test/episodes,train_1/q_grads,train_0/q_grads,test_1/n_subgoals,train_0/fw_loss,train_0/reward_-0.0_frac,train_0/reward_-1.0_frac,train_1/subgoal_succ_rate,train_0/reward,test_1/subgoal_succ_rate,train_1/avg_q,epoch,train_0/q_loss,train_1/fw_loss,train_0/q_grads_std,train_0/mu_loss,train_1/q_loss,train_1/q_grads_std,test/success_rate,test_0/avg_q,train_1/reward_-0.0_frac,train_0/avg_q,train_1/fw_bonus,train_0/fw_bonus,train_1/n_subgoals,train_1/mu_grads,train_1/reward_-27.0_frac,train_0/mu_grads_std,train_0/mu_grads,train_1/target_q,train_1/next_q,train/episodes,train_0/current_q,train_1/mu_grads_std,train_0/target_q,train/success_rate,policy/steps,train_1/reward_-1.0_frac,train_0/next_q,train_1/mu_loss,train_1/reward,test_1/avg_q,train_1/current_q
1050.0,-0.07723575215786696,-0.014312411868013441,675.0,0.0061077535734511915,0.0,0.0176513671875,0.0,-0.7146684459861717,0.0,-14.08255004382642,41,0.13697093164136523,0.08370157144963741,0.2728538282215595,9.409463122789582,0.832644476239366,0.34255404472351075,0.0,-27.0,0.0,-27.0,-0.9838319048285484,-0.998819325864315,2700.0,-0.06258910559117795,0.0,0.5010615155100823,-0.02408226397819817,-12.574481621276641,-13.967323509142313,4200.0,-9.484288172162447,0.30636183768510816,-9.635767145151394,0.0,3823769.0,0.001611328125,-9.403810624203533,5.199065665765978,-2.1136200540335266,-13.451677384117911,-12.566070537104883
1075.0,-0.07822127770632506,-0.01458699193317443,675.0,0.005966556002385914,0.0,0.01240234375,0.0,-0.7157455521839438,0.0,-14.029209929826223,42,0.1379770500210483,0.08578243050724269,0.27591331079602244,9.575432244130429,0.5736629126454911,0.344408094137907,0.0,-27.0,0.0,-27.0,-0.9833215549588203,-0.9988495066761971,2700.0,-0.06344053521752357,0.0,0.5054291680455207,-0.02260269713588059,-12.594658378560359,-14.013137707156641,4300.0,-9.649786285253999,0.3077953696250916,-9.805052824504795,0.0,3914894.0,0.001806640625,-9.571518731693029,5.385167316291724,-2.118601694237441,-12.902920812336099,-12.595507529600493
1100.0,-0.07878053542226553,-0.014316758909262716,675.0,0.0058689889498054985,0.0,0.0138427734375,0.0,-0.7139737557190529,0.0,-14.052802118936588,43,0.13076871680110724,0.08262288812547922,0.2785007990896702,9.514127568951121,0.4770178737940796,0.3465362057089806,0.0,-27.0,0.0,-27.0,-0.9840964779257775,-0.9988703697919845,2700.0,-0.06340298503637314,0.0,0.5103764101862908,-0.022327724425122143,-12.561237765797127,-14.012345033604737,4400.0,-9.584964280135083,0.3090176202356815,-9.739801621240153,0.0,4006019.0,0.0018310546875,-9.509147688805157,5.173048349909737,-2.1626659069996093,-12.761208599589919,-12.559075035782797
1125.0,-0.07954705357551575,-0.014626553165726364,675.0,0.005985351593699307,0.0,0.018798828125,0.0,-0.7152186404025997,0.0,-13.96798798391541,44,0.1320358236227987,0.07716951314359903,0.28059135377407074,9.4703337953585,0.6709988486470205,0.3490021646022797,0.0,-27.0,0.0,-27.0,-0.9854339614510537,-0.9988454893231392,2700.0,-0.06383610181510449,0.0,0.5142534777522088,-0.02257139664143324,-12.574313012997523,-14.016857271537617,4500.0,-9.546753052754243,0.3087990559637547,-9.702011153160408,0.0,4097144.0,0.00166015625,-9.466207715718781,5.49947586282404,-2.137577817038982,-13.379772418734044,-12.573218682912687
1150.0,-0.08016476426273585,-0.014871923276223243,675.0,0.005829391465522349,0.0,0.0120361328125,0.0,-0.717054160736734,0.0,-13.990384926358695,45,0.1418716770497969,0.07578468509018421,0.2832476235926151,9.421653715520161,0.39370865098214936,0.3514610730111599,0.0,-27.0,0.0,-27.0,-0.9857736051082611,-0.9988788276910782,2700.0,-0.06430844645947217,0.0,0.5190185979008675,-0.022963559394702314,-12.682268892799964,-13.986611221545564,4600.0,-9.50118968417358,0.3088491313159466,-9.65495944203759,0.0,4188269.0,0.001318359375,-9.416032923836399,5.235650470342961,-2.1213413903657057,-13.12117975076872,-12.67777532404622
1175.0,-0.08045562598854303,-0.014622949808835984,675.0,0.005845383810810745,0.0,0.011572265625,0.0,-0.7205680762228439,0.0,-14.155882793554122,46,0.1409038365826878,0.07650804705917835,0.2850045472383499,9.576321840262128,0.3474265437802449,0.3541173882782459,0.0,-27.0,0.0,-27.0,-0.9855961859226227,-0.9988754197955132,2700.0,-0.06472509335726499,0.0,0.5232288926839829,-0.023757743556052445,-12.698102159770764,-14.013027359830641,4700.0,-9.660505074907196,0.3089826740324497,-9.815929574292083,0.0,4279394.0,0.001416015625,-9.571717500187528,5.109543137831056,-2.132239012673381,-12.413592802974518,-12.702169097757452
1200.0,-0.08112969696521759,-0.01454958172980696,675.0,0.005596204963512719,0.0,0.0109375,0.0,-0.7215346554228745,0.0,-13.999271648946841,47,0.13938142436329753,0.07469477020204067,0.28717506900429723,9.56293428922509,0.4035493142082963,0.3565723218023777,0.0,-27.0,0.0,-27.0,-0.9860409036278724,-0.9989286944270134,2700.0,-0.064833895675838,0.0,0.527390418946743,-0.023618344916030765,-12.74937932999004,-13.990417379539583,4800.0,-9.650173659562649,0.30992691218852997,-9.804945397399104,0.0,4370519.0,0.0016845703125,-9.557356740585558,5.178162303820559,-2.0738065887075208,-13.525416026639652,-12.749518382961867
1225.0,-0.08145129084587097,-0.014909364678896964,675.0,0.005870016501285135,0.0,0.01123046875,0.0,-0.7204799938917859,0.0,-14.02687365752294,48,0.14240270624133472,0.07435720022767782,0.28840507119894027,9.416156372808858,0.5220826179137072,0.35873331129550934,0.0,-27.0,0.0,-27.0,-0.9861237019300461,-0.998870138823986,2700.0,-0.0648411639034748,0.0,0.5315738543868065,-0.024164215428754687,-12.718288462493078,-14.031397533370136,4900.0,-9.503822387945194,0.3113334223628044,-9.657624586953556,0.0,4461644.0,0.0014892578125,-9.410625687766142,5.1943199022992275,-2.0977249387069605,-12.8072673848824,-12.724150719762854
1250.0,-0.08185377176851034,-0.015374198392964899,675.0,0.005699248728342354,0.0,0.00986328125,0.0,-0.7204982493203715,0.0,-14.101569604970425,49,0.13885583252738357,0.08001829478889703,0.29037341848015785,9.406313302473281,0.5078885713373106,0.3610015377402306,0.0,-27.0,0.0,-27.0,-0.9847352728247643,-0.9989066451787949,2700.0,-0.0649246122688055,0.0,0.5353713661432267,-0.023851835215464235,-12.741451919852741,-14.009650962881114,5000.0,-9.497762857606599,0.31255693435668946,-9.648912945585398,0.0,4552769.0,0.0016357421875,-9.40149351102652,4.814986148423932,-2.1127533747363487,-11.463971279931476,-12.736656196439787
1275.0,-0.08275077007710933,-0.015288059436716139,675.0,0.005874653614591807,0.0,0.01220703125,0.0,-0.7212851620839501,0.0,-14.064788064299764,50,0.13887624088668754,0.08202523458749056,0.29207516461610794,9.464459617515065,0.5663155895223007,0.36404137387871743,0.0,-27.0,0.0,-27.0,-0.9842430457472802,-0.9988691478967666,2700.0,-0.06503002624958754,0.0,0.53865537494421,-0.023509791074320673,-12.668887183407577,-13.984007232065062,5100.0,-9.552624783376748,0.31328642591834066,-9.705994641511868,0.0,4643894.0,0.0015380859375,-9.458686392365642,4.8319427664756045,-2.1290966188018503,-12.788988836571276,-12.66356575034284
1300.0,-0.08341254964470864,-0.015302621014416217,675.0,0.005677836399991065,0.0,0.010986328125,0.0,-0.7218433114889194,0.0,-13.944122632008996,51,0.14475658412117012,0.08301097638905049,0.2939627081155777,9.491107790374093,0.539528304096281,0.3681019261479378,0.0,-27.0,0.0,-27.0,-0.98400127440691,-0.9989112302660942,2700.0,-0.06577521432191133,0.0,0.541294576227665,-0.02400782094337046,-12.701524019215048,-14.011598581565963,5200.0,-9.578642642641102,0.3135076276957989,-9.732463483957435,0.0,4735019.0,0.0015869140625,-9.486668268071757,5.044439431141829,-2.1099938038059918,-13.54270604839333,-12.701567904412153
1325.0,-0.0841340871527791,-0.015113886701874435,675.0,0.00571601465344429,0.0,0.0120849609375,0.0,-0.7193001679392182,0.0,-14.051418666076907,52,0.1445758348791928,0.08519278448075056,0.29597226455807685,9.447898680264984,0.4641289314020508,0.3722736217081547,0.0,-27.0,0.0,-27.0,-0.9834661677479744,-0.9989030838012696,2700.0,-0.06611230373382568,0.0,0.5435575366020202,-0.023876850493252277,-12.712365331811304,-14.041775306859497,5300.0,-9.529979046228314,0.31415165662765504,-9.684194723836827,0.0,4826144.0,0.0013916015625,-9.441832134421176,5.199333693751816,-2.1449435334252485,-12.661264033328356,-12.718923767557417
1350.0,-0.08480584789067507,-0.01503574016969651,675.0,0.005542320292443037,0.0,0.0100341796875,0.0,-0.7184154158087039,0.0,-13.959925363758993,53,0.14094708295925712,0.0870076309889555,0.2977367050945759,9.412313378710753,0.5304388387180002,0.37675648778676984,0.0,-27.0,0.0,-27.0,-0.9830210536718369,-0.9989402085542679,2700.0,-0.06620193365961313,0.0,0.5467390075325966,-0.02427402432076633,-12.729393563207598,-14.031621352300888,5400.0,-9.495663402094637,0.3151144340634346,-9.646983835286354,0.0,4917269.0,0.0015625,-9.407841586036994,5.31002543541464,-2.1182073081414274,-13.14930445893879,-12.733185728078917
1375.0,-0.08541454263031482,-0.015491983341053128,675.0,0.0057936882483772935,0.0,0.01240234375,0.0,-0.7209276063869765,0.0,-13.901450205828274,54,0.14634736026118364,0.08411798924207688,0.2988434612751007,9.524774399136053,0.7408142505831032,0.38084213361144065,0.0,-27.0,0.0,-27.0,-0.9837297767400741,-0.9988864630460739,2700.0,-0.06647202111780644,0.0,0.5500793695449829,-0.025264511210843922,-12.694580039289395,-13.980056297304838,5500.0,-9.608545779355579,0.3149142235517502,-9.761342866636983,0.0,5008394.0,0.0018310546875,-9.522168237028865,5.531418988964893,-2.1238228949507176,-13.988346496824482,-12.685463986852394
1400.0,-0.08595816381275653,-0.01572269485332072,675.0,0.005689244694076478,0.0,0.0124755859375,0.0,-0.7157507832460397,0.0,-13.99923017518589,55,0.13563353957381233,0.0884245153516531,0.30013188272714614,9.268305444909348,0.5202228847330982,0.3846967130899429,0.0,-27.0,0.0,-27.0,-0.9826735556125641,-0.9989087969064713,2700.0,-0.06581518109887838,0.0,0.5529136210680008,-0.025315663125365973,-12.644682131380572,-13.995129189796279,5600.0,-9.34988569496285,0.3156777903437614,-9.500726108495352,0.0,5099519.0,0.0018798828125,-9.263272374522328,4.809964488250169,-2.069327500004147,-10.228277850517975,-12.647665902941277
1425.0,-0.08674456104636193,-0.016309176618233324,675.0,0.0055166563717648385,0.0,0.010791015625,0.0,-0.7183693312494143,0.0,-13.983624702862155,56,0.13172990326387785,0.08782799430191517,0.301742872595787,9.444196028077295,0.3236886575968151,0.3885772660374641,0.0,-27.0,0.0,-27.0,-0.9828198611736297,-0.9989456906914711,2700.0,-0.06656277589499951,0.0,0.5553439259529114,-0.02535087438300252,-12.64004195174636,-14.040738582992441,5700.0,-9.530903257151897,0.3165339224040508,-9.685065115451698,0.0,5190644.0,0.0018798828125,-9.439919599432455,5.339059406617736,-2.080753190643736,-10.55466583277371,-12.645674679016334
1450.0,-0.08774616494774819,-0.016714653186500072,675.0,0.005569091055076569,0.0,0.0117919921875,0.0,-0.717533647880191,0.0,-14.01526895730619,57,0.1369567648685593,0.08531326334923506,0.3030306167900562,9.394514894755947,0.42404202244594263,0.3930427424609661,0.0,-27.0,0.0,-27.0,-0.9834366202354431,-0.9989344865083695,2700.0,-0.06662530340254307,0.0,0.5582229241728782,-0.02592972028069198,-12.580916676814041,-14.033567924238739,5800.0,-9.473560480443107,0.3164385795593262,-9.626318082139335,0.0,5281769.0,0.0018310546875,-9.389178339373185,5.403149638915835,-2.079792040427128,-12.99912103167527,-12.584427702755928
1475.0,-0.0893289502710104,-0.016971152229234576,675.0,0.005719449138268828,0.0,0.0099853515625,0.0,-0.7214238238353573,0.0,-14.00029900720434,58,0.13793156840687998,0.08805900681763887,0.3052257761359215,9.540754896658056,0.5082908351784718,0.3974432870745659,0.0,-27.0,0.0,-27.0,-0.9827632084488869,-0.9989023402333259,2700.0,-0.06695416942238808,0.0,0.5612950295209884,-0.025532133085653184,-12.587635932632091,-14.019376372523407,5900.0,-9.62894793649368,0.31679894030094147,-9.783281140124018,0.0,5372894.0,0.001416015625,-9.536710939694414,5.51151217615582,-2.0905637281684903,-12.672191830103415,-12.588394794515995
1500.0,-0.09009274169802665,-0.017298586666584015,675.0,0.005706654267851263,0.0,0.0094482421875,0.0,-0.7198748988485022,0.0,-14.110342963950114,59,0.13664515753182907,0.09068988338112831,0.30798865109682083,9.465962259691441,0.5412119003421125,0.40211174786090853,0.0,-27.0,0.0,-27.0,-0.9821179494261741,-0.9989050671458244,2700.0,-0.06641254536807537,0.0,0.5639063194394112,-0.026250735437497497,-12.669774560588824,-14.02755858230601,6000.0,-9.550931337221012,0.3171654805541039,-9.705110281264222,0.0,5464019.0,0.0015625,-9.461318153914402,5.430073724701587,-2.0738348546103227,-14.205657725664404,-12.662513167980388
1525.0,-0.09037021528929472,-0.017376453196629883,675.0,0.005697164812590927,0.0,0.0089111328125,0.0,-0.7215848976768029,0.0,-14.101795801943293,60,0.1399740461562519,0.0911813497543335,0.31059489995241163,9.512185793747369,0.4794314102923865,0.4060736566781998,0.0,-27.0,0.0,-27.0,-0.9819974184036255,-0.9989071011543273,2700.0,-0.06568860076367855,0.0,0.5671756267547607,-0.02698926697485149,-12.656360314594128,-14.003848454224089,6100.0,-9.59937283346478,0.3177292250096798,-9.7543536233027,0.0,5555144.0,0.001123046875,-9.50830021302626,5.379273076302077,-2.0462843516244904,-13.985900851532879,-12.652894053039443
1550.0,-0.09046790059655904,-0.01720045884139836,675.0,0.005740879545919597,0.0,0.0110595703125,0.0,-0.7195782713592053,0.0,-14.045723303929526,61,0.13422225595172804,0.09505995735526085,0.31256781369447706,9.465211133257796,0.604085632214233,0.4110609859228134,0.0,-27.0,0.0,-27.0,-0.9810461387038231,-0.9988977566361428,2700.0,-0.0654955854639411,0.0,0.5701133519411087,-0.026850501215085386,-12.678694287222111,-14.0254433252825,6200.0,-9.549665900745353,0.31897937655448916,-9.705182234130628,0.0,5646269.0,0.0013427734375,-9.459795140369824,5.3532814890766955,-2.0854693622524794,-14.018775484945412,-12.68153514848591
1575.0,-0.09112255442887544,-0.017251713387668132,675.0,0.005685199250001461,0.0,0.0093994140625,0.0,-0.7190959424573521,0.0,-14.017297427877597,62,0.1404214936508353,0.09824060052633285,0.3147402085363865,9.413313310042005,0.5732100150314734,0.4149695925414562,0.0,-27.0,0.0,-27.0,-0.9802660629153251,-0.9989096477627755,2700.0,-0.0652866505086422,0.0,0.573089848458767,-0.02670208397321403,-12.743657487975065,-13.98547524809191,6300.0,-9.495622061392034,0.3195322029292583,-9.647556076326444,0.0,5737394.0,0.0017333984375,-9.407547770263037,5.39110305345706,-2.1126183822649183,-13.26011200283336,-12.739413605943836
1600.0,-0.09170064926147461,-0.017631202191114425,675.0,0.0057387832668609915,0.0,0.00986328125,0.0,-0.7172347453662951,0.0,-14.014674374893733,63,0.13259945236034282,0.09989699069410563,0.3172077611088753,9.4599365170282,0.6036679539337223,0.4180748127400875,0.0,-27.0,0.0,-27.0,-0.9798598036170005,-0.998898196220398,2700.0,-0.06662228293716907,0.0,0.5756965488195419,-0.026374516915529965,-12.698691635170963,-14.039340844042036,6400.0,-9.543024699008464,0.32155297696590424,-9.694571950024418,0.0,5828519.0,0.0013671875,-9.457185493842472,5.045237345184179,-2.1090827405008894,-13.314197471215866,-12.701590501210674
1625.0,-0.09202228635549545,-0.01793646034784615,675.0,0.0056290556211024525,0.0,0.0074462890625,0.0,-0.7180521398004203,0.0,-13.991177177332068,64,0.13592370675131007,0.10389861110597849,0.3193608053028584,9.441397137180193,0.5022041207465214,0.4215099163353443,0.0,-27.0,0.0,-27.0,-0.9788783863186836,-0.9989216655492783,2700.0,-0.06662466377019882,0.0,0.5776875257492066,-0.026110964873805643,-12.63362304387646,-14.008691127873481,6500.0,-9.521940866889107,0.32209145948290824,-9.675682285081,0.0,5919644.0,0.001708984375,-9.435232867494955,5.280284368429655,-2.1080549125188552,-12.495075725541133,-12.63785248749498
1650.0,-0.09294356666505336,-0.0189461053814739,675.0,0.0059241491835564375,0.0,0.0108642578125,0.0,-0.7170196166494861,0.0,-14.034181865962083,65,0.13212762536771247,0.1021106194704771,0.3215057007968426,9.293553406794206,0.47443479364379815,0.4245870605111122,0.0,-27.0,0.0,-27.0,-0.979316908121109,-0.9988585814833641,2700.0,-0.06611051168292761,0.0,0.5795131370425224,-0.027508208900690077,-12.651669124945514,-14.031791314166544,6600.0,-9.378935392929463,0.322449603676796,-9.531726787925345,0.0,6010769.0,0.001806640625,-9.288806442644367,5.000807127220088,-2.106076907431998,-13.86146006237446,-12.65631154844945
1675.0,-0.09367902968078852,-0.018583450373262166,675.0,0.005862128466833383,0.0,0.0107421875,0.0,-0.7217869893444003,0.0,-13.941422390987405,66,0.13863835202221378,0.1020980978384614,0.3237581841647625,9.468972974751248,0.5027204072009852,0.42730254828929903,0.0,-27.0,0.0,-27.0,-0.9793199732899666,-0.9988718286156655,2700.0,-0.06634342130273581,0.0,0.5805540844798088,-0.027625833777710794,-12.593330313729316,-14.009256081145498,6700.0,-9.558358153094199,0.32273833751678466,-9.71384003665805,0.0,6101894.0,0.0017333984375,-9.463801371366364,4.842471756304053,-2.0782708265862313,-11.268128128328854,-12.590114177374762
1700.0,-0.09449823424220086,-0.019148073438555003,675.0,0.005762004293501377,0.0,0.0134765625,0.0,-0.7213460325496271,0.0,-14.022713484429097,67,0.13675789457392926,0.10317914113402367,0.3268030874431133,9.468835092975883,0.37218447277012123,0.4300901547074318,0.0,-27.0,0.0,-27.0,-0.9790548339486123,-0.9988932266831398,2700.0,-0.06637731213122607,0.0,0.5822398200631141,-0.028094923589378595,-12.657097240573421,-14.023805326111903,6800.0,-9.556694602728019,0.3234045349061489,-9.713547615163506,0.0,6193019.0,0.0016845703125,-9.462506474071589,5.259322579837429,-2.0806162851593397,-13.557376395578993,-12.657320088889149
1725.0,-0.09504513088613749,-0.01947459443472326,675.0,0.005681203072890639,0.0,0.0076904296875,0.0,-0.7240035965056449,0.0,-14.012140055038227,68,0.14207630073775313,0.10277782622724771,0.3293190270662308,9.551413350812306,0.39083171339698425,0.4335197612643242,0.0,-27.0,0.0,-27.0,-0.9791532590985298,-0.9989105060696601,2700.0,-0.06647743862122298,0.0,0.5841663792729378,-0.02857161797583103,-12.719741499098152,-14.019475486066398,6900.0,-9.64215452832175,0.32386588007211686,-9.797507208231043,0.0,6284144.0,0.0013427734375,-9.54531983318949,5.224584967465395,-2.090919404009037,-13.69192030779722,-12.71904050760015
1750.0,-0.09572985116392374,-0.019754095701500773,675.0,0.0056840547826141116,0.0,0.0094970703125,0.0,-0.7221966506825993,0.0,-14.079764103183187,69,0.14166638636211845,0.09945382550358772,0.33142743557691573,9.468189046637251,0.4348906641148611,0.43681113943457606,0.0,-27.0,0.0,-27.0,-0.9799685031175613,-0.9989099055528641,2700.0,-0.06654018238186836,0.0,0.5865075901150704,-0.028387391287833453,-12.712891643753924,-14.038264882886233,7000.0,-9.557852074587611,0.3250076562166214,-9.710827580975774,0.0,6375269.0,0.001611328125,-9.462833488367332,5.128492182757851,-2.137005737272557,-11.514859573145602,-12.716104967314882
1775.0,-0.09630407486110926,-0.02051157345995307,675.0,0.005521912011317909,0.0,0.008349609375,0.0,-0.7209200388366298,0.0,-14.014474721244333,70,0.13782658925223715,0.09733471591025591,0.3342660889029503,9.432564248625615,0.3414736339354476,0.4407855808734894,0.0,-27.0,0.0,-27.0,-0.9804882377386093,-0.9989445701241493,2700.0,-0.06669615749269724,0.0,0.5897334739565849,-0.0286311415489763,-12.6539427566853,-14.017980702094723,7100.0,-9.524416807608855,0.3254757270216942,-9.677548851635853,0.0,6466394.0,0.00146484375,-9.428633973144485,5.066880613121828,-2.086435526254354,-13.165269332143264,-12.653924542409948
1800.0,-0.09739580973982812,-0.02057737852446735,675.0,0.005610615957994014,0.0,0.007470703125,0.0,-0.7206908295811445,0.0,-14.047649654429094,71,0.13932811701965228,0.09664660524576903,0.3358925387263298,9.405119117223107,0.3069894529797691,0.44444807395339014,0.0,-27.0,0.0,-27.0,-0.9806569933891296,-0.9989256098866462,2700.0,-0.06747537441551685,0.0,0.5920441150665283,-0.028919546166434884,-12.68127290798517,-14.064600859301606,7200.0,-9.495160005521836,0.32562684267759323,-9.647208407791078,0.0,6557519.0,0.0021484375,-9.401468840936253,5.301833825371366,-2.0913050646020563,-14.07579915351514,-12.682688488903594
1825.0,-0.09807639829814434,-0.02101878058165312,675.0,0.005544236570131034,0.0,0.008251953125,0.0,-0.7206490976510395,0.0,-14.08372505930933,72,0.13769039957175205,0.0971238013356924,0.3380930468440056,9.370773242828587,0.4123910007283237,0.4476627610623837,0.0,-27.0,0.0,-27.0,-0.9805399686098099,-0.9989397972822189,2700.0,-0.06811788193881511,0.0,0.5945499762892723,-0.029259550012648107,-12.633605140886084,-14.037777771062215,7300.0,-9.460308551627088,0.32490269318223,-9.613945206321299,0.0,6648644.0,0.0018310546875,-9.365043346885857,5.221493760392526,-2.0839467421312294,-12.515193475853497,-12.636724493349572
1850.0,-0.09870764855295419,-0.021456063818186523,675.0,0.005554494692478329,0.0,0.00712890625,0.0,-0.7196714386198437,0.0,-14.044021972801797,73,0.13535740504529964,0.09884321335703135,0.34037310630083084,9.466762973799227,0.8067559107713851,0.45061948224902154,0.0,-27.0,0.0,-27.0,-0.9801182717084884,-0.9989375963807106,2700.0,-0.06833540871739388,0.0,0.5970246344804764,-0.0291630735155195,-12.557818390886677,-14.040238285079928,7400.0,-9.554712387452897,0.32511005029082296,-9.708367275075691,0.0,6739769.0,0.0014892578125,-9.461737355348225,5.539996659890798,-2.052070851454482,-12.671677860467769,-12.557161423041261
1875.0,-0.09941804315894842,-0.02169328392483294,675.0,0.005560616229195148,0.0,0.008642578125,0.0,-0.721282112296467,0.0,-14.006358139509185,74,0.1399692182968945,0.10232443828135729,0.3427950099110603,9.439837853251438,0.5481168322497151,0.4528901405632496,0.0,-27.0,0.0,-27.0,-0.9792644485831261,-0.9989362955093384,2700.0,-0.06869641710072756,0.0,0.6004031240940094,-0.028360675321891904,-12.565071875702664,-14.014117548681218,7500.0,-9.531035960785573,0.32579429894685746,-9.685279159374474,0.0,6830894.0,0.0013427734375,-9.435482794739974,5.461856718870708,-2.0996786174095177,-14.148449836838932,-12.564812052639326
1900.0,-0.1006222814321518,-0.02216919343918562,675.0,0.005513878772035241,0.0,0.0081787109375,0.0,-0.7200297843948646,0.0,-14.08335180667201,75,0.13908423947231102,0.10213821157813072,0.3452580042183399,9.478753205535664,0.5626905752366923,0.4541151523590088,0.0,-27.0,0.0,-27.0,-0.9793101370334625,-0.9989463075995445,2700.0,-0.06969078481197358,0.0,0.6026919096708298,-0.02859493251889944,-12.582711534188055,-14.040820742755878,7600.0,-9.566024423104661,0.326155736297369,-9.72155093495254,0.0,6922019.0,0.00126953125,-9.475651665186536,5.376597158333743,-2.0477849500101,-13.586205484448648,-12.58312153482288
1925.0,-0.10104965642094613,-0.022487337794154884,675.0,0.005474451428744942,0.0,0.0068115234375,0.0,-0.7202048979357641,0.0,-13.99872096734645,76,0.13468789050435964,0.10117821730673313,0.3467306919395924,9.465784665649954,0.49713813423269937,0.45533930584788324,0.0,-27.0,0.0,-27.0,-0.979545584321022,-0.9989547193050384,2700.0,-0.07064558956772089,0.0,0.604471142590046,-0.02764616082422435,-12.559732647780226,-14.050627476752448,7700.0,-9.555406774173473,0.32806306183338163,-9.710791488393138,0.0,7013144.0,0.00126953125,-9.46176873259661,5.381840393425407,-2.063368982008251,-13.595716893322216,-12.564037789560226
1950.0,-0.10171765610575675,-0.022853329312056303,675.0,0.005291693506296724,0.0,0.007470703125,0.0,-0.7203953333730169,0.0,-14.055731129300504,77,0.137139621608695,0.09636391010135412,0.3487007364630699,9.379889563270975,0.5692667324149141,0.45722256153821944,0.0,-27.0,0.0,-27.0,-0.9807263389229774,-0.998993793129921,2700.0,-0.07102125268429518,0.0,0.6064645975828171,-0.026758756022900343,-12.536268894230147,-14.028266541078352,7800.0,-9.4690114833829,0.3300318576395512,-9.621578891067134,0.0,7104269.0,0.0013671875,-9.374859335133856,5.225433534008208,-2.0379461776814423,-11.09621823025176,-12.535425503669114
1975.0,-0.10304932612925768,-0.023080963734537364,675.0,0.005286984145641327,0.0,0.0071044921875,0.0,-0.7211160518541874,0.0,-14.061968620656483,78,0.1341344234506795,0.10026082657277584,0.35074346959590913,9.467596386057505,0.46608068341876596,0.4600078172981739,0.0,-27.0,0.0,-27.0,-0.9797705739736557,-0.9989948019385337,2700.0,-0.07132086232304573,0.0,0.6082374066114425,-0.02700302884913981,-12.595555727079757,-14.016532823401732,7900.0,-9.557793767762993,0.3306827828288078,-9.712450261757215,0.0,7195394.0,0.0013427734375,-9.462987972393028,5.281937427555688,-2.069755896012066,-13.291572466221755,-12.59655747596812
2000.0,-0.10396664440631867,-0.023063292633742093,675.0,0.005140321364160627,0.0,0.0083251953125,0.0,-0.720533585807425,0.0,-14.060766796836617,79,0.13393807141794353,0.10342907775193452,0.35338685363531114,9.413037766447133,0.40537186970732186,0.4630314461886883,0.0,-27.0,0.0,-27.0,-0.9789935410022735,-0.9990261480212211,2700.0,-0.0718929110094905,0.0,0.6102951809763908,-0.0274623220320791,-12.560922897342243,-14.008598061177555,8000.0,-9.502867708161203,0.3325706958770752,-9.654349154605972,0.0,7286519.0,0.0015380859375,-9.407550503832521,5.301369883693536,-2.0795236242491226,-12.304046262791704,-12.564050923844363
2025.0,-0.10481617748737335,-0.0233581374399364,675.0,0.005215243890415877,0.0,0.0076904296875,0.0,-0.7185724513328751,0.0,-13.99177160314094,80,0.12803242252515534,0.10854435190558434,0.3560205861926079,9.445656222450857,0.4851754090334719,0.46605757921934127,0.0,-27.0,0.0,-27.0,-0.9777389660477638,-0.9990101352334022,2700.0,-0.07241349238902331,0.0,0.612438015639782,-0.027586252288892867,-12.59466585948029,-14.042361397337118,8100.0,-9.535227179221621,0.3343561589717865,-9.687842744004296,0.0,7377644.0,0.001513671875,-9.442200134318027,5.319841776100921,-2.1056053220730973,-13.901818518564703,-12.5958219015277
2050.0,-0.10582222044467926,-0.023759179236367344,675.0,0.005101300973910839,0.0,0.0067626953125,0.0,-0.7189020149991847,0.0,-13.992688323950889,81,0.1309106774727715,0.10858722869306803,0.358790522813797,9.407874671973888,0.43386664104467043,0.4706213422119617,0.0,-27.0,0.0,-27.0,-0.9777284547686577,-0.9990344986319541,2697.0,-0.07338145673274994,0.0,0.6152067214250565,-0.027902185404673218,-12.59967126976711,-14.015621228926324,8200.0,-9.496193457642967,0.33405120968818663,-9.6484027456824,0.01,7468685.0,0.0015380859375,-9.402880293249172,5.283620036141653,-2.0832611967489356,-13.703695627471467,-12.594123132337884
2075.0,-0.10631460323929787,-0.02423670985735953,675.0,0.00527618263149634,0.0,0.008251953125,0.0,-0.7213491401213105,0.0,-14.11528798326048,82,0.13554786592313767,0.11332313846796752,0.36154474690556526,9.518787532316287,0.677740682994124,0.47459280118346214,0.0,-27.0,0.0,-27.0,-0.9765669167041778,-0.9989971101284028,2700.0,-0.07371009141206741,0.0,0.6173706844449043,-0.02803151202388108,-12.568257407390494,-14.007219946776024,8300.0,-9.606871538378343,0.33618256971240046,-9.76094232478573,0.0,7559810.0,0.001611328125,-9.514273625489926,5.560827959365611,-2.087538829593541,-13.729597393892833,-12.5617512166098
