train_0/current_q,train_0/target_q,test/episodes,train_1/q_grads,train_1/q_grads_std,train_1/current_q,test_1/avg_q,train_0/avg_q,train/episodes,test_1/n_subgoals,train_0/reward,train_1/q_loss,policy/steps,train_1/reward,train_1/avg_q,train_0/reward_-1.0_frac,train_0/mu_loss,train_0/mu_grads,train_1/reward_-27.0_frac,test/success_rate,train_1/fw_bonus,train_1/target_q,train/success_rate,train_0/q_grads_std,train_1/mu_grads_std,train_0/q_loss,train_0/q_grads,train_1/subgoal_succ_rate,test_0/avg_q,train_1/mu_loss,train_0/fw_loss,train_0/next_q,train_1/reward_-0.0_frac,test_1/subgoal_succ_rate,train_0/reward_-0.0_frac,epoch,train_1/mu_grads,train_1/next_q,train_1/reward_-1.0_frac,train_1/n_subgoals,train_0/fw_bonus,train_0/mu_grads_std,train_1/fw_loss
-10.311563271085387,-10.466012627085139,1025.0,-0.17748430296778678,0.4861042231321335,-6.724662129357424,-7.340585834640857,-26.954417539929292,4100.0,675.0,-0.8987863208545604,0.6540785346604288,3732571.0,-1.5034532278823463,-7.487555345862234,0.0068603515625,10.174809736450332,-0.02369685531593859,0.0,0.0,-0.9509014993906021,-6.719203492680293,0.0,0.282677336782217,0.32698523327708245,0.4856126357665584,0.0010778540861792862,0.0,-26.90293888212316,3.2597683066161793,0.01308327168226242,-10.152294651712952,0.0,0.0,0.0,40,-0.0673205602914095,-6.249359410671153,0.00029296875,2700.0,-0.997242434322834,0.5075678169727326,0.23690786585211754
-10.109831148029757,-10.258260608036101,1050.0,-0.17790570706129075,0.4865150511264801,-7.054493624608524,-7.124109378988914,-26.966184961514866,4200.0,675.0,-0.8906278261711122,0.7989851650560743,3823696.0,-1.5337939393750275,-7.453243785116279,0.0060302734375,9.974521214724145,-0.025570296309888364,0.0,0.0,-0.9536848828196526,-7.056924772287815,0.0,0.2856207177042961,0.3266721874475479,0.3607947537839232,0.0008365514906472527,0.0,-26.999975474697408,3.433433548228309,0.011136277648620307,-9.955248370921714,0.0,0.0,0.0,41,-0.06867585759609937,-6.7070128900363795,0.000634765625,2700.0,-0.9976681679487228,0.5107927531003952,0.22421592138707638
-9.9054075373988,-10.0385202705618,1075.0,-0.1788606621325016,0.4876617453992367,-6.283886515241275,-6.584410113955955,-26.68188334176555,4300.0,675.0,-0.8815537302070879,0.8763274286964226,3914821.0,-1.5340660405920061,-7.463614859151475,0.00625,9.837334770474673,-0.02782643064856529,0.0,0.0,-0.9576040044426918,-6.2824255650840755,0.0,0.2878350704908371,0.3241592265665531,0.36621672938046607,-0.0008511007865308784,0.0,-26.99250102685002,3.0644404117605903,0.009450268768705427,-9.8292208346595,0.0,0.0,0.0,42,-0.070293446816504,-5.735494426565593,0.0005859375,2700.0,-0.998036801815033,0.5150360688567162,0.20634515583515167
-9.95556828459128,-10.09203441415535,1100.0,-0.17887156940996646,0.4864106498658657,-6.428717581114197,-7.494876452534605,-26.98452475081168,4400.0,675.0,-0.8775305924398709,0.8862613268312197,4005745.0,-1.5407010542810895,-7.486089282243736,0.008642578125,9.877326725389135,-0.02602347731590271,0.0,0.0,-0.9602820664644242,-6.4258188166272845,0.01,0.28948086202144624,0.32502126693725586,0.3464936757177673,-0.0008307654090458528,0.0,-26.959210038511284,3.40287391065,0.009120917762629688,-9.864469292072046,0.0,0.0,0.0,43,-0.07173331379890442,-5.907847244514798,0.0005859375,2693.0,-0.9981088221073151,0.5190662577748298,0.19413344450294973
-10.141544671069706,-10.296593280808356,1125.0,-0.1782998528331518,0.4889771223068237,-6.876386761171941,-7.289274475051094,-26.903720854765197,4500.0,675.0,-0.8848477766499855,1.195857690699865,4096449.0,-1.5261771522826166,-7.4778037785613325,0.007568359375,10.03108629607884,-0.021591936703771353,0.0,0.0,-0.9561919391155242,-6.877282536278462,0.03,0.2925104759633541,0.3262848660349846,0.3954923922068079,-0.0007754687962005846,0.0,-26.999762164139092,3.479041269432726,0.011917993146926164,-10.011912086294902,0.0,0.0,0.0,44,-0.07294737119227648,-6.391820779489848,0.0004638671875,2686.0,-0.9974972277879715,0.5254935398697853,0.2127840608358383
-10.310382998756328,-10.457740679128705,1150.0,-0.180231649056077,0.4912422113120556,-6.746183644582982,-7.119394607652597,-26.989620693601506,4600.0,675.0,-0.8966282824010705,0.8211293943066383,4186664.0,-1.5361741307224293,-7.4548729980359,0.007861328125,10.171140361950597,-0.02132115778513253,0.0,0.0,-0.953717203438282,-6.751438914964825,0.03,0.29462880566716193,0.3280121982097626,0.4471966222045197,-0.0022421234578359874,0.0,-26.928689899755142,3.417529910364192,0.015263279480859638,-10.148304459402315,0.0,0.0,0.0,45,-0.07394372876733542,-6.276175432706154,0.00029296875,2667.0,-0.9967657640576363,0.5290503934025764,0.22406858317553996
-10.621249496800653,-10.77273507314762,1175.0,-0.1802992310374975,0.4942827008664608,-6.771164021033246,-6.060484827789659,-26.939987982450514,4700.0,675.0,-0.9113484164787223,0.7449057100377798,4277253.0,-1.5349827626610932,-7.467797355228505,0.006591796875,10.456998840876158,-0.024935452872887252,0.0,0.0,-0.9498093649744987,-6.768483868123331,0.03,0.2964391089975834,0.3320587664842606,0.5748762772477696,-0.001996815059101209,0.0,-26.99999703692172,3.4237640433895598,0.0178407933562994,-10.427773391792446,0.0,0.0,0.0,46,-0.07402503024786711,-6.265120560939677,0.0001953125,2681.0,-0.9962021738290787,0.5316996663808823,0.24188786707818508
-10.877820375108403,-11.025661224278153,1200.0,-0.18157214112579823,0.5002521634101867,-7.262520466180874,-6.745222493209033,-26.90208698234706,4800.0,675.0,-0.9220131270718411,0.5588873473782876,4367677.0,-1.5171747118165513,-7.442444695790346,0.0052001953125,10.686738856064121,-0.02720538666471839,0.0,0.0,-0.9444084078073501,-7.259292536058899,0.02,0.29862657114863395,0.3346616059541702,0.5972937268459368,-0.0020296475733630357,0.0,-26.9683201652572,3.0884516537220015,0.019467019429430365,-10.655327270338477,0.0,0.0,0.0,47,-0.07476693298667669,-6.92012272299011,0.0001708984375,2675.0,-0.9958465978503227,0.5347782388329506,0.26651573181152344
-10.896482836596292,-11.04736410307717,1225.0,-0.18457858599722385,0.5038862302899361,-6.540586274121776,-6.1580797429060015,-26.945016135993562,4900.0,675.0,-0.9278886830739793,0.5219727520845868,4458759.0,-1.5235938925099617,-7.4136042455902995,0.0044189453125,10.677573417752484,-0.029961556289345027,0.0,0.0,-0.9403289750218391,-6.536424263043129,0.01,0.30078991651535036,0.3377271965146065,0.617145983283307,-0.0029112270916812123,0.0,-26.99731925924209,3.485646736370596,0.020968752028420568,-10.643493915406925,0.0,0.0,0.0,48,-0.07553741447627545,-6.016514612457129,2.44140625e-05,2699.0,-0.9955182492733001,0.5389522463083267,0.28511755242943765
-10.17964159817422,-10.27419387741598,1250.0,-0.18673612289130687,0.5081254512071609,-5.877971717886273,-7.265726266476994,-26.94053650346075,5000.0,675.0,-0.92466213577718,0.3928054499798733,4549884.0,-1.5369300775571901,-7.3784905532273,0.0036865234375,9.934871636432888,-0.02938524531200528,0.0,0.0,-0.9440236300230026,-5.877906012876501,0.0,0.3049048878252506,0.3385397642850876,0.6519426379948345,-0.001887017910485156,0.0,-26.999624887731592,3.4828666367866843,0.01913154497742653,-9.896945201393375,0.0,0.0,0.0,49,-0.076434594579041,-5.265681883154703,0.0001708984375,2700.0,-0.9959199592471123,0.5433344572782517,0.26827025786042213
-10.626778782467358,-10.777895131647417,1275.0,-0.19002091959118844,0.5116876944899559,-6.388428403425032,-6.854469460649407,-26.963315462969607,5100.0,675.0,-0.9149128504926921,0.45532033598325083,4641009.0,-1.5339962582540465,-7.433396081809854,0.0045166015625,10.448385608778171,-0.03055118736810982,0.0,0.0,-0.9478511214256287,-6.386276460317485,0.0,0.30773631259799006,0.3411812484264374,0.5094996312750097,-0.0020415076753124593,0.0,-26.996000858126138,3.3377078177546884,0.01564500853419304,-10.419862478570803,0.0,0.0,0.0,50,-0.0762985661625862,-5.880902730392204,0.000146484375,2700.0,-0.9966823056340217,0.5468987748026848,0.2508172523230314
-10.316581465752302,-10.465283890242258,1300.0,-0.19218644946813584,0.5147570386528969,-6.18115449774048,-6.1113208262601395,-26.996147539629373,5200.0,668.0,-0.9018581618380267,0.4342610432483943,4731919.0,-1.5099570962847793,-7.466150271544875,0.0055419921875,10.1606069896857,-0.029781897692009805,0.0,0.04,-0.9521595984697342,-6.1837827331006725,0.0,0.30967404767870904,0.3427103295922279,0.4443458163059688,-0.0012907785829156637,0.0,-26.999993900978122,3.4222294531154915,0.013742396142333746,-10.136536244357732,0.0,0.0,0.0,51,-0.0762406598776579,-5.6668089061892,0.00029296875,2700.0,-0.9970983162522316,0.5495665073394775,0.23117111325263978
-10.178822074104769,-10.328354176269135,1325.0,-0.19261721558868886,0.5203383758664131,-5.98343823730673,-7.240320907042438,-26.931070956581564,5300.0,675.0,-0.8901646779893782,0.6384466419509047,4822822.0,-1.5454573705777874,-7.424378999179865,0.006787109375,10.049862439472989,-0.03047201717272401,0.0,0.0,-0.9563617810606957,-5.9871805579356,0.02,0.3113425925374031,0.34253356531262397,0.39344743858076586,-0.001256790419574827,0.0,-26.972845880118655,3.5131662092710365,0.01135520467069,-10.031553070633208,0.0,0.0,0.0,52,-0.0761698542162776,-5.519690985532963,0.0005126953125,2693.0,-0.9976202860474587,0.5524142771959305,0.21200956553220748
-10.162716420878912,-10.31329952163215,1350.0,-0.1958440277725458,0.5221857190132141,-5.456552770422149,-7.153235616592544,-26.897505247417133,5400.0,658.0,-0.8852954131434672,0.46301098231386695,4913449.0,-1.542102814192185,-7.393360951158843,0.0060546875,10.043672852773453,-0.0314198799431324,0.0,0.04,-0.9588633134961129,-5.4566024221049085,0.01,0.31390591859817507,0.3432222746312618,0.33959695395840683,-0.0010972589894663542,0.0,-26.996737561741135,3.4604938474198734,0.010156033630482852,-10.026476281521536,0.0,0.0,0.0,53,-0.07578220404684544,-4.852193425071515,0.0005126953125,2700.0,-0.9978824838995933,0.554651340842247,0.20060279704630374
-10.196196454320056,-10.349867028008394,1375.0,-0.19703322872519494,0.5228286936879158,-5.874497712869744,-5.138902952731228,-26.913392013363556,5500.0,658.0,-0.8913060289123678,2.9906130863325404,5003792.0,-1.535571855174203,-7.461479298369028,0.008203125,10.066725435720002,-0.03040054328739643,0.0,0.04,-0.9567797228693962,-5.927991924291851,0.02,0.3160689502954483,0.3436231970787048,0.3556294780697864,-0.0003137521256576292,0.0,-27.0,3.9773575331206645,0.011355247930623591,-10.04043996055618,0.0,0.0,0.0,54,-0.07533026412129402,-5.425326659074018,0.0004638671875,2690.0,-0.9976202830672264,0.5569602116942406,0.2101037710905075
-10.215602191652518,-10.366753414170763,1400.0,-0.19891067296266557,0.5247134804725647,-6.5492953014948085,-7.1715632905915605,-26.993934043997488,5600.0,675.0,-0.8915957049248391,0.96354744488563,5094917.0,-1.5487702783160784,-6.9625817807748565,0.00654296875,10.077704393949716,-0.030198570247739552,0.0,0.0,-0.9592978715896606,-6.547062260283951,0.0,0.31766002625226974,0.34481874033808707,0.37812779437028576,-0.0029672070872038604,0.0,-26.999999999891557,3.643656824471165,0.011300886492244899,-10.059074783559797,0.0,0.0,0.0,55,-0.07566338982433081,-6.074190978466155,0.00029296875,2700.0,-0.9976321652531623,0.5591535925865173,0.1986212994903326
-10.335816547867614,-10.487276569122805,1425.0,-0.20113668777048588,0.5253051325678826,-7.0479811550831215,-7.326471836456945,-26.986676438497046,5700.0,675.0,-0.8961270145198796,0.835618516953275,5186042.0,-1.525170536601945,-7.522769260429885,0.0060302734375,10.196871334722227,-0.02842389433644712,0.0,0.0,-0.9579340875148773,-7.055757966630949,0.0,0.31968304961919786,0.34536137580871584,0.4290519498517157,-0.002713671687524766,0.0,-26.998809364956145,3.660404186496707,0.01169504232238978,-10.174269570538346,0.0,0.0,0.0,56,-0.07595025822520256,-6.736835022303074,0.0004150390625,2700.0,-0.9975459933280945,0.5618136167526245,0.20484000705182553
-10.376725774457858,-10.521630612440257,1450.0,-0.2034519013017416,0.5283516854047775,-7.130454319033899,-7.276089003014834,-26.749838467329077,5800.0,675.0,-0.9013751976948697,0.6588134697929949,5276960.0,-1.5249226080493827,-7.424815869103613,0.0063720703125,10.224865884447363,-0.02947003869339824,0.0,0.0,-0.9553004622459411,-7.129519206013955,0.01,0.3221805363893509,0.34695180132985115,0.47239171433815585,-0.002454387809848413,0.0003713330857779428,-26.924930972618004,3.826974831595102,0.012742288177832961,-10.203088120497629,0.0,0.0,0.0,57,-0.07625898774713277,-6.722226514818026,0.0003662109375,2693.0,-0.9973169952630997,0.5650357156991959,0.21684909611940384
-10.414280682917164,-10.562806638575367,1475.0,-0.20291221477091312,0.5291153833270072,-8.168585945428273,-7.9396859811352325,-26.511395721525023,5900.0,675.0,-0.903863073787943,1.7381326218087019,5367647.0,-1.5324322746848338,-7.662625091943821,0.00673828125,10.255712968327806,-0.02898279530927539,0.0,0.0,-0.9552954450249672,-8.161894822519809,0.02,0.32403270304203036,0.34844665974378586,0.494366102651151,-0.001153627212624997,0.0,-26.866403180859166,4.58272541039983,0.013389386981725693,-10.226129797485033,0.0,0.0,0.0,58,-0.07669624369591474,-8.138811972553592,0.000341796875,2685.0,-0.9971755087375641,0.5693105846643448,0.21687196455895902
-10.33218745524693,-10.477239457819485,1500.0,-0.20353395566344262,0.5314174339175224,-7.278036067167136,-7.551463493637038,-26.718672585328513,6000.0,675.0,-0.8998282677435782,0.3829358484765525,5458487.0,-1.527785664419207,-7.6875177849064285,0.007177734375,10.1834969338923,-0.02871991293504834,0.0,0.0,-0.9562451526522636,-7.276020991503671,0.01,0.3259072326123714,0.35010352581739423,0.48588657125960555,-0.0003128266958810855,0.0007432181345224824,-26.99999879517862,4.043154988630394,0.013354499195702373,-10.157686074268948,0.0,0.0,0.0,59,-0.07693155836313963,-7.139385955367314,0.0002197265625,2691.0,-0.9971831262111663,0.5724316015839577,0.21254142001271248
-10.608494587418864,-10.757691945970038,1525.0,-0.20442074909806252,0.5349756702780724,-7.337255125464415,-7.102703530958748,-26.8450734843967,6100.0,675.0,-0.905538135318784,0.5879304047006141,5549101.0,-1.5153677384550974,-7.493224832018396,0.0073974609375,10.43983678175957,-0.02835685112513602,0.0,0.0,-0.9517972752451896,-7.333484987995462,0.01,0.32671840861439705,0.3516670122742653,0.5299860808688598,8.771105267157964e-06,0.0011177347242921013,-26.739568415288122,4.049882804475285,0.014824460097588598,-10.412952800179617,0.0,0.0,0.0,60,-0.07733282279223204,-7.066570472368605,0.000439453125,2684.0,-0.9968617036938667,0.5747762158513069,0.23282319791615008
-10.528060496491557,-10.683913221289329,1550.0,-0.2076771792024374,0.5379884883761406,-7.197040614665755,-7.245389790711216,-26.96804114904377,6200.0,675.0,-0.9078824221767718,0.7994299932333501,5640011.0,-1.5240818205020332,-7.388710336156519,0.005224609375,10.394890786995552,-0.025910520693287253,0.0,0.0,-0.9474899515509605,-7.201465572469678,0.01,0.32718013525009154,0.3533748209476471,0.6571022237513647,-0.00025725913656060584,0.0003713330857779428,-26.999999541695292,4.103622525700876,0.01642159014008939,-10.365094496175342,0.0,0.0,0.0,61,-0.07812975160777569,-6.694989427874941,7.32421875e-05,2693.0,-0.9965124920010566,0.5780181050300598,0.25246418118476865
-10.619797753074641,-10.771920347370818,1575.0,-0.20975929088890552,0.5432923674583435,-7.013291542038688,-6.740063384753062,-26.96617178192002,6300.0,669.0,-0.9117991974606412,0.7764210392317532,5730713.0,-1.5284174983731647,-7.437694921346412,0.00625,10.456230215222877,-0.02525070789270103,0.0,0.04,-0.945409531891346,-7.0199787775962035,0.01,0.3286444194614887,0.35390336737036704,0.570378270412005,0.0007720556415733882,0.0,-27.0,3.7816241014532608,0.018441653857007623,-10.419036061333095,0.0,0.0,0.0,62,-0.078421101719141,-6.50888835877961,0.000244140625,2691.0,-0.9960708096623421,0.5801050364971161,0.2619507037103176
-10.78942898659363,-10.94664632410298,1600.0,-0.21161041520535945,0.5486678048968315,-6.966492292600195,-7.234100297293178,-26.991453152924855,6400.0,675.0,-0.9188527258942486,0.7989410915095047,5821805.0,-1.5274074402012048,-7.368052517024309,0.004443359375,10.607860967562743,-0.023683837335556745,0.0,0.0,-0.9406855091452598,-6.966429731285989,0.01,0.32997442185878756,0.3558999076485634,0.6499372250785901,-0.00022392421597032807,0.0,-27.0,3.8735140782665676,0.019534019567072392,-10.576014397869292,0.0,0.0,0.0,63,-0.07907415460795164,-6.4271372533859665,9.765625e-05,2699.0,-0.995831947028637,0.5822627589106559,0.28349175825715067
-10.944442043064015,-11.09542566394215,1625.0,-0.2134825348854065,0.5536914750933647,-7.2557212803785065,-6.815889467191106,-26.994089834928634,6500.0,662.0,-0.9234248790817219,0.5557292636861091,5912164.0,-1.5247542833720218,-7.514414130919376,0.00478515625,10.75144881045228,-0.023911691410467027,0.0,0.08,-0.9357889160513878,-7.260879891808384,0.01,0.33155478835105895,0.35583987459540367,0.6728151901989367,-0.0011982872005319224,0.0,-26.999999999995424,3.7439885141549936,0.02027461170218885,-10.714802343699356,0.0,0.0,0.0,64,-0.07929357774555683,-6.868166013803313,0.0001220703125,2686.0,-0.9956700205802917,0.5847902104258538,0.30581971555948256
-10.895558526997423,-11.046912667034253,1650.0,-0.2156865183264017,0.5583178877830506,-7.147298322163964,-5.412275514140248,-26.993919386292056,6600.0,678.0,-0.9261427411198383,0.7120331142135214,6002861.0,-1.5161936081174645,-7.479207231257879,0.0046630859375,10.700820193421738,-0.022785282181575894,0.0,0.0,-0.9328789100050926,-7.158123879520379,0.02,0.3340971380472183,0.35709292367100715,0.7018853831793003,-0.0011774963204516098,0.00037230081906180194,-26.904600088534192,3.4526033583431115,0.019295963644981384,-10.6622875801689,0.0,0.004424778761061947,0.0,65,-0.07972291000187397,-6.650222810300138,0.0,2686.0,-0.9958840101957321,0.5878927662968636,0.3190890192985535
-10.829279466861042,-10.97794486066616,1675.0,-0.21685012467205525,0.5620584964752198,-7.15505896948317,-6.27069689640884,-26.93910195268529,6700.0,675.0,-0.9256588912758161,0.7653112684547873,6093876.0,-1.4948129012678693,-7.410472735126794,0.0049072265625,10.61003069270915,-0.02215829035267234,0.0,0.0,-0.9321545094251633,-7.150593864665112,0.0,0.33664544075727465,0.35790743604302405,0.6552498216884712,-0.0012234488793183118,0.001851851851851852,-26.99999999997856,3.6628999748967788,0.01900841104798019,-10.579803480540772,0.0,0.0,0.0,66,-0.07993092015385628,-6.644506768683516,0.0,2700.0,-0.9959468856453896,0.5910040691494942,0.3223922446370125
-10.695801455686583,-10.851004545099197,1700.0,-0.21636699177324772,0.565811276435852,-7.200162866513514,-6.341093205048469,-26.989746148592573,6800.0,675.0,-0.9186373173157335,0.7736128628447552,6184568.0,-1.521965736252605,-7.305447820629657,0.0069580078125,10.506903766385367,-0.019690639432519676,0.0,0.0,-0.9345529466867447,-7.203254516202406,0.01,0.3385348804295063,0.36020257845520975,0.5861954560944639,-0.0016549400781514124,0.00037243947858472997,-27.0,3.56397461706741,0.017162911407649518,-10.470511735753552,0.0,0.0,0.0,67,-0.07966692298650742,-6.7516602834399775,0.0,2685.0,-0.9963504105806351,0.594032983481884,0.31145559176802634
-10.58604002325538,-10.737443461254877,1725.0,-0.21849702820181846,0.5665228173136712,-7.124796115166108,-5.863213949236066,-26.94122883044041,6900.0,675.0,-0.9094565379869891,0.821067369906473,6275693.0,-1.5200784655986355,-7.267185293606469,0.0076171875,10.422820566043825,-0.020229575084522368,0.0,0.0,-0.9381319582462311,-7.128769550460397,0.0,0.3403602108359337,0.362165966629982,0.5581373930488432,-0.00232290449202992,0.0,-26.999999999987345,3.2702584182966055,0.015680822310969234,-10.393522253508475,0.0,0.0,0.0,68,-0.07998398672789335,-6.737891695532943,2.44140625e-05,2700.0,-0.9966744661331177,0.5974165201187134,0.29513565376400946
-10.467668802776167,-10.621580558278419,1750.0,-0.2221463516354561,0.5707275167107582,-6.514626942521294,-7.381474517920387,-26.968169477293902,7000.0,675.0,-0.907432944093307,1.6102508777715865,6366759.0,-1.5133226064237533,-7.361810126433172,0.00712890625,10.301157033888702,-0.020016884477809072,0.0,0.0,-0.9404604151844979,-6.507234767585717,0.01,0.3416838951408863,0.3644479617476463,0.5108948687597962,-0.0026464719732757656,0.0,-26.997429346566985,3.6155534423363695,0.015961659350432457,-10.27620833122443,0.0,0.0,0.0,69,-0.07985891569405794,-5.965865978036385,2.44140625e-05,2698.0,-0.9966130524873733,0.6004761785268784,0.2845181480050087
-10.40309266023233,-10.55301713816126,1775.0,-0.2198680244386196,0.5742048650979996,-7.784082448690532,-6.706033254261985,-26.99938890691195,7100.0,675.0,-0.9005259586323519,0.45530710392662915,6457666.0,-1.5396862388435693,-7.601260525512784,0.0092529296875,10.248237308568575,-0.020682801166549324,0.0,0.0,-0.9464045733213424,-7.772903315783696,0.01,0.34308357164263725,0.3661029912531376,0.44995416298713575,-0.0034031103656161576,0.0,-27.0,3.208260322229357,0.014645625650882722,-10.225232932074196,0.0,0.0,0.0,70,-0.08111306242644786,-7.995698392464159,2.44140625e-05,2692.0,-0.9969008177518844,0.6032409906387329,0.25741343311965464
-10.102071612913155,-10.250509247865836,1800.0,-0.2215370699763298,0.5802081853151322,-7.159052712023947,-4.451656388454502,-26.999999999996152,7200.0,675.0,-0.8884841734427027,0.35308408251641216,6548791.0,-1.535974585351505,-7.696950157434005,0.007958984375,9.971053533366751,-0.021545172110199927,0.0,0.0,-0.9541835531592369,-7.158364478385304,0.0,0.3441023908555508,0.36686424612998964,0.3615116408645213,-0.0037662376882508395,0.0,-26.99999999999995,2.6019799806866417,0.012260880996473133,-9.95389822828912,0.0,0.0,0.0,71,-0.08107878770679236,-7.288709689067349,9.765625e-05,2700.0,-0.9974222585558892,0.6041472643613816,0.22194201685488224
-9.958444451710589,-10.111378975023483,1825.0,-0.22113459333777427,0.5854209735989571,-7.152462695947439,-5.103540166315102,-26.999999999463927,7300.0,675.0,-0.8833312830174691,0.35547714873854164,6639916.0,-1.522336605523742,-7.453692707207455,0.0094482421875,9.843928636743078,-0.023566912533715366,0.0,0.0,-0.9576711341738701,-7.151632849265056,0.0,0.34540645927190783,0.36919507309794425,0.35761878779283224,-0.0039439816493541,0.0,-27.0,2.636240244611122,0.011339703178964555,-9.825996765217942,0.0,0.0,0.0,72,-0.08108071237802505,-7.335854584327706,0.0004638671875,2700.0,-0.9976236760616303,0.6048962906002998,0.2060390319675207
-10.06625064390715,-10.219861633838105,1850.0,-0.22234159745275975,0.590271283686161,-7.153254311473944,-6.747132239211588,-26.9990910189294,7400.0,675.0,-0.8818728453596123,0.4051550175210445,6730912.0,-1.5423202173406025,-7.460072730709305,0.0089599609375,9.954926225399799,-0.024426782736554742,0.0,0.0,-0.960683137178421,-7.153234926994948,0.01,0.3470638059079647,0.37057691588997843,0.34744600216807137,-0.005468521686270833,0.0,-27.0,2.6567050445733207,0.010816796403378248,-9.938392161235159,0.0,0.0,0.0,73,-0.08184896279126405,-7.32153084226389,0.000439453125,2696.0,-0.997738017141819,0.6066352516412735,0.19230461344122887
-10.114778770286572,-10.270234152048555,1875.0,-0.22290473729372023,0.5914785593748093,-7.131467411926738,-5.6207897168035625,-26.996125483087155,7500.0,675.0,-0.8811507371356129,0.8628125980596584,6822033.0,-1.5357642082624807,-7.488852528764455,0.008837890625,10.009162154494788,-0.02617229735478759,0.0,0.0,-0.9585986971855164,-7.141290700932676,0.01,0.34885000213980677,0.37179297134280204,0.3643198333316339,-0.005444812017958611,0.0,-26.9993322853637,2.990835613973529,0.010530592151917517,-9.989757319753243,0.0,0.0,0.0,74,-0.08224088866263628,-6.985909598212229,0.0008056640625,2700.0,-0.9978005975484848,0.6085649192333221,0.2018094625324011
-10.205238220297232,-10.35487951935232,1900.0,-0.225456665456295,0.5938120126724243,-6.8192496811348295,-6.444089969995447,-26.983105078535544,7600.0,675.0,-0.8873015573088197,1.2050984352500198,6913158.0,-1.521534954299932,-7.41500927150796,0.00927734375,10.083548136460049,-0.02833709097467363,0.0,0.0,-0.9549828097224236,-6.835137711137463,0.0,0.3504712678492069,0.3728610806167126,0.40176656491290236,-0.005672457255423069,0.0,-26.99996646158509,3.156177197716238,0.011433131201192737,-10.066281587025646,0.0,0.0,0.0,75,-0.08243663534522057,-6.3864170784877405,0.0006591796875,2700.0,-0.9976032510399818,0.6106175795197487,0.21829756759107113
-10.261331482371707,-10.417246592340224,1925.0,-0.22349984906613826,0.5928397387266159,-6.2607278932062425,-7.4995590107278565,-26.999931045077556,7700.0,675.0,-0.8990163301612484,0.7935668318227462,7004031.0,-1.5350494166486897,-7.4875372070765795,0.0071044921875,10.113484937979894,-0.027883613621816038,0.0,0.0,-0.9519327506422997,-6.271983812308866,0.01,0.3522452741861343,0.3749949559569359,0.4549255799214721,-0.005778368446044624,0.0,-26.999999999999876,3.3403210607899156,0.012387849926017224,-10.09407453994346,0.0,0.0,0.0,76,-0.08254524264484644,-5.769974638434484,0.0004638671875,2691.0,-0.9973944947123528,0.6132364109158516,0.23220549188554288
-10.382562480863456,-10.533258004610492,1950.0,-0.22260743603110314,0.5971769273281098,-6.620752865596205,-7.125295302385655,-26.99992907492504,7800.0,675.0,-0.9044981705548707,0.8962683604385131,7095156.0,-1.5189673799293815,-7.484867477995653,0.0053466796875,10.217965886977453,-0.029509180784225465,0.0,0.0,-0.950892049074173,-6.6237662097075,0.0,0.3549919493496418,0.37805177122354505,0.44614275026995215,-0.00604644026607275,0.0,-27.0,3.3217135016703487,0.012382463016547263,-10.196158505570285,0.0,0.0,0.0,77,-0.08331455737352371,-6.188509751771414,0.000390625,2700.0,-0.9973956704139709,0.6155811443924903,0.2369509596377611
-10.465308526731224,-10.621295813715745,1975.0,-0.22262566424906255,0.6012280777096748,-6.969760317209358,-6.939345844516562,-26.565284624737057,7900.0,675.0,-0.9105096217506798,0.86877848856504,7186281.0,-1.5333570687540488,-7.395307368732524,0.0061767578125,10.292452649153768,-0.029413111601024867,0.0,0.0,-0.9475359871983529,-6.972764277638779,0.0,0.35706896856427195,0.3796142503619194,0.45309570397631094,-0.005700555781368166,0.0,-27.0,3.20560349980362,0.012497238744981588,-10.270140489160479,0.0,0.0,0.0,78,-0.08368777260184287,-6.571195882761449,0.000390625,2700.0,-0.9973705813288689,0.6180744379758835,0.2522542752325535
-10.142536177469358,-10.295511538259898,2000.0,-0.22373708561062813,0.6023580804467201,-6.691584873866077,-7.36233135352828,-26.96739966047678,8000.0,675.0,-0.9049123628021334,1.1806050551391192,7277406.0,-1.5255591545523202,-7.463505872362798,0.0056396484375,9.970312863905297,-0.029503567423671485,0.0,0.0,-0.9512907817959786,-6.700485797415143,0.0,0.35968268662691116,0.3813496008515358,0.41850880378666383,-0.004231868439819664,0.0,-26.993278278399664,3.3797218173913977,0.011159409466199578,-9.95000711006044,0.0,0.0,0.0,79,-0.08416149653494358,-6.228837724857081,0.0002197265625,2700.0,-0.9976630926132202,0.6202369913458824,0.23513277247548103
-10.180934207250981,-10.335242589503805,2025.0,-0.22362730354070665,0.6012996196746826,-6.220218768222187,-6.662437821358813,-26.980091081719554,8100.0,675.0,-0.902206357877003,0.9745537587229318,7368187.0,-1.5194674974984081,-7.451215197563047,0.00615234375,10.016394291780298,-0.03076688414439559,0.0,0.0,-0.9516809463500977,-6.2161641156429255,0.01,0.3618139706552029,0.3827239252626896,0.37608036441602566,-0.00414583976380527,0.0,-26.9904037933816,3.473974202797416,0.010800320678390563,-10.000612400091091,0.0,0.0,0.0,80,-0.08498529959470033,-5.590654255600124,0.0005615234375,2688.0,-0.9977416291832923,0.6209686174988747,0.23335368633270265
