test/success_rate,train_0/mu_loss,train_1/mu_loss,train_1/q_grads,test_1/n_subgoals,train_1/next_q,train_1/avg_q,train_0/mu_grads,train_0/reward_-0.0_frac,train_1/current_q,train_1/reward_-27.0_frac,train_0/reward,policy/steps,test/episodes,test_1/subgoal_succ_rate,train_0/q_grads,train/success_rate,train_0/target_q,train_0/next_q,train_0/reward_-1.0_frac,train_1/n_subgoals,train_1/q_loss,train_0/current_q,train_1/reward_-0.0_frac,train_1/reward_-1.0_frac,train_1/subgoal_succ_rate,epoch,train_0/q_loss,train_1/mu_grads_std,train_0/fw_bonus,train_0/avg_q,train_1/reward,train_1/target_q,test_0/avg_q,train_1/q_grads_std,train_0/fw_loss,train_0/mu_grads_std,train_1/fw_loss,train_1/mu_grads,train/episodes,train_0/q_grads_std,train_1/fw_bonus,test_1/avg_q
0.0,9.379757330148044,6.238199724606311e-17,-0.05398209355771542,675.0,0.0,-6.995653095240097e-11,-0.02128291530534625,0.0,-2.0000904573435176e-09,0.0,-0.7172791560537007,3735809.0,1025.0,0.0,-0.023906862549483775,0.0,-9.61768703813649,-9.373892492762568,0.00966796875,2700.0,18.960040398873524,-9.464789647053319,0.0,0.00224609375,0.0,40,0.1426149408229911,0.2504447102546692,-0.9989870265126228,-27.0,-2.1250790961057646,-2.1250790961057646,-27.0,0.35038259625434875,0.005818227725103498,0.492292957752943,0.08802595473825932,-0.0534789115190506,4100.0,0.3009283497929573,-0.9864863112568856,-4.735890830040844e-24
0.0,9.360336135675068,2.4484506394308517e-16,-0.05398242175579071,675.0,0.0,-5.1824646900343286e-11,-0.022123744897544383,0.0,-2.580118690947464e-09,0.0,-0.7170324529601203,3826934.0,1050.0,0.0,-0.025127289118245244,0.0,-9.60565762444919,-9.356174626427777,0.0086669921875,2700.0,18.23700691104337,-9.452647898097325,0.0,0.0016845703125,0.0,41,0.1435191262689742,0.2504447102546692,-0.9990063175559044,-27.0,-2.0768422808658213,-2.0768422808658213,-27.0,0.350382536649704,0.005718924209941178,0.4970112696290016,0.08316839616745711,-0.0534789115190506,4200.0,0.30467253029346464,-0.9874003693461418,-3.464081961481589e-21
0.0,9.52793817090104,4.2434304455861295e-16,-0.05398288182914257,675.0,0.0,-3.443373800066507e-11,-0.02171845072880387,0.0,-2.236934434997339e-09,0.0,-0.7192051481179078,3918059.0,1075.0,0.0,-0.025908496836200355,0.0,-9.772369648979382,-9.523119041751844,0.00869140625,2700.0,19.04278204693606,-9.616574195717899,0.0,0.0017333984375,0.0,42,0.13548934561046483,0.2504447102546692,-0.9990304112434387,-27.0,-2.134352815504826,-2.134352815504826,-27.0,0.35038241744041443,0.00559484523255378,0.5030293181538582,0.08404245655983686,-0.0534789115190506,4300.0,0.3079297348856926,-0.9872359231114387,-1.424420721335564e-23
0.0,9.38224883826886,1.440978767827287e-14,-0.05398358358070254,675.0,0.0,-5.058970394357644e-10,-0.021020781621336936,0.0,-2.134586115848165e-09,0.0,-0.7179927791745285,4009184.0,1100.0,0.0,-0.025368585670366883,0.0,-9.625609342253068,-9.37828968663774,0.01279296875,2700.0,18.398139237668865,-9.47112941231352,0.0,0.0021240234375,0.0,43,0.14194962553479945,0.2504447102546692,-0.998973836004734,-27.0,-2.0906123150940403,-2.0906123150940403,-27.0,0.35038191080093384,0.005886097950860858,0.5071202084422112,0.08653632905334234,-0.0534789115190506,4400.0,0.3113207548856735,-0.9867666214704514,-1.6568928798551786e-23
0.0,9.46734461795286,5.514253554678353e-15,-0.05398604860529303,675.0,0.0,-1.3270067792623035e-08,-0.021194052416831255,0.0,-2.5136700667038596e-09,0.0,-0.7197968420638062,4100309.0,1125.0,0.0,-0.025527443224564194,0.0,-9.708450457695879,-9.461571218114264,0.014111328125,2700.0,19.154703186792872,-9.554939768579468,0.0,0.001904296875,0.0,44,0.14145438204905472,0.2504447102546692,-0.9989686802029609,-27.0,-2.143355721340049,-2.143355721340049,-27.0,0.350380914658308,0.00591263931710273,0.5096556589007377,0.08345628306269645,-0.0534789115190506,4500.0,0.3156404845416546,-0.9873462155461311,-1.7507148946901038e-19
0.0,9.435930547672875,2.544521760132736e-14,-0.053996968735009435,675.0,0.0,-1.1253331178785753e-09,-0.022612678399309517,0.0,-2.493230310799622e-09,0.0,-0.7217216520293732,4191434.0,1150.0,0.0,-0.025875234883278607,0.0,-9.684359845860381,-9.430274149674299,0.0108154296875,2700.0,18.70898880926837,-9.530421304664204,0.0,0.0021728515625,0.0,45,0.14231334000084112,0.2504447102546692,-0.9989853054285049,-27.0,-2.111552557775576,-2.111552557775576,-27.0,0.35037638172507285,0.005827115464489907,0.5124226868152618,0.08181052058935165,-0.0534789115190506,4600.0,0.32011103108525274,-0.9876558959484101,-4.2904741198218764e-24
0.0,9.538756394644794,1.2273458938413096e-14,-0.054020352009683845,675.0,0.0,-3.3692883580101397e-10,-0.021657591918483377,0.0,-4.54872118591178e-09,0.0,-0.7231522639951435,4282559.0,1175.0,0.0,-0.026123317470774055,0.0,-9.782278533531478,-9.533582306648645,0.0114501953125,2700.0,18.557342282166257,-9.624218730841946,0.0,0.0016357421875,0.0,46,0.14385914392336474,0.2504447102546692,-0.9989656537771225,-27.0,-2.0995117283047877,-2.0995117283047877,-27.0,0.35037314891815186,0.005928203230723739,0.5146606594324112,0.08406605795025826,-0.0534789115190506,4700.0,0.32369420155882833,-0.9872314691543579,-9.484840603862538e-20
0.0,9.44325575983039,1.7295187569828306e-14,-0.0540864241309464,675.0,0.0,-1.5421886635053663e-09,-0.022877629846334457,0.0,-3.6207681506828805e-09,0.0,-0.7217503495354322,4373684.0,1200.0,0.0,-0.026787096820771693,0.0,-9.687208066454678,-9.438244000450718,0.0132080078125,2700.0,18.55304818427546,-9.532944238232384,0.0,0.002392578125,0.0,47,0.14348507741121724,0.2504447102546692,-0.9989938691258431,-27.0,-2.102314275516983,-2.102314275516983,-27.0,0.35036959424614905,0.005783012951724231,0.515794312953949,0.08515788335353136,-0.0534789115190506,4800.0,0.3275821179151535,-0.9870260030031204,-2.2195110110787904e-17
0.0,9.468290509369515,15.068225588921024,-0.05557945109903813,675.0,-27.0,-11.492148811076838,-0.023398442985489966,0.0,-22.51055620718251,0.0,-0.7208092299639247,4464809.0,1225.0,0.0,-0.027540862420573832,0.0,-9.71114779671095,-9.463462384754635,0.009716796875,2700.0,10.977690941297222,-9.556643939522731,0.0,0.0021728515625,0.0,48,0.14222017131712197,0.2561370424926281,-0.9990647584199905,-27.0,-2.0785495273499692,-22.426780484381233,-27.0,0.35417519733309744,0.0054180794162675735,0.5166193902492523,0.08344634342938662,-0.05213511167094111,4900.0,0.3314175337553024,-0.9873480871319771,-12.96794550036958
0.0,9.471554135004327,26.99999446311142,-0.057649220991879704,675.0,-27.0,-21.24679953468559,-0.02408785494044423,0.0,-23.15922963302314,0.0,-0.7193548422146705,4555934.0,1250.0,0.0,-0.028234600182622673,0.0,-9.709413164280116,-9.467504085373228,0.0116455078125,2700.0,19.093085868951327,-9.558348181727215,0.0,0.0019287109375,0.0,49,0.1471234968526522,0.25825417041778564,-0.999036829173565,-26.999999999993825,-2.1163954325515077,-22.382584885676522,-27.0,0.357248268276453,0.005561795504763723,0.5174752861261368,0.0885923808440566,-0.05368042290210724,5000.0,0.3353762783110142,-0.986379736661911,-26.999999999730036
0.0,9.460971203362025,26.99996802672066,-0.05720993084833026,675.0,-27.0,-26.999999994427657,-0.024388743005692957,0.0,-23.012419598989307,0.0,-0.7197541276276752,4647059.0,1275.0,0.0,-0.029287312738597394,0.0,-9.69712936398395,-9.45499014537504,0.0117431640625,2700.0,18.136196161814894,-9.543523523684737,0.0,0.002392578125,0.0,50,0.14310979246447414,0.2582568868994713,-0.9990297466516495,-27.0,-2.104831646385719,-22.246989849510733,-27.0,0.36097020357847215,0.005598314094822854,0.5179009422659874,0.08850225154310465,-0.053680649120360614,5100.0,0.33792463317513466,-0.9863966926932335,-26.999999999741352
0.0,9.522780866931498,26.999915228327676,-0.0556746774353087,675.0,-27.0,-26.999999935214664,-0.024456429295241833,0.0,-23.083304772542558,0.0,-0.7199896340360283,4738184.0,1300.0,0.0,-0.029869458777830003,0.0,-9.76164383168637,-9.517406652165018,0.0100830078125,2700.0,18.048106799255052,-9.604931541885804,0.0,0.0020263671875,0.0,51,0.13929096033036975,0.2581959955394268,-0.9990368828177452,-27.0,-2.1234806979002316,-22.297938705712745,-27.0,0.36673952713608743,0.005561527819372714,0.5191882610321045,0.08944544084370136,-0.05375506682321429,5200.0,0.3411919787526131,-0.9862192168831825,-26.99999999221356
0.0,9.500018028708405,3.052902709163011e-20,-0.05558988079428673,675.0,0.0,-18.089986318058322,-0.02495638527907431,0.0,-2.9143394363747436e-06,0.0,-0.7184371875686338,4829309.0,1325.0,0.0,-0.030013555893674493,0.0,-9.734125139765283,-9.495828067197838,0.010205078125,2700.0,18.83315763856272,-9.579050250890857,0.0,0.0022705078125,0.0,52,0.13891570315315885,0.25884443521499634,-0.9990081652998924,-27.0,-2.1128384937190274,-2.1128384937190274,-27.0,0.3708674222230911,0.005709388421382755,0.5218746364116669,0.09461041036993265,-0.0536678321659565,5300.0,0.34498432353138925,-0.9852472931146622,-4.875201627083884e-38
0.0,9.369754382251674,2.6699253701969583e-20,-0.055575776100158694,675.0,0.0,-9.713801854039012e-14,-0.02631012354977429,0.0,-1.999715717476532e-06,0.0,-0.7142184611417178,4920434.0,1350.0,0.0,-0.030534037714824082,0.0,-9.599291875258837,-9.365305866679059,0.0093505859375,2700.0,18.402457373628454,-9.447188434508083,0.0,0.00205078125,0.0,53,0.13564946866624636,0.25884443521499634,-0.9990179762244225,-27.0,-2.085389367977041,-2.085389367977041,-27.0,0.37086703032255175,0.005658870562911034,0.5234353229403496,0.09417348895221948,-0.0536678321659565,5400.0,0.3486370950937271,-0.9853295221924782,-4.677216814193337e-29
0.0,9.391346825581971,4.4305015479952e-20,-0.05542878275737166,675.0,0.0,-3.2249320784512253e-14,-0.02711716340854764,0.0,-9.009385674611132e-06,0.0,-0.7118927686686221,5011559.0,1375.0,0.0,-0.031151425652205945,0.0,-9.617505866574408,-9.387591800332146,0.0103271484375,2700.0,18.159345706589324,-9.464513389481732,0.0,0.0018310546875,0.0,54,0.13082889029068256,0.25884443521499634,-0.9990785047411919,-27.0,-2.067617084630183,-2.067617084630183,-27.0,0.3709075331687927,0.005347253347281367,0.5255974486470223,0.08962023463100195,-0.0536678321659565,5500.0,0.35221830755472183,-0.9861863061785698,-1.3566430119930964e-31
0.0,9.436094923972552,1.254077732176648e-19,-0.05521409884095192,675.0,0.0,-3.194917478621057e-14,-0.02865128335542977,0.0,-0.00011733324574469241,0.0,-0.7135802803561091,5102684.0,1400.0,0.0,-0.03200829531997442,0.0,-9.668950177071459,-9.433270448707784,0.0080810546875,2700.0,18.318363090808003,-9.51641334156192,0.0,0.0016845703125,0.0,55,0.12684582754677,0.25884443521499634,-0.9991332098841668,-27.0,-2.07955440040314,-2.07955440040314,-27.0,0.37122169584035875,0.005065593589097262,0.5271555006504058,0.08833514619618654,-0.0536678321659565,5600.0,0.35576664879918096,-0.9864281475543976,-6.928143898161251e-37
0.0,9.380595727688934,2.269164285394349e-19,-0.054837450943887235,675.0,0.0,-8.942202026451818e-14,-0.028127062739804386,0.0,-5.588454718246866e-05,0.0,-0.7123883534433844,5193809.0,1425.0,0.0,-0.03211585292592645,0.0,-9.618207927973938,-9.376919384704893,0.007568359375,2700.0,18.812938305947817,-9.465710245138796,0.0,0.0018310546875,0.0,56,0.1274889682968016,0.25884443521499634,-0.9991663515567779,-27.0,-2.1144484141652358,-2.1144484141652358,-27.0,0.37206710800528525,0.004894991347100586,0.5300434395670891,0.08684082012623548,-0.0536678321659565,5700.0,0.35899472534656524,-0.9867093279957772,-5.321969862631261e-31
0.0,9.262709792109693,9.34984817162621e-26,-0.05464545339345932,675.0,0.0,-1.6880092634453786e-12,-0.02842291775159538,0.0,-7.206041571541374e-09,0.0,-0.7078297476451553,5284934.0,1450.0,0.0,-0.03213679958134889,0.0,-9.495779594020721,-9.260009596828748,0.0068115234375,2700.0,18.346041597574956,-9.343742338499144,0.0,0.0013427734375,0.0,57,0.12303629874345527,0.25884443521499634,-0.9992044165730476,-27.0,-2.0827472446973845,-2.0827472446973845,-27.0,0.37255124002695084,0.004699041158892215,0.5321985840797424,0.0881330244243145,-0.0536678321659565,5800.0,0.36287503466010096,-0.9864661678671837,-1.2619102299666108e-40
0.0,9.303437807770402,2.920973347084326e-25,-0.05464694555848837,675.0,0.0,-8.8008516815265e-16,-0.028415177902206778,0.0,-4.434850282454773e-09,0.0,-0.7087466896991828,5376059.0,1475.0,0.0,-0.03316171783953905,0.0,-9.540331202282886,-9.301817111455705,0.00732421875,2700.0,18.32154450919249,-9.387529250304343,0.0,0.0009765625,0.0,58,0.12003045895435227,0.25884443521499634,-0.9991828307509423,-27.0,-2.0780154288499033,-2.0780154288499033,-27.0,0.37255086526274683,0.0048101611668244,0.5334629237651825,0.08964198119938374,-0.0536678321659565,5900.0,0.3650040879845619,-0.9861822202801704,-3.775200600755141e-50
0.0,9.375125374610226,2.893520097626147e-24,-0.054656552616506815,675.0,0.0,-3.6685521587189e-14,-0.027555110026150943,0.0,-5.199525654912347e-08,0.0,-0.7136566899585887,5467184.0,1500.0,0.0,-0.03354522502049804,0.0,-9.61791541522442,-9.371341425340441,0.006591796875,2700.0,17.800112381591294,-9.464860558220881,0.0,0.0014404296875,0.0,59,0.12028620383606461,0.25884443521499634,-0.9991395562887192,-27.0,-2.0483048172987766,-2.0483048172987766,-27.0,0.3725332699716091,0.005032981024123728,0.5360955953598022,0.0915742726996541,-0.0536678321659565,6000.0,0.36804370284080506,-0.98581862449646,-2.946225413715052e-36
0.0,9.501897879714209,3.002174862013801e-27,-0.05479074101895094,675.0,0.0,-2.153744669106388e-18,-0.028624093206599355,0.0,-7.815922095912049e-10,0.0,-0.7161776366447157,5558309.0,1525.0,0.0,-0.03384565841406584,0.0,-9.747171510612315,-9.498502034862861,0.0079345703125,2700.0,18.788289341675636,-9.595065296574472,0.0,0.001318359375,0.0,60,0.12806224503153812,0.25884443521499634,-0.9991033136844635,-27.0,-2.1128272966896473,-2.1128272966896473,-27.0,0.37273168861865996,0.005219507054425776,0.5401328429579735,0.09719450976699591,-0.0536678321659565,6100.0,0.37076822891831396,-0.9847610414028167,-3.79303363191911e-41
0.0,9.515080746549495,3.2390502768765726e-27,-0.054810362868011,675.0,0.0,-3.1029834898464017e-19,-0.029340200033038853,0.0,-9.51328592110492e-09,0.0,-0.7203995214389579,5649434.0,1550.0,0.0,-0.03475745432078838,0.0,-9.761468731248154,-9.510344838631333,0.00869140625,2700.0,18.917744263728984,-9.607585683324725,0.0,0.001611328125,0.0,61,0.12874325740065473,0.25884443521499634,-0.9990753993391991,-27.0,-2.119183462239016,-2.119183462239016,-27.0,0.37274077013134954,0.005363194190431386,0.5447085276246071,0.10164504926651716,-0.0536678321659565,6200.0,0.37350860312581063,-0.9839235648512841,-1.7646355600339931e-41
0.0,9.375295830258555,8.77076230587234e-27,-0.05543420016765595,675.0,0.0,-2.0155041249570416e-15,-0.030321370204910637,0.0,-2.991289731994709e-09,0.0,-0.7192239743308164,5740446.0,1575.0,0.0,-0.03596760146319866,0.01,-9.621832818982123,-9.368866125343416,0.0072265625,2696.0,18.42570541254827,-9.470820571375874,0.0,0.0010498046875,0.0,62,0.12881717348577965,0.25884443521499634,-0.9990436509251595,-27.0,-2.0848492211211123,-2.0848492211211123,-27.0,0.3726930692791939,0.005526691244449466,0.5486521482467651,0.10095237269997596,-0.0536678321659565,6300.0,0.3766546115279198,-0.9840539187192917,-5.061118793993869e-41
0.0,9.449785307817123,1.984053981643937e-25,-0.05551150692626834,675.0,0.0,-4.9592224852016026e-15,-0.031477052718400955,0.0,-1.3094088739674202e-08,0.0,-0.7230677850879147,5831571.0,1600.0,0.0,-0.03700925251469016,0.0,-9.709577465679555,-9.444929103614475,0.0077392578125,2700.0,18.262921559681214,-9.555669022645974,0.0,0.0013427734375,0.0,63,0.1281999311082195,0.25884443521499634,-0.9990652501583099,-27.0,-2.076206014543277,-2.076206014543277,-27.0,0.3727248527109623,0.0054154607118107375,0.5514848873019218,0.10264570508152246,-0.0536678321659565,6400.0,0.37952466160058973,-0.983735266327858,-1.0664625085448253e-40
0.0,9.446465520314783,6.1481939662087e-20,-0.05560373859480024,675.0,0.0,-2.0377654709209943e-15,-0.033065341785550116,0.0,-1.1225185961578541e-10,0.0,-0.7213473454437918,5922696.0,1625.0,0.0,-0.03849504804238677,0.0,-9.699884746432755,-9.443327953302184,0.007421875,2700.0,18.480618340847947,-9.545825264918696,0.0,0.0012939453125,0.0,64,0.13044049402989152,0.25884443521499634,-0.9990667581558228,-27.0,-2.0900359786726765,-2.0900359786726765,-27.0,0.372577628493309,0.005407722224481404,0.5547773897647857,0.10148443039506674,-0.0536678321659565,6500.0,0.3827623039484024,-0.9839537978172302,-3.720199349772792e-38
0.0,9.289089536246763,7.888235502779556e-20,-0.05561683494597673,675.0,0.0,-1.9222671989388568e-19,-0.03261185511946678,0.0,-6.036172604271058e-11,0.0,-0.7176274264718814,6013821.0,1650.0,0.0,-0.0394752811640501,0.0,-9.534008576419746,-9.28577302104431,0.010986328125,2700.0,18.664779866265498,-9.38260754671092,0.0,0.002099609375,0.0,65,0.13872074725841363,0.25884443521499634,-0.9989999607205391,-27.0,-2.102257259681937,-2.102257259681937,-27.0,0.3725837737321854,0.005751573946326971,0.5576602861285209,0.10198168624192476,-0.0536678321659565,6600.0,0.38650252521038053,-0.9838602244853973,-4.978958889400859e-21
0.0,9.359942097987783,8.563660273368145e-20,-0.05564136821776629,675.0,0.0,-7.16060024026682e-20,-0.03318495387211442,0.0,-1.965834456790517e-10,0.0,-0.7185427701937442,6104946.0,1675.0,0.0,-0.03956657443195581,0.0,-9.607790482526832,-9.355817644377728,0.010546875,2700.0,18.997758774914388,-9.453738985423303,0.0,0.00205078125,0.0,66,0.13745268525801427,0.25884443521499634,-0.9989996090531349,-27.0,-2.1247156522716977,-2.1247156522716977,-27.0,0.37257831543684006,0.005753464961890132,0.5612181469798088,0.10291691776365042,-0.0536678321659565,6700.0,0.38974451199173926,-0.9836842238903045,-1.298454107218232e-22
0.0,9.35425520292606,3.80465533466307e-27,-0.05658205971121788,675.0,0.0,-6.273476681930737e-17,-0.03362591611221433,0.0,-5.336031392520392e-13,0.0,-0.7194649277764256,6196071.0,1700.0,0.0,-0.0398439534008503,0.0,-9.600210613070411,-9.348903389728296,0.0089111328125,2700.0,18.966859024414653,-9.448810232172052,0.0,0.0017578125,0.0,67,0.1472853154110402,0.25884443521499634,-0.9989884421229362,-27.0,-2.1219600293923575,-2.1219600293923575,-27.0,0.37257876992225647,0.005810883734375239,0.564649011194706,0.10820271391421557,-0.0536678321659565,6800.0,0.39238244444131853,-0.982689592242241,-1.957183729255823e-47
0.0,9.482355762900713,1.6880397481042877e-26,-0.056582119315862656,675.0,0.0,-3.4303531710717367e-20,-0.03395622493699193,0.0,-3.5344790413817046e-13,0.0,-0.7197117864721804,6287196.0,1725.0,0.0,-0.039987508207559586,0.0,-9.732158140693244,-9.477402297453247,0.0107421875,2700.0,18.59852203512736,-9.577838983904808,0.0,0.001904296875,0.0,68,0.1418944248892029,0.25884443521499634,-0.9989938840270043,-27.0,-2.099727345831343,-2.099727345831343,-27.0,0.3725787401199341,0.005782897945027799,0.5670048326253891,0.11239358019083738,-0.0536678321659565,6900.0,0.3952678248286247,-0.9819009840488434,-2.8760403572324917e-37
0.0,9.41359637121179,3.5471548152153134e-27,-0.05658221356570721,675.0,0.0,-9.579721768514265e-21,-0.034077599085867404,0.0,-2.2153278312178392e-13,0.0,-0.7214367018161283,6378321.0,1750.0,0.0,-0.0405623878352344,0.0,-9.657957162236325,-9.407398874276717,0.0101318359375,2700.0,18.876583506064605,-9.506798807235423,0.0,0.0020751953125,0.0,69,0.1447629797377783,0.25884443521499634,-0.9989769235253334,-27.0,-2.11675425480571,-2.11675425480571,-27.0,0.3725787103176117,0.005870242812670767,0.5689593598246574,0.10865124277770519,-0.0536678321659565,7000.0,0.3983496464788914,-0.9826051846146584,-1.0707846061568281e-34
0.0,9.445455937126928,2.940580466132763e-27,-0.05658237263560295,675.0,0.0,-5.016254213975018e-24,-0.0341823267750442,0.0,-1.0800426500936077e-12,0.0,-0.7221342006319901,6469446.0,1775.0,0.0,-0.040182387735694644,0.0,-9.698103800118218,-9.4388790676094,0.008349609375,2700.0,18.28572732547129,-9.543760719784414,0.0,0.0016845703125,0.0,70,0.1383493659003598,0.25884443521499634,-0.9990535527467728,-27.0,-2.0793096762768983,-2.0793096762768983,-27.0,0.3725786507129669,0.005475692870095372,0.571898652613163,0.10897038411349058,-0.0536678321659565,7100.0,0.40177463069558145,-0.982545118033886,-3.2051917171530415e-42
0.0,9.41770897405605,2.9198132324005496e-27,-0.05658254697918892,675.0,0.0,-9.6180565663538e-17,-0.03440840123221278,0.0,-2.313255295317333e-13,0.0,-0.7223538185236975,6560571.0,1800.0,0.0,-0.04048010800033808,0.0,-9.673983230623012,-9.411451884863467,0.007470703125,2700.0,18.76707091782108,-9.52137970016874,0.0,0.0014892578125,0.0,71,0.13828950399401507,0.25884443521499634,-0.9990777492523193,-27.0,-2.1110607075890586,-2.1110607075890586,-27.0,0.37257859110832214,0.005351128871552646,0.5756963536143302,0.10494260247796774,-0.0536678321659565,7200.0,0.4048975229263306,-0.9833030506968499,-3.516735391184963e-42
0.0,9.415093363181436,1.5874139810763858e-27,-0.05658266320824623,675.0,0.0,-1.476863368539554e-18,-0.03521090317517519,0.0,-1.145149707489855e-13,0.0,-0.7221236838580808,6651696.0,1825.0,0.0,-0.04044286897405982,0.0,-9.670002842700672,-9.408715027796594,0.0068359375,2700.0,18.852889907453637,-9.516773454916052,0.0,0.001220703125,0.0,72,0.13544644610297896,0.25884443521499634,-0.9991057619452477,-27.0,-2.1130638659415126,-2.1130638659415126,-27.0,0.372578501701355,0.005206914606969803,0.5787120670080185,0.10791386626660823,-0.0536678321659565,7300.0,0.4074482500553131,-0.9827439457178115,-4.998561257887325e-35
0.0,9.440981108763765,1.2040437674518752e-27,-0.05658272551372647,675.0,0.0,-8.756122046544802e-22,-0.03677909011021256,0.0,-9.022891487372036e-14,0.0,-0.7225240584768471,6742821.0,1850.0,0.0,-0.0401955122128129,0.0,-9.70951434953927,-9.433521932624592,0.00693359375,2700.0,18.230724475802024,-9.555719144668206,0.0,0.0013427734375,0.0,73,0.13388028220596068,0.25884443521499634,-0.9991252735257149,-27.0,-2.071507289568399,-2.071507289568399,-27.0,0.3725784718990326,0.005106530676130205,0.5820537313818932,0.1040624376386404,-0.0536678321659565,7400.0,0.41076876446604726,-0.9834686860442161,-2.897065735680311e-44
0.0,9.417447642776912,5.983977852526989e-28,-0.05658450499176979,675.0,0.0,-1.8345587376097576e-22,-0.03645039694383741,0.0,-9.50907168855508e-13,0.0,-0.7210860044149741,6833946.0,1875.0,0.0,-0.040099082980304956,0.0,-9.682982383057896,-9.413057896994133,0.0080322265625,2700.0,18.702221689489214,-9.52855703831968,0.0,0.001171875,0.0,74,0.13625138772916437,0.25884443521499634,-0.999105603992939,-27.0,-2.1033119548468675,-2.1033119548468675,-27.0,0.3725779950618744,0.005207756569143384,0.5856757536530495,0.10789784751832485,-0.0536678321659565,7500.0,0.41247599497437476,-0.9827469661831856,-1.1030425212725007e-31
0.0,9.492838072517362,2.2957768852781534e-27,-0.056586893554776904,675.0,0.0,-2.1329194240609843e-20,-0.03764990670606494,0.0,-8.060414252275631e-13,0.0,-0.7190977221755019,6925071.0,1900.0,0.0,-0.040874931309372184,0.0,-9.73993993237097,-9.488751833810213,0.00830078125,2700.0,18.57398920756334,-9.584577243720798,0.0,0.0017333984375,0.0,75,0.13839011345704377,0.25884443521499634,-0.9990596935153008,-27.0,-2.0900321446868473,-2.0900321446868473,-27.0,0.37257692217826843,0.005444059055298567,0.5884975388646125,0.11423992775380612,-0.0536678321659565,7600.0,0.41524681746959685,-0.9815535455942154,-4.4295282929584596e-38
0.0,9.474077682422458,1.318264520728519e-26,-0.05658998461440205,675.0,0.0,-2.992146475654e-23,-0.03760890746489167,0.0,-1.0309082657186578e-12,0.0,-0.7196514214629133,7016196.0,1925.0,0.0,-0.04223833428695798,0.0,-9.719895005467412,-9.469136044884937,0.0097900390625,2700.0,17.89371122450883,-9.56511559666239,0.0,0.0023193359375,0.0,76,0.13705517408210177,0.25884443521499634,-0.9990196451544762,-27.0,-2.0454697229986776,-2.0454697229986776,-27.0,0.37257458865642545,0.005650309135671705,0.5918822735548019,0.11963120214641094,-0.0536678321659565,7700.0,0.4183880686759949,-0.980539046227932,-7.816382687378552e-39
0.0,9.612126201953107,1.354408014731807e-26,-0.05659678718075156,675.0,0.0,-6.211885907584598e-20,-0.03846678109839559,0.0,-1.8108478599104926e-12,0.0,-0.7218725358536175,7107321.0,1950.0,0.0,-0.042586861085146664,0.0,-9.851376715698123,-9.606320876541691,0.00966796875,2700.0,18.31971487961369,-9.695125223034353,0.0,0.0021240234375,0.0,77,0.1410412549778352,0.25884443521499634,-0.9989940851926804,-27.0,-2.076326846158918,-2.076326846158918,-27.0,0.3725685402750969,0.00578181796008721,0.5950202897191048,0.12705043870955707,-0.0536678321659565,7800.0,0.4212402395904064,-0.9791429549455642,-6.649993138209763e-42
0.0,9.525905806100008,3.554921840720094e-25,-0.05661596963182092,675.0,0.0,-3.2443962298647514e-24,-0.03922102963551879,0.0,-4.54508607267694e-12,0.0,-0.7192266184378241,7198446.0,1975.0,0.0,-0.04316366231068969,0.0,-9.763599161933604,-9.521315564944956,0.0090576171875,2700.0,18.41889516771415,-9.607034099156955,0.0,0.0022705078125,0.0,78,0.13710171120802755,0.25884443521499634,-0.9990001082420349,-27.0,-2.083239540748764,-2.083239540748764,-27.0,0.3725520968437195,0.005750843684654683,0.5964417889714241,0.13181354589760302,-0.0536678321659565,7900.0,0.4233100175857544,-0.9782466620206833,-4.014345575829568e-44
0.0,9.430088024483535,2.8276950873002025e-24,-0.05663772793486714,675.0,0.0,-1.5130184108691789e-21,-0.04037804733961821,0.0,-3.952207528115455e-12,0.0,-0.7167880177039478,7289571.0,2000.0,0.0,-0.04343266077339649,0.0,-9.668771273238747,-9.425160291333357,0.00732421875,2700.0,18.238933960806236,-9.515436974550108,0.0,0.0019775390625,0.0,79,0.13951338403491848,0.25884443521499634,-0.9990301370620728,-27.0,-2.0719299145479453,-2.0719299145479453,-27.0,0.3725328579545021,0.0055962669779546555,0.5985505074262619,0.13187642227858304,-0.0536678321659565,8000.0,0.4258702002465725,-0.9782348290085793,-9.7457432183993e-33
0.0,9.41459890744691,0.8817166253536979,-0.06001879945397377,675.0,-8.698738619149215e-06,-4.441489860077444,-0.041711616609245536,0.0,-2.070898551935202,0.0,-0.7156012146173453,7380696.0,2025.0,0.0,-0.044223228748887775,0.0,-9.65172919366923,-9.41210781981346,0.007861328125,2700.0,0.22539542986855202,-9.500753347482512,0.0,0.0021728515625,0.0,80,0.13548240626875496,0.25827771574258807,-0.9990979388356209,-27.0,-2.0758382337822696,-2.0758457537647756,-27.0,0.3657797545194626,0.005247221258468926,0.6000191047787666,0.12938932627439498,-0.05677691930904984,8100.0,0.42836722210049627,-0.9787028431892395,-1.667379138839669
