train_1/q_loss,train_1/fw_loss,test/success_rate,train_1/q_grads_std,train_0/current_q,train_0/q_loss,train_0/q_grads,train/episodes,train_1/mu_grads,train_1/subgoal_succ_rate,train_0/mu_grads_std,train_1/fw_bonus,train_1/current_q,test/episodes,train_1/reward_-0.0_frac,train_0/q_grads_std,train_0/mu_loss,train_1/target_q,train_1/next_q,train/success_rate,train_0/fw_loss,test_1/subgoal_succ_rate,train_1/reward,train_1/mu_loss,train_1/avg_q,test_1/avg_q,test_0/avg_q,train_0/mu_grads,train_0/next_q,policy/steps,train_0/reward,test_1/n_subgoals,train_0/reward_-1.0_frac,train_0/avg_q,train_1/reward_-1.0_frac,train_0/fw_bonus,train_1/q_grads,train_1/mu_grads_std,epoch,train_0/reward_-0.0_frac,train_0/target_q,train_1/n_subgoals,train_1/reward_-27.0_frac
18.394991176257367,0.002082961623091251,0.0,0.4659392349421978,-4.353288825381576,0.5170542664252725,0.026413257420063018,1100.0,0.004666213551536203,0.21631051024858264,0.37980861887335776,-0.9970248565077782,-12.536537160864158,165.0,0.0,0.2520150125026703,4.127346433867237,-12.646592444280973,-12.197961976212111,0.32,0.0003332624284666963,0.7915676959619953,-2.4271859014257644,12.21618902092953,-15.356641700626788,-6.5153852097146245,-1.6414943316214412,-0.06494391523301601,-4.002253152667284,746444.0,-0.741043649630592,1684.0,0.0131103515625,-7.409876007343211,0.0068603515625,-0.9986472383141518,-0.018104242254048587,0.29435724914073946,10,0.0,-4.340967060477904,2293.0,0.0
12.390339997760544,0.0020074460218893362,0.0,0.48006136417388917,-4.210676673896076,0.8094445969301741,0.02740140906535089,1200.0,0.006265527743380517,0.14605263157894738,0.3961888812482357,-0.997280566394329,-13.343074192376292,180.0,0.0,0.25902939811348913,4.011620341177067,-13.42839899745421,-13.298503348682777,0.35,0.0003376235676114447,0.8955121616992121,-2.360764233919326,13.386059262497156,-13.1386131802937,-12.53906912630418,-1.198363807087904,-0.06256072269752622,-3.9055634442400446,812687.0,-0.7377981723890116,2919.0,0.021142578125,-7.478001748049157,0.005908203125,-0.9986292123794556,-0.020034776581451298,0.3167696751654148,11,0.0,-4.114712236783726,2280.0,0.0
11.242968317255228,0.0018901816598372533,0.0,0.49385140240192416,-4.818433770615348,0.737527712170212,0.02785702901892364,1300.0,0.004698430781718344,0.23704103671706264,0.4120787687599659,-0.9976776495575905,-13.007953506993356,195.0,0.0,0.26368448957800866,4.571123092227975,-12.983303260293876,-12.714845058561824,0.6,0.00032465826952829955,0.8051082731815657,-2.4156120428942813,12.692622804857592,-13.142932862614641,-7.116725134680946,-0.8428132696641284,-0.06364803183823824,-4.486090367562199,865126.0,-0.7398623627810593,1801.0,0.01708984375,-6.846912344807878,0.005908203125,-0.9986828446388245,-0.02358903721906245,0.3407349564135075,12,0.0,-4.725606740729094,1852.0,0.0
12.448813458010026,0.001858714476111345,0.0,0.5079872116446496,-4.966422165982986,0.5943405859044641,0.027857131138443948,1400.0,0.004414805700071156,0.2197382769901854,0.4189054764807224,-0.9977842062711716,-13.028616044904577,210.0,0.0,0.2696631126105785,4.744074003013645,-12.978003653438602,-12.812473671809107,0.65,0.0002984291459142696,0.6569872958257713,-2.3349074789515725,12.72441398221998,-12.946627965247597,-1.3224990678474664,-1.5587374445796267,-0.06887843068689108,-4.592190010937221,918270.0,-0.7360076532422681,1102.0,0.02578125,-7.380296015405506,0.0052734375,-0.9987913563847541,-0.027093420596793295,0.3624305695295334,13,0.0,-4.8774167830975,1834.0,0.0
12.422956997532498,0.0017194233485497534,0.0,0.5154801279306411,-5.145233126177777,0.5890992285917485,0.028057136898860337,1500.0,0.0019192310544895008,0.25294447560291644,0.4302035927772522,-0.998255880177021,-12.41236939040543,225.0,0.0,0.2781755685806274,4.966372686228811,-12.32521464117782,-12.081494050207974,0.71,0.0002877858554711565,0.0,-2.3297336474344776,12.064086186657784,-10.37531071547121,-4.659672030858011,-1.8096085784697165,-0.07175533398985863,-4.794614889730307,969240.0,-0.732338240975514,405.0,0.0299072265625,-9.066885430619607,0.0052490234375,-0.9988353759050369,-0.03339590951800346,0.36997768804430964,14,0.0,-5.0675866827197025,1783.0,0.0
9.819628794944034,0.0016029691469157115,0.0,0.5256120324134826,-5.5309930307154875,0.6909221263409493,0.02856289460323751,1600.0,0.001354538049781695,0.23968343697003958,0.43988236859440805,-0.9986502259969712,-11.527307558852826,240.0,0.0,0.28676658421754836,5.351260519820783,-11.50516476344156,-11.155041977130299,0.66,0.00030648389110865537,0.0,-2.2986859950146026,11.258202087258812,-12.344642181795656,-9.44845500147386,-1.596834271532559,-0.07589851189404725,-5.200830186619244,1020604.0,-0.734131647331742,405.0,0.0265869140625,-9.076810323061261,0.005224609375,-0.9987580373883247,-0.033660557214170696,0.3831082426011562,15,0.0,-5.454506298167392,1769.0,0.0
12.895763539520539,0.0016285995923681184,0.0,0.5376287057995797,-5.350989904576371,0.6914406116100726,0.02864570147357881,1700.0,0.00048658434679964556,0.25896012115093386,0.45072354227304456,-0.9985634326934815,-10.902464617399241,255.0,0.0,0.29473005831241605,5.226127692748506,-11.041393094340057,-10.786854400306689,0.56,0.00029413982556434346,0.0,-2.2382394926018607,10.864868156106885,-14.577690609311912,-6.2951661387239195,-2.415424620441942,-0.08377397861331701,-5.06104838977051,1075751.0,-0.7318922163678507,405.0,0.02607421875,-9.760224925334652,0.005224609375,-0.9988091006875038,-0.034199808817356826,0.39728361293673514,16,0.0,-5.32531653306219,1981.0,0.0
7.271776657000588,0.001757514404016547,0.2,0.5503691658377647,-5.542280183676019,0.6991010230474316,0.029465628368780018,1800.0,0.0005251037800917402,0.3373216751035435,0.46263581737875936,-0.9981268957257271,-12.67370266457085,270.0,0.0,0.3004899531602859,5.352315761600506,-12.759160611908365,-12.959165372413537,0.38,0.0002798487817926798,0.9298962590380383,-2.206654527658247,13.112447966248434,-12.136683659894523,-12.486627690145548,-1.2530018542500825,-0.08376531768590212,-5.21455085103072,1131074.0,-0.7371621233720361,3181.0,0.0277587890625,-8.694094469804854,0.006005859375,-0.9988682255148887,-0.035073413699865344,0.40415604412555695,17,0.0,-5.438627290809597,2173.0,0.0
7.026845459442299,0.0016326442157151178,0.2,0.5621716812252998,-5.889500265756838,0.6482914030637128,0.03094774140045047,1900.0,-0.001103081277688034,0.5101816180517337,0.46827245205640794,-0.9985497400164605,-12.088966043350291,285.0,0.0,0.30978885740041734,5.701527940537053,-12.198596310172164,-12.304969016823446,0.59,0.0002827275766321691,0.7315096251266464,-2.135605452650998,12.464386876836448,-14.108641105044839,-14.527891079973289,-2.0909922069512943,-0.09232903644442558,-5.551094952427009,1171656.0,-0.7395212066650856,987.0,0.0476318359375,-9.115169223566456,0.0060546875,-0.9988563194870949,-0.03745330264791846,0.4152548976242542,18,0.0,-5.800165679271215,1817.0,0.0
7.012383823826248,0.0016373992228182032,0.06666666666666667,0.5701197817921638,-5.876362265127969,0.5576718720969926,0.031878305971622466,2000.0,-0.002044878527522087,0.41920830629461386,0.4803704500198364,-0.9985336363315582,-11.092876193220945,300.0,0.0,0.3176340401172638,5.6651559999522,-11.176092237554936,-11.02248548102238,0.74,0.00030135898523440117,0.9971401334604385,-2.069189073568123,11.189657121924787,-13.404806806880652,-15.500217428449096,-1.2024428801784666,-0.09679889846593141,-5.519482921258513,1211390.0,-0.7393188322592323,9441.0,0.05576171875,-10.919581323899562,0.0059326171875,-0.9987792402505875,-0.04159619649872184,0.4237289637327194,19,0.0,-5.8090599797828935,1541.0,0.0
16.61592691389824,0.0015367972489912062,0.2,0.578245097398758,-5.582180446221857,0.6895576791587207,0.03205328769981861,2100.0,-0.00251461974112317,0.46350710900473935,0.48655603900551797,-0.9988743022084237,-6.3654267775523685,315.0,0.0,0.3243348255753517,5.391362330852916,-6.963814982649211,-5.801514800030207,0.44,0.0002903186938056024,0.0051813471502590676,-1.9857415245409356,5.804214365863303,-15.198953754948567,-0.17176612749848688,-1.909211750527346,-0.09993477184325457,-5.215716025387037,1259349.0,-0.7434501233194168,386.0,0.04033203125,-9.706644577753224,0.005224609375,-0.9988249123096467,-0.040649257879704234,0.4277710810303688,20,0.0,-5.452952527963267,2110.0,0.0
7.514422224324809,0.0015953224821714685,0.0,0.5862643748521805,-3.588895061314507,0.593287597803168,0.03160802312195301,2200.0,-0.004194230330176652,0.2579013906447535,0.49532950595021247,-0.9986761286854744,-10.230835069758054,330.0,0.0,0.3246641978621483,3.4688066663949657,-10.302318015814643,-9.853175056858452,0.72,0.0002869663640012732,0.9317833418497701,-1.9744126827132278,10.109582152095907,-8.831690494569749,-13.397900602551939,-1.9167149227271674,-0.10059977620840073,-3.2620981192655094,1305468.0,-0.7425563736029289,3914.0,0.0390869140625,-8.06574119188226,0.0058837890625,-0.9988387793302536,-0.04171384172514081,0.4325281158089638,21,0.0,-3.64532440973786,1582.0,0.0
7.278351004717223,0.0016264345118543132,0.0,0.595836840569973,-5.11406151853005,0.7091326526051333,0.031429572775959966,2300.0,-0.0046395922196097675,0.27148128624143386,0.5002997815608978,-0.9985707610845566,-10.28345354894636,345.0,0.0,0.32763679772615434,4.929964579970715,-10.405512637097043,-9.924671249826936,0.63,0.0002551588491769508,0.5221130221130221,-1.971969351111693,10.103934076154093,-12.640230389522664,-10.412540051809861,-2.392713474902955,-0.10489048529416323,-4.745361845684985,1358600.0,-0.7542530879734841,814.0,0.0747314453125,-7.657084492071516,0.006787109375,-0.9989703565835952,-0.042041008733212946,0.4395910367369652,22,0.0,-5.004617326873379,1897.0,0.0
7.567770020033106,0.001724791675223969,0.0,0.6059566766023636,-2.8276160385385585,0.971892504285284,0.031474196910858156,2400.0,-0.006039036193396896,0.25202092249167857,0.5050748765468598,-0.9982377126812935,-10.748216116811362,360.0,0.0,0.3307769998908043,2.6223011567883536,-10.848919216291268,-10.349067975101388,0.39,0.0002580383625172544,0.0,-1.994316506552059,10.53229368203723,-13.830694819253463,-5.811359890579259,-0.9265846555766686,-0.10616011023521424,-2.6114596493076876,1417083.0,-0.7584615356983704,405.0,0.06494140625,-7.312549715208367,0.00576171875,-0.9989584505558013,-0.04485536385327578,0.45168304070830345,23,0.0,-3.098683653441202,2103.0,0.0
5.262947856442411,0.0015683938487200066,0.2,0.6157291471958161,-5.667424554040882,0.610042378750649,0.031641266867518426,2500.0,-0.007599730859510601,0.21890303623898139,0.5106586188077926,-0.998767314851284,-10.592873049805785,375.0,0.0,0.3345998957753181,5.493912856472084,-10.701157891205979,-10.194469012546197,0.45,0.0002590983214759035,0.8239895697522817,-1.9609039853872674,10.385844729726733,-13.565066960730574,-9.020717707793384,-2.7047440474162765,-0.10511027574539185,-5.291129155561911,1473372.0,-0.7648691308018897,1534.0,0.043798828125,-6.676278620517226,0.006201171875,-0.9989540681242943,-0.046898191701620816,0.4611886151134968,24,0.0,-5.597266980474143,2042.0,0.0
14.141703083957598,0.0015529998869169503,0.0,0.6244000405073166,-5.492675474436252,0.8279273963704075,0.031444246787577866,2600.0,-0.00830836973618716,0.333879781420765,0.5166103839874268,-0.9988194450736045,-10.309497653738742,390.0,0.0,0.3371467560529709,5.328559751121265,-10.428343899455449,-9.897360580404388,0.64,0.00022572094021597878,0.8048916064480267,-2.0110512941661,10.187156208228348,-13.815304041564978,-18.699600863571767,-1.5205556978653303,-0.10650007873773575,-5.176000726950752,1522651.0,-0.7723926640032005,1799.0,0.09296875,-9.488566315925521,0.0056884765625,-0.9990921422839165,-0.04739004531875253,0.4713213749229908,25,0.0,-5.504998746150181,1830.0,0.0
5.030158494466141,0.0014042987662833185,0.2,0.6320774853229523,-5.837960493725998,0.808853719547395,0.03165475269779563,2700.0,-0.009840632858686148,0.32312565997888065,0.5226440548896789,-0.9993229642510414,-11.783608373543307,405.0,0.0,0.3399043396115303,5.72441218553611,-11.842306162711647,-11.3882457551859,0.63,0.00022081417591834906,0.8718067812354854,-2.0317399233455946,11.598136862388237,-15.761092227662619,-16.108710319971106,-2.356317275848128,-0.1071332035586238,-5.5051204877584725,1571622.0,-0.7784951507524965,2153.0,0.0914794921875,-10.525605153234505,0.005517578125,-0.9991124361753464,-0.045269074570387605,0.4751840755343437,26,0.0,-5.792070256803612,1894.0,0.0
4.615939327777559,0.001352866881643422,0.3333333333333333,0.6386204063892365,-6.067761317924848,0.6305516496468899,0.03163948161527515,2800.0,-0.011446214001625776,0.40724815724815727,0.5264454111456871,-0.9994971334934235,-11.74852616129516,420.0,0.0,0.3431851029396057,5.865888511426037,-11.846476492081816,-11.376377687269706,0.72,0.0002155437643523328,0.34592445328031807,-2.027681900466996,11.58367944820682,-14.643878816068026,-13.43782757018896,-2.091234970091585,-0.11042265389114618,-5.705493642560599,1612895.0,-0.7790132968097169,503.0,0.110302734375,-10.418963850842609,0.0054443359375,-0.9991342455148697,-0.04592975554987788,0.48046482503414156,27,0.0,-6.011682185469207,1628.0,0.0
4.589199414659302,0.001331767495139502,0.2,0.6468494564294816,-5.779038445380925,0.7430812608439419,0.03165834499523044,2900.0,-0.01259677044581622,0.37584304107909255,0.5318517833948135,-0.9995685815811157,-11.824844631465208,435.0,0.0,0.3478446163237095,5.618226698824537,-11.889150433489458,-11.4153956850193,0.74,0.00021128522566868924,0.8529111338100103,-2.062361628603321,11.653399582055885,-13.42240898392888,-13.854982977891796,-1.5813740649296348,-0.11638159658759832,-5.427443546231178,1655545.0,-0.7858841562730958,1958.0,0.092822265625,-10.703362665840611,0.005029296875,-0.9991518571972847,-0.046314791589975354,0.4865571342408657,28,0.0,-5.721618391723659,1631.0,0.0
5.099899156703377,0.0013500679808203131,0.13333333333333333,0.6525384187698364,-5.96158671613023,0.6479607939919602,0.031759167462587355,3000.0,-0.014561712485738098,0.3898199875853507,0.5363290399312973,-0.9995066165924072,-11.605718948499563,450.0,0.0,0.35240564718842504,5.764147494724649,-11.69161174353234,-11.129667177271994,0.7,0.00018360818139626645,0.986046511627907,-2.038084660952154,11.329016323237127,-14.959960497008328,-13.212183940712746,-1.4286307847311008,-0.11838475205004215,-5.587105361088723,1696317.0,-0.7864987178571028,6450.0,0.1168212890625,-10.952092743023895,0.0050537109375,-0.999266354739666,-0.04762634048238397,0.4917253449559212,29,0.0,-5.9059147219334545,1611.0,0.0
4.564915497287186,0.001241964750806801,0.2,0.6585305675864219,-5.727062365375359,0.7159064984089669,0.03204747950658202,3100.0,-0.013780156220309436,0.4246353322528363,0.5430063888430595,-0.9998726680874824,-11.19931480138209,465.0,0.0,0.3593979150056839,5.525547329699191,-11.327513549175537,-10.870356147854087,0.57,0.00019393580514588394,0.9906759906759907,-1.9976732466122484,11.103757552203565,-14.816582271202613,-14.041745680308477,-1.4209420603165637,-0.12052464615553618,-5.348992751715253,1739521.0,-0.7885754390183137,6006.0,0.0752197265625,-13.48192778138493,0.0048828125,-0.9992236271500587,-0.04804620966315269,0.496869508177042,30,0.0,-5.659670743447592,1851.0,0.0
5.949322147764155,0.0012638051994144917,0.06666666666666667,0.6662401586771012,-6.135767362214479,0.4180304422551682,0.03189025968313217,3200.0,-0.014828544924966991,0.44937088076692633,0.5487093403935432,-0.9997987151145935,-10.601078949956406,480.0,0.0,0.36511230692267416,5.875533323321173,-10.676373287369023,-10.187147521959453,0.73,0.00017976505478145555,0.8808073115003808,-1.9424667698764098,10.340575060444943,-14.311278813625531,-3.8689911454568713,-1.312370800561221,-0.12090689800679684,-5.673428595330714,1780542.0,-0.7893042061470623,2626.0,0.14013671875,-10.853185530931313,0.005078125,-0.9992822468280792,-0.04671595571562648,0.49913316369056704,31,0.0,-6.075759245479882,1669.0,0.0
6.153947904456928,0.0012966642651008442,0.06666666666666667,0.674486494064331,-6.0523860748851295,0.7131391590178074,0.03181794099509716,3300.0,-0.015492916922084987,0.2888243831640058,0.5562606602907181,-0.9996874526143074,-11.912737379540195,495.0,0.0,0.37040920928120613,5.870810954676349,-12.001494963782845,-11.817146627339127,0.49,0.0001960474419320235,0.36689419795221845,-1.925574939204671,12.121747414228144,-14.359766925864443,-19.305934045776567,-1.6168951705033494,-0.12153666187077761,-5.694546738695374,1835284.0,-0.7834829232200718,586.0,0.1263427734375,-11.004006636402554,0.0052001953125,-0.9992149010300636,-0.047339695412665604,0.504128035902977,32,0.0,-6.0119177207566015,2067.0,0.0
6.858501123324845,0.0011739760782802477,0.06666666666666667,0.6819844990968704,-5.769950375363504,0.6267851538550996,0.033620568085461856,3400.0,-0.015087047033011914,0.3072188024622272,0.5614204853773117,-1.0001028999686241,-11.50465212467952,510.0,0.0,0.3795660696923733,5.570926351685221,-11.62124529111002,-11.46345197469055,0.7,0.00020192054180370178,0.0025252525252525255,-1.872926115552764,11.734788702535607,-15.805794036604631,-11.84771881214151,-2.1478045363851637,-0.12144615147262812,-5.375883086952945,1884137.0,-0.7792288023745642,396.0,0.139453125,-10.511338936684439,0.004931640625,-0.9991905972361564,-0.0491604195907712,0.5080896571278573,33,0.0,-5.73060602381288,1787.0,0.0
5.261986227353429,0.0011925928381970152,0.26666666666666666,0.6895067602396011,-6.319449025613556,0.5046439547131059,0.03428285643458366,3500.0,-0.015550338849425315,0.29411764705882354,0.5669367507100105,-1.000039851665497,-11.599552436217577,525.0,0.0,0.38568548783659934,6.103162361854624,-11.6977557169403,-11.479350231360232,0.71,0.00021168363236938602,0.9557747375119313,-1.9692787637035507,11.748206993671598,-15.112914486333057,-13.108593401428577,-2.000157735325713,-0.12171923350542783,-5.9300208167713695,1928343.0,-0.7747509317887307,3143.0,0.1072021484375,-10.955130048431718,0.0043212890625,-0.9991501972079277,-0.05080368397757411,0.515070018172264,34,0.0,-6.277088231530337,1666.0,0.0
4.927728317814039,0.0011692508065607398,0.06666666666666667,0.6964657261967659,-6.09322579573425,0.7728140254750903,0.03465744014829397,3600.0,-0.015270556998439133,0.38909541511771994,0.573471975326538,-1.0001189067959786,-11.876389805464903,540.0,0.0,0.390867967158556,5.909873067135622,-11.951442695376937,-11.905332234660383,0.73,0.0002170846153603634,0.8898233809924306,-1.9388297733024955,12.150422045423799,-15.280835422022792,-17.06919139152693,-1.1125483251125972,-0.12413083799183369,-5.739179031123056,1969931.0,-0.7724015958738164,2378.0,0.1090087890625,-11.851495960586924,0.004736328125,-0.9991278767585754,-0.05101884212344885,0.5247963666915894,35,0.0,-6.071654969858753,1614.0,0.0
5.035336288536571,0.0012094013101886958,0.4,0.7039865866303444,-5.844968118784255,0.771384150576724,0.03444280615076423,3700.0,-0.01618722570128739,0.372848948374761,0.5804245322942734,-0.9999829441308975,-11.931737758526342,555.0,0.0,0.39540966004133227,5.768323709824891,-12.042537824820728,-12.056029010623059,0.73,0.00023679428886680398,0.8819294456443485,-1.945753792756659,12.277619298284286,-14.807832571096814,-12.427916366474266,-2.2437416934344694,-0.12424843702465296,-5.521589955220565,2008079.0,-0.7710811629764066,1389.0,0.1115966796875,-11.262231339849585,0.0045654296875,-0.9990463361144066,-0.05119545990601182,0.5338893488049508,36,0.0,-5.793042076018942,1569.0,0.0
5.085131092387838,0.0012925087474286556,0.3333333333333333,0.7108825221657753,-6.087710696489432,0.6277142470479614,0.034365661535412075,3800.0,-0.015189380222000181,0.4097222222222222,0.5831245690584183,-0.9997015282511711,-11.81015705975806,570.0,0.0,0.3999438762664795,5.90680914642185,-11.930240717995122,-11.920288818600731,0.78,0.000242811526186415,0.9556273875991772,-1.97432113234172,12.197023089365981,-14.223563680049923,-14.334305816952694,-1.5271206413818603,-0.12435631416738033,-5.722775273762603,2047269.0,-0.772979236680112,3403.0,0.0837158203125,-11.644396481084094,0.0052734375,-0.9990214407444,-0.05274538276717067,0.5417436122894287,37,0.0,-6.017775702779778,1584.0,0.0
5.057562628047881,0.0011721834423951804,0.26666666666666666,0.716702476143837,-6.082041257643075,0.7371700291764162,0.0363272120244801,3900.0,-0.015144848171621561,0.3868665239114918,0.5883171364665032,-1.0001089692115783,-11.494382737173293,585.0,0.0,0.40522842928767205,5.917130988569122,-11.625265483513683,-11.561382175414753,0.79,0.00024827878223732114,0.2560646900269542,-2.0328336393922655,11.726533534263808,-15.884459841775053,-17.53492229936038,-1.8784727912044892,-0.1268521945923567,-5.775109813744782,2082753.0,-0.7677001446885697,371.0,0.0867431640625,-11.798836892472947,0.0040283203125,-0.9989988207817078,-0.052712144516408446,0.5504359185695649,38,0.0,-6.071161028637285,1401.0,0.0
