train_0/q_grads_std,train_0/avg_q,train_0/q_loss,train_1/reward_-0.0_frac,train_0/mu_loss,train_1/q_loss,epoch,test/episodes,train_0/fw_bonus,train_1/mu_grads,test_1/n_subgoals,train_0/mu_grads,test_0/avg_q,train_1/q_grads,train_1/target_q,train_1/next_q,train_1/reward,train_1/reward_-1.0_frac,train_1/mu_grads_std,train_1/fw_bonus,train_0/fw_loss,train_0/reward,train_0/q_grads,train_1/mu_loss,train_0/mu_grads_std,train_1/current_q,train/episodes,test_1/subgoal_succ_rate,train_0/reward_-1.0_frac,train_1/q_grads_std,test/success_rate,train_0/next_q,train_1/reward_-27.0_frac,test_1/avg_q,train_0/reward_-0.0_frac,train_1/fw_loss,policy/steps,train_1/n_subgoals,train_1/avg_q,train_1/subgoal_succ_rate,train_0/target_q,train_0/current_q,train/success_rate
0.3786137618124485,-27.0,0.9247497656062823,0.0,9.660142539541207,3.2344129308853056,74,1875.0,-0.9999840468168258,-0.0736466646194458,675.0,-0.06874901801347733,-27.0,-0.08817993812263011,-11.859299876063876,-21.8342331135161,-2.005699846143398,0.0010986328125,0.7271488308906555,-1.0002913028001785,8.339167698068195e-06,-0.7100872379262,0.017973729223012925,21.840090381021835,0.4749193489551544,-11.588784524409656,7500.0,0.0,0.3459716796875,1.075963106751442,0.0,-9.652551614871253,0.0,-14.099734536261105,0.0,0.0007070983978337608,5923599.0,2700.0,-14.048310039222716,0.0,-10.084595076364499,-9.590680368144039,0.0
0.38070452213287354,-27.0,0.5341439054220614,0.0,9.272082047169173,4.778029864388699,75,1900.0,-0.9999781221151351,-0.07364681363105774,675.0,-0.06874901801347733,-27.0,-0.08812865503132343,-11.59662432013545,-21.813981765601646,-1.9933140852961515,0.0011474609375,0.727148711681366,-1.000251217186451,9.691286709312408e-06,-0.707948045113153,0.0180571710690856,21.818220426676838,0.4749193489551544,-11.326139526213575,7600.0,0.0,0.334130859375,1.07882040143013,0.0,-9.287075314392851,0.0,-13.950242906617031,0.0,0.0007152858219342306,6014724.0,2700.0,-14.15942014813791,0.0,-9.77274747001451,-9.252221453962438,0.0
0.3805190086364746,-27.0,0.6182673234139553,0.0,9.367263593498784,2.7796558032045477,76,1925.0,-0.9999899700284004,-0.0736469179391861,675.0,-0.06874901801347733,-27.0,-0.0878505812957883,-11.54110465309941,-21.830993218041865,-1.9798581630180707,0.0009521484375,0.7271485924720764,-1.000219264626503,6.986403184328082e-06,-0.7080027993048134,0.0174585634842515,21.83336540737917,0.4749193489551544,-11.266209840471372,7700.0,0.0,0.34560546875,1.082982313632965,0.0,-9.375598599200845,0.0,-13.97673898412195,0.0,0.000721816168515943,6105849.0,2700.0,-13.99491532365996,0.0,-9.828745075987388,-9.324245501845603,0.0
0.37632899135351183,-27.0,0.6854165159295688,0.0,10.189540001509481,4.078777605691866,77,1950.0,-0.9999715328216553,-0.0736493319272995,675.0,-0.06874901801347733,-27.0,-0.08646724075078964,-11.772613033402184,-21.865919731456987,-1.997502977203112,0.00107421875,0.727146565914154,-1.0004014566540718,1.1195649938144924e-05,-0.7100931869761553,0.01790219028480351,21.863747758144694,0.4749193489551544,-11.513873954782602,7800.0,0.0,0.335595703125,1.086288532614708,0.0,-10.172072940845798,0.0,-13.997081849434506,0.0,0.0006845899421023205,6196974.0,2700.0,-13.977575227026731,0.0,-10.29603978371585,-10.112644875635985,0.0
0.3744238458573818,-27.0,0.6350971813201978,0.0,10.355096291996295,4.595613703728384,78,1975.0,-0.9999757900834083,-0.0736493319272995,675.0,-0.06874901801347733,-27.0,-0.0879399299621582,-11.78123022997505,-21.872719528363376,-2.0144114279355563,0.001025390625,0.727146565914154,-1.000258395075798,1.0222994978903443e-05,-0.7111329154169652,0.018573410995304584,21.823138585455155,0.4749193489551544,-11.500152385365777,7900.0,0.0,0.346240234375,1.0920981794595719,0.0,-10.340958643725862,0.0,-14.917503523206106,0.0,0.0007138181987102144,6288099.0,2700.0,-14.04915548022589,0.0,-10.462019741113124,-10.29384300790046,0.0
0.3739025168120861,-27.0,0.7788874724512406,0.0,10.227720599573455,2.9316645797051337,79,2000.0,-0.9999733179807663,-0.0736493319272995,675.0,-0.06874901801347733,-27.0,-0.09001899119466543,-11.92604013212277,-21.860447212407983,-1.9765136298985453,0.000830078125,0.727146565914154,-1.0003661334514617,1.0785643212329887e-05,-0.7106434016903223,0.018967687012627722,21.864687260501608,0.4749193489551544,-11.652014085730583,8000.0,0.0,0.3295166015625,1.0974398523569107,0.0,-10.21394677162947,0.0,-14.005380954075049,0.0,0.0006918094426509924,6379224.0,2700.0,-14.443241663843278,0.0,-10.348554455723706,-10.175248511845616,0.0
0.3742970071732998,-27.0,0.6442581099000796,0.0,10.293507566273925,4.3585911237199735,80,2025.0,-0.9999834105372429,-0.0736493319272995,675.0,-0.06874901801347733,-27.0,-0.09138537421822548,-11.923159130933833,-21.87798792978275,-1.9715849611253362,0.0012451171875,0.727146565914154,-1.0002744138240813,8.481469103571726e-06,-0.7116494262008928,0.018526184279471634,21.88523008028658,0.4749193489551544,-11.633830196281597,8100.0,0.0,0.3343017578125,1.1044912964105607,0.0,-10.293677577425544,0.0,-14.428506190363443,0.0,0.0007105467520887032,6470349.0,2700.0,-14.071415055266623,0.0,-10.445636130316588,-10.249409379900698,0.0
0.3753886081278324,-27.0,0.6155955754000806,0.0,10.397290112383539,4.0795585956292,81,2050.0,-0.9999870955944061,-0.0736493319272995,675.0,-0.06874901801347733,-27.0,-0.09117827322334052,-11.960817282426191,-21.87442543047513,-1.9798885063049965,0.001025390625,0.727146565914154,-1.0002555072307586,7.645514472187642e-06,-0.7123104374833928,0.01896842154674232,21.867160702188606,0.4749193489551544,-11.698046431385203,8200.0,0.0,0.360595703125,1.1108141154050828,0.0,-10.366325401608165,0.0,-14.309484849158023,0.0,0.0007144053583033383,6561474.0,2700.0,-14.153606938018156,0.0,-10.48315385023469,-10.322599578912476,0.0
0.3755913518369198,-27.0,0.6582774043990297,0.0,10.269250239686675,3.7432445818696665,82,2075.0,-0.9999842628836632,-0.0736493319272995,675.0,-0.06874901801347733,-27.0,-0.09069109745323659,-11.88958045622643,-21.886288341490083,-1.9934413505550765,0.0012451171875,0.727146565914154,-1.0002371937036514,8.290370612940023e-06,-0.710075138193497,0.019249107362702488,21.884714156597653,0.4749193489551544,-11.62365755583464,8300.0,0.0,0.3593994140625,1.1169732809066772,0.0,-10.25424383743352,0.0,-14.249380155625103,0.0,0.0007181510809459724,6652599.0,2700.0,-14.113261363186526,0.0,-10.373438700135996,-10.208377713655745,0.0
0.37648230567574503,-27.0,0.6054459337460276,0.0,10.281568717186582,3.9201183093897116,83,2100.0,-0.999980865418911,-0.0736493319272995,675.0,-0.06874901801347733,-27.0,-0.09041564967483282,-11.829141292262225,-21.810801037740767,-2.0258119771177006,0.001171875,0.727146565914154,-1.0003055796027183,9.06429796714292e-06,-0.7106349657311511,0.019045715034008027,21.802316075309093,0.4749193489551544,-11.54155115141123,8400.0,0.0,0.35166015625,1.1239190518856048,0.0,-10.274242456263138,0.0,-13.995156857764755,0.0,0.0007041767225018702,6743724.0,2700.0,-14.003677215354504,0.0,-10.42934199645966,-10.246143148796955,0.0
0.3782151289284229,-26.999999999999993,0.7047227507460543,0.0,10.27649444702902,4.205036551574313,84,2125.0,-0.9999882191419601,-0.0736493319272995,675.0,-0.06874901801347733,-27.0,-0.09112857244908809,-11.909318556961276,-21.811861127703775,-2.0258706825108677,0.0006591796875,0.727146565914154,-1.0002521082758904,7.38410217877572e-06,-0.7112978266581195,0.018884175131097435,21.79305428077863,0.4749193489551544,-11.619128961497017,8500.0,0.0,0.36591796875,1.1297506630420684,0.0,-10.25629742869506,0.0,-14.09338258188104,0.0,0.0007151044585043565,6834849.0,2700.0,-14.001555039906375,0.0,-10.405501004691963,-10.224362952982252,0.0
0.37903917133808135,-27.0,0.5667769800746749,0.0,10.21845242278798,3.2261306739746125,85,2150.0,-0.9999865725636482,-0.0736493319272995,675.0,-0.06874901801347733,-27.0,-0.0902773866429925,-11.773857084916166,-21.777544042167477,-1.992417821577692,0.0013427734375,0.727146565914154,-1.0001432612538337,7.75925873313099e-06,-0.709893195812765,0.019042960600927472,21.756688544907483,0.4749193489551544,-11.491162595918881,8600.0,0.0,0.360546875,1.138141480088234,0.0,-10.182795443261227,0.0,-13.966861326839355,0.0,0.0007373427128186449,6925974.0,2700.0,-14.051395522413111,0.0,-10.336081841369676,-10.157180940594003,0.0
0.3801089361310005,-27.0,0.6383207866019147,0.0,10.319068470540108,3.7180471992689563,86,2175.0,-0.9999787315726281,-0.0736493319272995,675.0,-0.06874901801347733,-27.0,-0.09009715914726257,-11.647399713899887,-21.8294861645062,-2.0055956494717977,0.001220703125,0.727146565914154,-0.9999852493405342,9.549808476094768e-06,-0.7104141754702141,0.018826447380706667,21.816411529631488,0.4749193489551544,-11.368230934374438,8700.0,0.0,0.366650390625,1.145643800497055,0.0,-10.301436870960528,0.0,-13.879697534042073,0.0,0.0007696263157413342,7017099.0,2700.0,-14.000097826409892,0.0,-10.437169130478702,-10.270207485973547,0.0
0.38201508298516273,-27.0,0.744070364087784,0.0,10.173255974088201,2.804184007876057,87,2200.0,-0.9999846160411835,-0.07367458678781987,675.0,-0.06874901801347733,-27.0,-0.0912911530584097,-11.627796744318841,-21.792551039671928,-1.984223055189068,0.001220703125,0.7271449267864227,-1.0001599729061126,8.209049497054366e-06,-0.708769163468969,0.018297938536852597,21.79149733128142,0.4749193489551544,-11.362473444846934,8800.0,0.0,0.3569580078125,1.1508463382720948,0.0,-10.139771190887563,0.0,-13.978118793079009,0.0,0.0007339271920500323,7108224.0,2700.0,-13.989503030270495,0.0,-10.289441448775015,-10.111217692625754,0.0
0.3839315205812454,-27.0,0.7937922294726156,0.0,10.469531320033434,3.452360693115503,88,2225.0,-0.9999807253479958,-0.07367497682571411,675.0,-0.06874901801347733,-27.0,-0.09133458454161883,-11.540487795183477,-21.81582299851028,-1.959171782577323,0.0010009765625,0.7271448969841003,-1.000252754986286,9.098266536966548e-06,-0.7129420199125889,0.018550609471276402,21.82794620549236,0.4749193489551544,-11.254710785034828,8900.0,0.0,0.3688720703125,1.154964229464531,0.0,-10.445088249810516,0.0,-13.945154673186307,0.0,0.0007149738958105445,7199349.0,2700.0,-14.00722201596625,0.0,-10.563905776401313,-10.409207642271994,0.0
0.3863480225205421,-27.0,0.6385518034747802,0.0,10.21073288765117,2.7222491636721378,89,2250.0,-0.9999866485595703,-0.07214074525982142,675.0,-0.06874901801347733,-27.0,-0.09177257101982832,-11.417645925520727,-21.8940350655051,-1.9498085678169446,0.00107421875,0.7279847428202629,-1.000276318192482,7.746886660697783e-06,-0.7099542583506263,0.01806843588128686,21.878711274944347,0.4749193489551544,-11.144974081380147,9000.0,0.0,0.366650390625,1.159345382452011,0.0,-10.191094823083585,0.0,-14.012677750337854,0.0,0.0007101583629264496,7290474.0,2700.0,-13.998156420738281,0.0,-10.349575792998367,-10.160689437908507,0.0
0.38788353055715563,-27.0,0.6956482356234496,0.0,10.25991775166767,2.575773971177248,90,2275.0,-0.9999882221221924,-0.07149551138281822,675.0,-0.06874901801347733,-27.0,-0.09233073405921459,-11.401528741932763,-21.846833902633335,-1.972878921728261,0.00087890625,0.7284830048680305,-1.0002744391560554,7.382672208677832e-06,-0.7106142355733027,0.018054053653031588,21.846133160795105,0.4749193489551544,-11.119088197657058,9100.0,0.0,0.368115234375,1.1639363437891006,0.0,-10.227615234665938,0.0,-13.965034140782416,0.0,0.0007105406431946904,7381599.0,2700.0,-14.005803929604868,0.0,-10.391002881906687,-10.200717984568296,0.0
0.3895268298685551,-27.0,0.8506164205084431,0.0,10.231022713189946,3.677963405547955,91,2300.0,-0.999986144900322,-0.0703384205698967,675.0,-0.06874901801347733,-27.0,-0.0917463056743145,-11.538408368312139,-21.75059633033728,-1.9428007841503132,0.0010498046875,0.7290005683898926,-1.0004453033208847,7.858491767365194e-06,-0.7092093848077639,0.01787081705406308,21.750678870729065,0.4749193489551544,-11.249333859607843,9200.0,0.0,0.359326171875,1.1686421632766724,0.0,-10.223376121155633,0.0,-14.00502617148921,0.0,0.0006756296410458162,7472724.0,2700.0,-14.061975007181927,0.0,-10.36409539168216,-10.195370306792643,0.0
0.39045323580503466,-27.0,0.6207813222664358,0.0,10.398648623101769,4.1673419069743645,92,2325.0,-0.9999946907162667,-0.0703384205698967,675.0,-0.06874901801347733,-27.0,-0.0915269486606121,-11.584990550678809,-21.769348266444318,-1.9844831035516108,0.001025390625,0.7290005683898926,-1.0002406239509583,5.910644671303089e-06,-0.7117527143651387,0.017786894040182234,21.7700244169804,0.4749193489551544,-11.308320385362652,9300.0,0.0,0.3807861328125,1.1718913614749908,0.0,-10.360455787777912,0.0,-13.980037542812518,0.0,0.0007174510188633576,7563849.0,2700.0,-13.996127217434799,0.0,-10.506949040772891,-10.324272503420907,0.0
