test_1/n_subgoals,policy/steps,train_0/fw_bonus,epoch,train_1/current_q,train_0/q_loss,train_1/reward_-1.0_frac,train_0/next_q,train_0/avg_q,train_0/mu_grads,train_1/q_grads,train_0/current_q,test/success_rate,train_1/mu_grads_std,train_0/mu_grads_std,train_1/next_q,train_1/mu_grads,train_0/target_q,train_1/fw_loss,train_1/fw_bonus,train_1/target_q,train_1/subgoal_succ_rate,test_1/subgoal_succ_rate,train_0/reward_-1.0_frac,train_1/reward_-27.0_frac,test_0/avg_q,train_1/mu_loss,train_1/reward,train_0/mu_loss,train_1/avg_q,train/success_rate,train_1/q_loss,train_0/q_grads,train_0/reward_-0.0_frac,train_1/q_grads_std,train_1/reward_-0.0_frac,train_0/reward,train_0/q_grads_std,train/episodes,train_1/n_subgoals,test_1/avg_q,test/episodes,train_0/fw_loss
240.0,2200794.0,-0.9954812288284302,39,-2.59773049677987,1.0105769731298664,0.0,-10.279951891003218,-20.57836524879845,-0.08967092726379633,-0.07770657911896706,-10.668830502413218,0.84,0.3529368132352829,0.5991016179323196,-0.588694469664248,-0.05776974204927683,-10.736335792797044,0.34401402845978735,-0.9572129249572754,-2.7660583904527885,0.09342783505154639,0.4125,0.000634765625,0.0,-15.49471545502867,0.5428891401748064,-2.2927944435617973,10.434630595555419,-11.151001845704196,0.73,2.7917787916274097,-0.01909673400223255,0.0,0.5003803431987762,0.0,-0.8575311959491956,0.3794974714517593,4000.0,1552.0,-1.4913440886892402,1000.0,0.032115563610568644
285.0,2244841.0,-0.9955767154693603,40,-2.56709840979322,0.9968590868469779,0.0,-10.519981638421912,-19.98412183958588,-0.09071799516677856,-0.07877784371376037,-10.908610287200164,0.72,0.35740589872002604,0.6030819028615951,-0.5537518733991507,-0.059133962448686364,-10.999121768590427,0.34195125550031663,-0.9574832588434219,-2.7394678546095106,0.12751677852348994,0.19649122807017544,0.000439453125,0.0,-18.912695517052832,0.5256643470079913,-2.294949427244501,10.650878942450017,-10.895840536606258,0.79,2.9778828853850023,-0.019147082511335612,0.0,0.5062566414475441,0.0,-0.8616932532182545,0.38420932441949845,4100.0,1490.0,-2.3822552315154932,1025.0,0.031457204231992365
128.0,2282985.0,-0.9956195786595344,41,-2.520283393594941,0.9438345353437054,0.0,-10.557235879027655,-20.434430287318317,-0.09061405900865793,-0.08069789726287127,-10.940044846116658,0.96,0.36269863322377205,0.6071218892931938,-0.5291023294807459,-0.06064874678850174,-11.033650848602472,0.33100789338350295,-0.958917373418808,-2.677554185189424,0.10357142857142858,0.4296875,0.000732421875,0.0,-8.756412194738019,0.4990342289292089,-2.2519302720778795,10.681793612094069,-10.71857740300312,0.77,2.777629072196274,-0.019242425821721552,0.0,0.51301029920578,0.0,-0.8618138322603045,0.3887618325650692,4200.0,1400.0,-0.4275858590708298,1050.0,0.03116170596331358
936.0,2318699.0,-0.9956049606204033,42,-2.4883779666067936,1.0179806087111478,0.0,-10.64175157135105,-20.36152184801751,-0.09192135278135538,-0.08300457708537579,-11.03611262860377,0.88,0.36744272112846377,0.6110470667481422,-0.48222428121909094,-0.0628404576331377,-11.122906634342371,0.32871051505208015,-0.9592184528708458,-2.638269366876981,0.10118577075098814,0.8985042735042735,0.000634765625,0.0,-12.512229485511503,0.4481897916219898,-2.2493871333328572,10.788431476872388,-11.131422108633274,0.86,2.3191981253511598,-0.01981172701343894,0.0,0.5203228667378426,0.0,-0.8682554882347177,0.39301917180418966,4300.0,1265.0,-1.721965250483133,1075.0,0.031262538861483335
106.0,2355046.0,-0.995620085299015,43,-2.5360782906324992,1.0765746440939803,0.0,-10.587378702627252,-20.838146416382006,-0.09265088047832251,-0.08470989782363177,-10.975223994484079,0.96,0.3711931236088276,0.61526640355587,-0.5069956750766268,-0.06409306842833758,-11.040155478776736,0.3347525462508202,-0.9584266513586044,-2.684218319581259,0.11544117647058824,0.3113207547169811,0.0007080078125,0.0,-9.885371396505874,0.4756469699620557,-2.27590426950992,10.722215202693473,-10.856805868118585,0.79,2.5215037508143494,-0.019845501193776725,0.0,0.5266767874360084,0.0,-0.8642675719824183,0.3974441416561604,4400.0,1360.0,-0.7149596882288521,1100.0,0.03115821606479585
138.0,2390495.0,-0.9957406014204025,44,-2.499642332044364,0.9729718578260664,0.0,-10.271763374379852,-20.111360030766377,-0.09475101009011269,-0.08627333529293538,-10.669513018331738,0.92,0.3743045412003994,0.6198281675577164,-0.47686299830502155,-0.06584724169224501,-10.744566308479369,0.338685168325901,-0.9579112648963928,-2.644568624015048,0.10861132660977502,0.2753623188405797,0.000830078125,0.0,-16.30440358163643,0.4435753889999708,-2.263891881134259,10.419340170850052,-10.684546892529127,0.81,2.517804073588607,-0.02037437870167196,0.0,0.5328370198607445,0.0,-0.8638948680320027,0.4018544368445873,4500.0,1289.0,-1.6206194170229131,1125.0,0.030327383801341055
129.0,2427824.0,-0.995727650821209,45,-2.487087275722896,0.9238971031489728,0.0,-10.40010926381718,-20.571570525872204,-0.09425114318728448,-0.08745579496026039,-10.795559013992838,0.96,0.3779414974153042,0.6242389932274819,-0.48792621333795194,-0.06719063874334097,-10.872358180759978,0.3361934654414654,-0.9582378044724464,-2.6480572582649864,0.10319767441860465,0.3953488372093023,0.00078125,0.0,-13.471803757418845,0.44123839059952896,-2.2588831847740947,10.544164682326052,-10.981248495020852,0.82,2.9240093999028467,-0.020744645688682794,0.0,0.5377618834376335,0.0,-0.8639648711152403,0.4060912184417248,4600.0,1376.0,-1.3755973067507117,1150.0,0.03041670904494822
184.0,2470706.0,-0.9958287194371224,46,-2.5155551297722676,0.9363994409478751,0.0,-10.408297086661335,-20.67771891121003,-0.09636553097516298,-0.08899412248283625,-10.81037403066712,0.84,0.3820596314966679,0.6280593410134315,-0.5367039598062282,-0.068859594874084,-10.88294227073047,0.3419221565127373,-0.9574870496988297,-2.690611069554058,0.10634081902245707,0.20108695652173914,0.001171875,0.0,-18.488447859303477,0.47871623730534535,-2.2641520393510293,10.541151997313094,-11.257246372848181,0.72,2.8819500369428024,-0.021493340935558082,0.0,0.5433467850089073,0.0,-0.8649239756621683,0.41024725064635276,4700.0,1514.0,-2.100847794170044,1175.0,0.029719940666109324
732.0,2513096.0,-0.9958401501178742,47,-2.471976893261214,0.9098975632076194,0.0,-10.390653400047139,-20.397111853902825,-0.09732933100312949,-0.09141032360494136,-10.794057362582581,0.88,0.3860515668988228,0.6314991697669029,-0.48656165701209586,-0.07053322847932578,-10.86708545924903,0.3404335580766201,-0.9576821535825729,-2.6448979589441253,0.10439921208141825,0.8565573770491803,0.001416015625,0.0,-10.213988464353859,0.4457221434679277,-2.250889043213101,10.544637978243909,-11.124261811625285,0.76,2.8840797940498915,-0.021468400582671167,0.0,0.5497442215681076,0.0,-0.8655127719321172,0.414552703499794,4800.0,1523.0,-2.937481116204546,1200.0,0.02964110393077135
89.0,2544216.0,-0.9958376705646514,48,-2.5359231206536217,0.9540496867258778,0.0,-10.638395241329897,-20.196844803530624,-0.09718999061733484,-0.09422364663332701,-11.029344247437226,1.0,0.39097175374627113,0.6355931133031845,-0.508388340490784,-0.07143620178103446,-11.113191761962756,0.33453803732991216,-0.9584547594189644,-2.7108015364775,0.10539845758354756,0.39325842696629215,0.0009521484375,0.0,-11.104852214076105,0.4593931134452359,-2.305171548464932,10.787158444251881,-10.662162073247467,0.84,2.8581101420930195,-0.020804658718407153,0.0,0.5567486315965653,0.0,-0.8665558555796451,0.41862956881523133,4900.0,1167.0,-0.3233660033536878,1225.0,0.029658137634396554
115.0,2583630.0,-0.995899786055088,49,-2.553744294827829,0.9169392403444119,0.0,-10.345191259444967,-20.333757241493746,-0.09811108130961657,-0.09725256022065878,-10.7332181682973,0.96,0.395454790443182,0.6394039005041122,-0.5174939198052158,-0.07291428185999393,-10.828058004328284,0.3391841843724251,-0.9578458651900291,-2.7248005031653766,0.11491108071135431,0.28695652173913044,0.00126953125,0.0,-9.162740612576895,0.47056765716726856,-2.317818404853824,10.481782082338086,-10.597191906818876,0.79,2.858679152304608,-0.021215926529839634,0.0,0.5631147190928459,0.0,-0.8633487223425618,0.4227103516459465,5000.0,1462.0,-1.2676653061218648,1250.0,0.029230058658868074
159.0,2619857.0,-0.995935583114624,50,-2.5961516781724665,0.9447448798635207,0.0,-10.518990753924134,-20.086661256261173,-0.09736371878534555,-0.09957397729158401,-10.90635320518952,0.88,0.3994540758430958,0.6431697070598602,-0.5607062145234979,-0.07452273964881898,-10.981066380138197,0.3321410357952118,-0.958768892288208,-2.765964124431626,0.11344211344211344,0.1761006289308176,0.001708984375,0.0,-15.006072632585761,0.5059235780054092,-2.3192210283355963,10.65268180753001,-11.0152369995738,0.82,2.9365855650960184,-0.021713278954848647,0.0,0.5677200153470039,0.0,-0.8633576723870646,0.4269081182777882,5100.0,1287.0,-2.1089750753535625,1275.0,0.028983248956501485
131.0,2656821.0,-0.995964626967907,51,-2.530381541381675,0.9144139457806439,0.0,-10.47153052117589,-20.314966560649765,-0.09865249954164028,-0.10188895761966706,-10.858745713566089,0.92,0.4029986418783665,0.6469818085432053,-0.586225098650106,-0.07631584238260984,-10.937938535185559,0.32999307960271834,-0.9590503692626953,-2.706433165985703,0.11864406779661017,0.21374045801526717,0.0015625,0.0,-17.270196824491233,0.5221029476275156,-2.240318013560318,10.613712509674922,-10.777910563553938,0.79,3.0294720309387775,-0.021959803067147732,0.0,0.5727326035499573,0.0,-0.863017035980738,0.4305835247039795,5200.0,1357.0,-1.1029446171762183,1300.0,0.028782929852604867
152.0,2694990.0,-0.9960257768630981,52,-2.594935183608455,0.9727297588636208,0.0,-10.675678055998622,-21.2071460279991,-0.09873519781976939,-0.10381757263094187,-11.05317721961871,0.92,0.40755384787917137,0.6507083445787429,-0.5808397090755263,-0.07863772884011269,-11.126349399605791,0.3417462266981602,-0.957510131597519,-2.757044633423683,0.09513435003631082,0.2565789473684211,0.0015869140625,0.0,-12.095370893244993,0.545760702653292,-2.2947913490097562,10.79528481929467,-11.828886520642016,0.77,2.9439788190603777,-0.02234764429740608,0.0,0.5766364634037018,0.0,-0.8591138664007303,0.4345783174037933,5300.0,1377.0,-1.5634033463699415,1325.0,0.02836135681718588
412.0,2734648.0,-0.9960298091173172,53,-2.567273230286546,0.9009401972749057,0.0,-10.39151731688536,-20.97181871939522,-0.09873337130993605,-0.10524098724126815,-10.778245718413508,0.88,0.4113119341433048,0.6541872531175613,-0.5766892923489071,-0.08024898394942284,-10.848807516881049,0.3445327259600163,-0.9571449533104897,-2.73142592529256,0.09929577464788733,0.7233009708737864,0.0013916015625,0.0,-14.59864589627852,0.528697110462369,-2.274155622852413,10.536445572888761,-11.182901483640146,0.76,2.8990506129145004,-0.0228052640799433,0.0,0.5810632318258285,0.0,-0.8617882176476996,0.4379947856068611,5400.0,1420.0,-2.6184122479605754,1350.0,0.02833346384577453
109.0,2772404.0,-0.9960198536515236,54,-2.5341764972667846,0.9588508521822316,0.0,-10.751764326081101,-20.494077133257548,-0.09882837813347578,-0.10693879462778569,-11.127499494252493,0.96,0.4150025315582752,0.6577776297926903,-0.5300069631683785,-0.08150206468999385,-11.220768123077576,0.3422927476465702,-0.9574385076761246,-2.7118655832555567,0.11071682044002838,0.3302752293577982,0.0012451171875,0.0,-14.284287173553539,0.4995690069787477,-2.2918071357227747,10.887710412571241,-10.779340422242095,0.8,2.740361827484713,-0.02298627463169396,0.0,0.5855667501688003,0.0,-0.8618406556925038,0.44146115332841873,5500.0,1409.0,-2.680201179497146,1375.0,0.02840223181992769
86.0,2807688.0,-0.9960183784365654,55,-2.5476713705665337,0.9118002333188068,0.0,-10.525257625799355,-21.2829839472521,-0.09873541332781315,-0.10886884406208992,-10.913711301124298,1.0,0.41834994703531264,0.6608440905809403,-0.5924556948490247,-0.0833065751940012,-10.998473149440695,0.34084310159087183,-0.9576284766197205,-2.7204660679102792,0.08974358974358974,0.43023255813953487,0.0011962890625,0.0,-10.315607737120038,0.5411669561913437,-2.2463712308202957,10.660238929943855,-11.415298606663816,0.81,3.147818176140592,-0.02305228589102626,0.0,0.5899089813232422,0.0,-0.8619867734993022,0.4446563184261322,5600.0,1326.0,-0.9508353882054235,1400.0,0.028412341699004175
177.0,2846606.0,-0.9959881722927093,56,-2.595293615569143,0.8760231050479597,0.0,-10.26429900947349,-20.70223124993349,-0.0986826304346323,-0.11120403259992599,-10.660483546925088,0.84,0.42140295580029485,0.6642253264784813,-0.6074670698297658,-0.08439405895769596,-10.746882779744222,0.34799875915050504,-0.9566907286643982,-2.771555484127422,0.09197939661515821,0.13559322033898305,0.0012939453125,0.0,-20.87965729039243,0.5667805118503404,-2.2836184826541284,10.411633783645634,-11.25248170724071,0.79,3.086801260994874,-0.02321024634875357,0.0,0.5953305259346962,0.0,-0.8585917689706548,0.4481152296066284,5700.0,1359.0,-4.209400382444772,1425.0,0.028620632085949182
282.0,2890782.0,-0.9960411176085472,57,-2.580033878488892,0.968616521912417,0.0,-10.553893920998235,-20.323907693340182,-0.09974507540464402,-0.11350587327033282,-10.94181303231915,0.72,0.42379122227430344,0.6674587294459343,-0.6143770101469797,-0.0853840958327055,-11.00146267250052,0.35171241164207456,-0.956204055249691,-2.7540431548612374,0.10268456375838926,0.21631205673758866,0.0012451171875,0.0,-11.420253007922831,0.565160207882764,-2.2643989158426847,10.681381134808396,-10.757376457685938,0.79,2.9617759061349274,-0.022690302738919855,0.0,0.6001572772860527,0.0,-0.8591543217389699,0.451338279992342,5800.0,1490.0,-2.2692112491090883,1450.0,0.02825562171638012
82.0,2927924.0,-0.9960510343313217,58,-2.6696863217081273,1.0889938067714262,0.0,-10.591150345162417,-19.280849814458982,-0.09965272080153227,-0.11531291976571083,-10.97202734476279,1.0,0.4273861192166805,0.6710648268461228,-0.661828508973439,-0.08694556374102831,-11.033502865157356,0.3507212348282337,-0.9563339471817016,-2.836761807317854,0.07753050969131371,0.36585365853658536,0.0013916015625,0.0,-10.95560624988376,0.6250334787868475,-2.3069484770621784,10.746514024616237,-10.985971406884149,0.78,3.2971258748135996,-0.02484339871443808,0.0,0.6048967242240906,0.0,-0.8623611496521335,0.4533024147152901,5900.0,1393.0,-1.097962450191748,1475.0,0.02818716671317816
107.0,2965897.0,-0.9961110934615135,59,-2.7156017689052225,0.913792342343607,0.0,-10.514204400211275,-20.63930935738294,-0.09957555048167706,-0.11695787459611892,-10.88629189512885,0.96,0.4314209409058094,0.6738305509090423,-0.7048892868004966,-0.0884589534252882,-10.967381799633475,0.3537177570164204,-0.9559412598609924,-2.8638542670154132,0.0920114122681883,0.27102803738317754,0.0021728515625,0.0,-12.728606344564593,0.6483558408713842,-2.2965231556561774,10.661859493248988,-10.765711087144073,0.78,3.2438875233069226,-0.023025461519137026,0.0,0.6091087877750396,0.0,-0.8579816321020189,0.4544406428933144,6000.0,1402.0,-0.7719870701308875,1500.0,0.027773142280057072
210.0,3006704.0,-0.996102599799633,60,-2.7585504445363154,1.0081315808747555,0.0,-10.629592549028093,-21.4354469641534,-0.10067669209092855,-0.11894408464431763,-11.007019797442215,0.8,0.43607954159379003,0.676962035894394,-0.7453304375783798,-0.09072024319320918,-11.081670284884108,0.3621179111301899,-0.954840412735939,-2.9089385509005172,0.07296137339055794,0.11428571428571428,0.0012939453125,0.0,-16.14348969749077,0.693864984264049,-2.3108231413418254,10.773026567078457,-11.809188298630644,0.76,3.4551767481474385,-0.022431948967278004,0.0,0.6124993801116944,0.0,-0.8539145648581326,0.4570122443139553,6100.0,1398.0,-3.8033723174204592,1525.0,0.027831763681024312
106.0,3041428.0,-0.9962218046188355,61,-2.768009725382425,0.9032637953750402,0.0,-10.530763280691849,-20.37281165485177,-0.1011417742818594,-0.12047835141420364,-10.90246340968992,0.96,0.4398380026221275,0.6799598500132561,-0.7421762693807195,-0.09131634403020143,-10.99843025672628,0.3562437638640404,-0.9556102156639099,-2.9096831072560616,0.09005481597494126,0.20754716981132076,0.002001953125,0.0,-14.443282897619921,0.6865838342921877,-2.3151354647758127,10.657119122363449,-10.935526552302187,0.85,3.444190019784885,-0.021673616487532854,0.0,0.6156800866127015,0.0,-0.8520217611247063,0.46006748974323275,6200.0,1277.0,-2.565916567975465,1550.0,0.027009879238903522
193.0,3081871.0,-0.9961401939392089,62,-2.708646601303321,1.0555920498161087,0.0,-10.565027226021414,-20.609451152945002,-0.10180813893675804,-0.12237189244478941,-10.947661189915408,0.84,0.44345489591360093,0.6838821187615395,-0.7020580816982674,-0.09200060367584229,-11.024824202463439,0.357805834710598,-0.9554055154323577,-2.846239661147708,0.0930888575458392,0.17616580310880828,0.002392578125,0.0,-12.154054516837213,0.6656633072408173,-2.2778223258817887,10.694970184097803,-11.180846790748896,0.81,3.3721414263539815,-0.021104843681678177,0.0,0.6198444366455078,0.0,-0.8544549715243193,0.4633507288992405,6300.0,1418.0,-3.717638445342589,1575.0,0.02757251407019794
140.0,3119384.0,-0.996185103058815,63,-2.7187854693739633,0.9933184045630735,0.0,-10.60802533104637,-21.181971878190545,-0.10422141533344983,-0.12369629349559545,-10.982666936277928,0.92,0.44641597643494607,0.6875038206577301,-0.7031786327353563,-0.09289950970560312,-11.06111333655806,0.3536359779536724,-0.9559519767761231,-2.846068110268514,0.07606263982102908,0.2714285714285714,0.002392578125,0.0,-14.646071722751454,0.6584300393812572,-2.2761278865891654,10.753869198616595,-12.050418502076118,0.8,3.3980093690212185,-0.021074443636462093,0.0,0.6237069517374039,0.0,-0.857615612706286,0.466150239109993,6400.0,1341.0,-1.5884791536581857,1600.0,0.027262913575395942
163.0,3157876.0,-0.9962083995342255,64,-2.7391754988351424,0.9843040165173088,0.0,-10.642340859874613,-21.24303243035532,-0.10520731434226036,-0.12570917867124082,-11.026295126356597,0.88,0.44995363503694535,0.6907253623008728,-0.6924802690591062,-0.09485547747462988,-11.107987799214245,0.3544618278741837,-0.9558437466621399,-2.866453002469393,0.10334788937409024,0.20245398773006135,0.002685546875,0.0,-14.704899914641091,0.6407908168029337,-2.3097189945907304,10.761624377573156,-11.72378955825664,0.8,3.258345070894331,-0.02080616788007319,0.0,0.6281859681010247,0.0,-0.8549664059410134,0.46926228776574136,6500.0,1374.0,-1.8999435485857974,1625.0,0.02710234965197742
160.0,3195289.0,-0.9962009951472283,65,-2.765657851643281,0.9304179857109073,0.0,-10.57084990261483,-21.404963667861615,-0.10570308938622475,-0.12798576056957245,-10.937281975214674,0.92,0.4536326602101326,0.6941913291811943,-0.7127247490162075,-0.09643486980348825,-11.02138973897244,0.354031378030777,-0.9559001594781875,-2.8853439779748538,0.07025411061285501,0.35625,0.0020263671875,0.0,-14.676762027369262,0.6591471055126523,-2.310080995181488,10.704252032381088,-11.901920060110323,0.77,3.2378681097747046,-0.021246648393571377,0.0,0.632158662378788,0.0,-0.8532799864391564,0.47267057150602343,6600.0,1338.0,-2.7123899519458603,1650.0,0.027153344312682747
136.0,3230537.0,-0.9961724326014518,66,-2.7301017617764214,0.9215076766814772,0.0,-10.575178080889513,-20.177144257001693,-0.10661667902022601,-0.13000257983803748,-10.959884846263819,0.92,0.457059882581234,0.6976999461650848,-0.6907698905018845,-0.09769773930311203,-11.045729345226496,0.3539606176316738,-0.9559094354510307,-2.861028027831701,0.09929632525410477,0.27941176470588236,0.0021728515625,0.0,-16.190441650401773,0.6451145218635878,-2.3015322887502405,10.726841350880523,-11.360734403977705,0.81,2.9661079798264813,-0.021264523826539518,0.0,0.6359556451439857,0.0,-0.8569166383709671,0.4759929522871971,6700.0,1279.0,-3.0841886483409886,1675.0,0.02735043000429869
86.0,3266438.0,-0.9961695417761802,67,-2.6905036927862755,1.000483097047581,0.0,-10.415923693266683,-20.268682384913856,-0.10716041326522827,-0.1320767853409052,-10.799432974427491,1.0,0.4608212739229202,0.7007802188396454,-0.6781230258670945,-0.0991045942530036,-10.896220594536757,0.3715030297636986,-0.9536105021834373,-2.8247679176139586,0.1105379513633014,0.4069767441860465,0.00224609375,0.0,-10.06623463367576,0.6152009492787143,-2.2713860227613623,10.563738059670126,-10.846875766836302,0.81,2.9829300323944636,-0.020975993340834977,0.0,0.6404528707265854,0.0,-0.8581976590525301,0.47903793677687645,6800.0,1357.0,-0.5493259831347386,1700.0,0.027370214043185116
160.0,3305003.0,-0.9961261227726936,68,-2.702768674885579,0.9239209010311278,0.0,-10.717428127664004,-21.01899363509661,-0.10725481193512679,-0.13432173244655132,-11.099797277371374,0.88,0.4639912433922291,0.7037050440907479,-0.6736672259189043,-0.10098234731703996,-11.180329632473235,0.36814822554588317,-0.9540501445531845,-2.8296943791811104,0.09724238026124818,0.24375,0.00185546875,0.0,-16.867605527349923,0.6145534176741717,-2.2887444700805646,10.853192545598436,-11.283150517857313,0.8,2.7659686725583894,-0.02093026153743267,0.0,0.6438117325305939,0.0,-0.8565022358350689,0.48262240961194036,6900.0,1378.0,-2.815093418264432,1725.0,0.027669508010149002
287.0,3342492.0,-0.9961709454655647,69,-2.7171779113937378,0.9070692532683953,0.0,-10.551929218112345,-20.87519511974891,-0.10720103532075882,-0.13677624501287938,-10.936563499403945,0.84,0.46668618097901343,0.7065591469407082,-0.7327908822170184,-0.10173842627555132,-11.016325005416405,0.3649547971785069,-0.9544686481356621,-2.8405628743907236,0.08986175115207373,0.4843205574912892,0.0017333984375,0.0,-17.392373179384915,0.6858288557841931,-2.251092746800714,10.685755363265395,-11.655711902508642,0.79,3.0093489851730655,-0.021186336036771537,0.0,0.6476971074938774,0.0,-0.8554880480493011,0.4862224437296391,7000.0,1302.0,-3.953634406645414,1750.0,0.027360573783516882
151.0,3380085.0,-0.9961899489164352,70,-2.75482772144412,0.9932532870359235,0.0,-10.693800946537477,-21.404947909584394,-0.10848702006042003,-0.13939485214650632,-11.073258965634093,0.92,0.46924187168478965,0.7098042607307434,-0.7644819770969018,-0.1032985521480441,-11.146885005874164,0.36594429761171343,-0.9543389767408371,-2.883600022542715,0.09057706355003653,0.33774834437086093,0.0017333984375,0.0,-14.524608022383402,0.7062581572993911,-2.273893581653101,10.846031856233594,-12.08389526056842,0.75,3.330160957946744,-0.021825351379811765,0.0,0.6520974904298782,0.0,-0.8589901150775404,0.4889684647321701,7100.0,1369.0,-2.859099636933705,1775.0,0.02722951122559607
195.0,3419406.0,-0.9961844325065613,71,-2.8194215315125852,0.9810189154549676,0.0,-10.589412707594594,-20.92772394758747,-0.1087933037430048,-0.14279698431491852,-10.966863784566817,0.84,0.47166570723056794,0.7126771196722984,-0.8226661168616065,-0.10507294330745935,-11.040736958598975,0.37357326671481134,-0.9533391922712326,-2.944361467474559,0.08821402747650037,0.23076923076923078,0.0015380859375,0.0,-15.401696680802473,0.7671839512433807,-2.2902879227724044,10.71734227218261,-11.416209251958465,0.82,3.184641995158085,-0.0220862437505275,0.0,0.6567193284630776,0.0,-0.8610212038442114,0.4919261746108532,7200.0,1383.0,-3.0907659794937876,1800.0,0.027267616288736463
140.0,3456913.0,-0.9961480975151062,72,-2.840073053062779,0.9594074454440455,0.0,-10.895490637102665,-21.080107178588925,-0.10993804801255465,-0.1453160174190998,-11.270407044519867,0.92,0.47598044499754905,0.7153368011116982,-0.8235562081474426,-0.10717871263623238,-11.360910476953567,0.3739007204771042,-0.9532962784171104,-2.9596555773665,0.09204712812960236,0.24285714285714285,0.0014892578125,0.0,-16.429107671076455,0.7677273782859223,-2.3095948228532506,11.04697873667109,-11.518731108469186,0.78,3.332967782806402,-0.021707935072481633,0.0,0.6611708462238312,0.0,-0.8615980596598092,0.4949204444885254,7300.0,1358.0,-3.703585555436576,1825.0,0.0275180630851537
128.0,3494544.0,-0.9961748272180557,73,-2.879614883009274,0.8832106633764102,0.0,-10.655128552256539,-20.677630531781585,-0.10924122240394354,-0.14783614538609982,-11.041285730587523,0.92,0.4806382104754448,0.7179950550198555,-0.8452577185579695,-0.10911514908075333,-11.122759248109622,0.372236567735672,-0.9535143703222275,-2.9761556822440647,0.09288824383164006,0.2265625,0.0012939453125,0.0,-17.800409999705565,0.7832123368092244,-2.3162045195687826,10.811834188840269,-11.805227064322711,0.85,2.9469071962040347,-0.022015211917459965,0.0,0.6662426516413689,0.0,-0.8596821329621889,0.49813205301761626,7400.0,1378.0,-2.912029557224888,1850.0,0.027333835884928704
411.0,3533515.0,-0.9960952132940293,74,-2.847106178235299,0.9816542652213471,0.0,-10.798991958104967,-21.54417869978881,-0.1105340862646699,-0.14939948692917823,-11.18803314879525,0.88,0.4845361053943634,0.7208697542548179,-0.87713078636553,-0.11089856009930373,-11.26689963268059,0.38279807269573213,-0.9521302968263626,-2.9519879267839415,0.07013738250180766,0.7274939172749392,0.0013916015625,0.0,-12.939061627276745,0.8138239330872798,-2.2518631380175065,10.935045145658874,-12.443699295251236,0.81,3.1407306354068414,-0.02209674883633852,0.0,0.6704004898667335,0.0,-0.8638736551034526,0.5012333214282989,7500.0,1383.0,-4.787216714674851,1875.0,0.027882701996713877
180.0,3572182.0,-0.9961674198508262,75,-2.8895936667771687,0.876849799495524,0.0,-10.84912632155039,-20.844872236632384,-0.11032290309667588,-0.15231836549937725,-11.237466161572403,0.84,0.48722038194537165,0.7233539938926696,-0.8847593168661196,-0.11097616013139486,-11.325681067280481,0.3743264742195606,-0.9532404839992523,-3.0028208723167817,0.09104367135455219,0.15555555555555556,0.0011474609375,0.0,-18.841738940696978,0.8507951117687448,-2.2976240873278586,11.002060288720347,-11.813811904385362,0.8,3.5211683351074283,-0.022305444255471228,0.0,0.6752152815461159,0.0,-0.8658326253174892,0.5040050476789475,7600.0,1351.0,-3.315035170219811,1900.0,0.027384882047772407
136.0,3612177.0,-0.9961883574724197,76,-2.914998615072996,0.962274293526366,0.0,-10.660324552527516,-21.475631772905555,-0.11121248677372933,-0.1546097680926323,-11.042379093084033,0.92,0.491537594050169,0.7260213419795036,-0.8891586834895222,-0.11250075120478868,-11.136251935660999,0.38254689499735833,-0.9521632000803948,-3.0140233732213995,0.09116022099447514,0.22794117647058823,0.000927734375,0.0,-8.959790567415517,0.8241299104784272,-2.3225134558746503,10.795371119563594,-12.372986095193683,0.77,3.0852610175196644,-0.022073978185653688,0.0,0.6795922562479972,0.0,-0.8635490432505322,0.5069581508636475,7700.0,1448.0,-2.4466407779224797,1925.0,0.027240488911047578
174.0,3647614.0,-0.9961898729205132,77,-2.9497391334881216,0.8802513447825584,0.0,-10.655695362055535,-21.121592008406463,-0.11168456263840199,-0.15672325007617474,-11.040164571057014,0.88,0.49495147839188575,0.7285635456442833,-0.9355828589852141,-0.11404768377542496,-11.119732225989901,0.3776383772492409,-0.9528064548969268,-3.046381287283302,0.08340016038492382,0.25287356321839083,0.000830078125,0.0,-14.184959881196818,0.8671427226334675,-2.3171811084357614,10.789477010604507,-12.58555960106629,0.81,3.3618373454737216,-0.022658495558425785,0.0,0.6828596413135528,0.0,-0.8597042087705631,0.5098086908459664,7800.0,1247.0,-2.484275277950791,1950.0,0.027230000076815485
110.0,3683448.0,-0.9961547702550888,78,-2.923804222054416,0.864391306595863,0.0,-10.821615210564127,-20.534334860808478,-0.11226006504148245,-0.15968779735267163,-11.212007222084942,0.96,0.4981617569923401,0.7309200748801231,-0.9158205656343503,-0.11529815196990967,-11.279373913425049,0.38192630261182786,-0.9522445350885391,-3.0197075688329442,0.09574468085106383,0.3,0.0011474609375,0.0,-8.718426177222431,0.8593327255937726,-2.306988134666608,10.951951529764106,-11.633846337162476,0.83,2.989473847128012,-0.022257411293685435,0.0,0.6871154233813286,0.0,-0.8614898619951419,0.5131299749016762,7900.0,1316.0,-0.8140160011559366,1975.0,0.02747212992981076
