train_0/target_q,epoch,train_1/mu_loss,train_0/mu_grads_std,train_1/reward_-1.0_frac,train_0/fw_bonus,test_1/avg_q,train_1/target_q,train/episodes,test/success_rate,train_0/q_loss,train_1/reward_-0.0_frac,train_1/n_subgoals,train_1/reward,train_0/current_q,policy/steps,train_1/mu_grads,train_1/avg_q,train_0/mu_grads,train_0/mu_loss,train_0/reward,train_0/reward_-0.0_frac,train_1/subgoal_succ_rate,test_0/avg_q,test/episodes,train_1/reward_-15.0_frac,train_1/mu_grads_std,train/success_rate,train_1/q_grads_std,train_0/next_q,train_1/fw_loss,test_1/n_subgoals,train_1/q_loss,train_0/avg_q,train_0/q_grads,train_1/next_q,train_0/fw_loss,train_0/reward_-1.0_frac,train_1/q_grads,train_1/current_q,train_1/fw_bonus,test_1/subgoal_succ_rate,train_0/q_grads_std
-5.627689666970663,41,4.778401117436576,0.46531972140073774,0.0015380859375,-0.9994392096996307,-3.7882918602798683,-3.7961146040542304,4200.0,0.0,0.1920763914681955,0.0,1500.0,-1.4680925174616277,-5.396783925437255,1181250.0,-0.013251317664980888,-3.788077652763257,-0.04361034035682678,5.332672931579941,-0.6988162803892919,0.0,0.0,-15.0,1050.0,0.0,0.33318838477134705,0.0,0.24260066114366055,-5.3299816089869045,0.045273360516875985,375.0,5.147394343456969,-15.0,-0.03891528369858861,-3.7781245632283804,0.003947401425102725,0.00517578125,-0.03163197264075279,-3.7781245632283804,-0.9949252739548683,0.0,0.38026411458849907
-5.676006776492065,42,4.817434175197208,0.46786214858293534,0.00166015625,-0.9994280070066452,-3.813775042199737,-3.8132269384469084,4300.0,0.0,0.1945298778646901,0.0,1500.0,-1.469536334550503,-5.441426112218226,1209375.0,-0.013251317664980888,-3.815427014562602,-0.046069268882274625,5.386399448567181,-0.6979439820875996,0.0,0.0,-15.0,1075.0,0.0,0.33318838477134705,0.0,0.2426237002015114,-5.38389189812387,0.05037371255457401,375.0,5.217980881420658,-15.0,-0.040640611201524734,-3.8174833790042606,0.004001797770615667,0.0045166015625,-0.031630689650774,-3.8174833790042606,-0.9938822388648987,0.0,0.3836714930832386
-5.642194971622532,43,4.7172636677625,0.4709146417677402,0.001611328125,-0.9993677288293839,-3.721364383093046,-3.7183047171396852,4400.0,0.0,0.19487631553554655,0.0,1500.0,-1.459331705301156,-5.407411662294617,1237500.0,-0.013251317664980888,-3.789293463716577,-0.04607928106561303,5.359029387780538,-0.6956555396885961,0.0,0.0,-15.0,1100.0,0.0,0.33318838477134705,0.0,0.24256462790071964,-5.3570439805462495,0.05848739566281438,375.0,5.1614905683984205,-15.0,-0.04176090434193611,-3.716870388978485,0.004294616577681154,0.003955078125,-0.031633987184613944,-3.716870388978485,-0.9922229707241058,0.0,0.38711310252547265
-5.599515038813746,44,4.663423449749382,0.4739097818732262,0.0015380859375,-0.9993534609675407,-3.669630862538652,-3.668830114152185,4500.0,0.0,0.1888848552715888,0.0,1500.0,-1.4672909109838657,-5.368496572734224,1265625.0,-0.013251317664980888,-3.6623396476477548,-0.04764769310131669,5.3185428677913436,-0.6930971511275856,0.0,0.0,-15.0,1125.0,0.0,0.33318838477134705,0.0,0.24253286831080914,-5.316689232911871,0.06146981418132782,375.0,5.179965998269081,-15.0,-0.04170596497133374,-3.663185118873531,0.004363780957646668,0.004736328125,-0.03163577076047659,-3.663185118873531,-0.99161307066679,0.0,0.39134790375828743
-5.6384317849025205,45,4.71049353091446,0.47672922164201736,0.0015869140625,-0.9993316397070885,-3.7187805399333542,-3.7196454353328874,4600.0,0.0,0.1937551713630835,0.0,1500.0,-1.483157339997706,-5.40582938244073,1293750.0,-0.013251317664980888,-3.6995185368226204,-0.04762840392068028,5.354207928865243,-0.6961257795192068,0.0,0.0,-15.0,1150.0,0.0,0.33318838477134705,0.0,0.24256065040826796,-5.351302541586622,0.06579413637518883,375.0,5.231936280473365,-14.999999999858744,-0.043085343297570945,-3.7101291963830305,0.004469887900631875,0.0044921875,-0.03163420967757702,-3.7101291963830305,-0.9907287418842315,0.0,0.3959708191454411
-5.658671624100624,46,4.753890897820003,0.48048075586557387,0.0015380859375,-0.9993502482771873,-3.7625977369970944,-3.76526850379111,4700.0,0.0,0.19700356445627074,0.0,1500.0,-1.486046412200085,-5.425095068578627,1321875.0,-0.013251317664980888,-3.7017707040777594,-0.04797884486615658,5.371171606159514,-0.6981980689699412,0.0,0.0,-15.0,1175.0,0.0,0.33318838477134705,0.0,0.2425860919058323,-5.368808963692719,0.0615354030393064,375.0,5.234693659748915,-15.0,-0.04441041499376297,-3.7533131114766767,0.004379527876153588,0.0044677734375,-0.03163278615102172,-3.7533131114766767,-0.9915996581315994,0.0,0.4011566497385502
-5.630925518385102,47,4.961680516998511,0.4837003543972969,0.0014404296875,-0.9993867948651314,-3.9607077618092745,-3.9530722647310284,4800.0,0.0,0.19580560972906727,0.0,1500.0,-1.4850541324252844,-5.398230735296901,1350000.0,-0.013251317664980888,-3.8223075675468117,-0.04911183901131153,5.334980206323766,-0.7003525753782014,0.0,0.0,-15.0,1200.0,0.0,0.33318838477134705,0.0,0.24270746484398842,-5.332230050314235,0.061808491311967376,375.0,5.294651924623652,-15.0,-0.0453337574377656,-3.961802531493947,0.00420198236242868,0.004345703125,-0.03162605818361044,-3.961802531493947,-0.9915438130497932,0.0,0.406339131295681
-5.66660846081455,48,5.107537291576062,0.4873834431171417,0.0012451171875,-0.9993815034627914,-4.100084686959136,-4.1023556642727055,4900.0,0.0,0.20064159849559154,0.0,1500.0,-1.4898771010055498,-5.432326355659957,1378125.0,-0.013251317664980888,-4.041801671078509,-0.04917478039860725,5.361320842631191,-0.7028645805810811,0.0,0.0,-15.0,1225.0,0.0,0.33318838477134705,0.0,0.2427913449704647,-5.359120796853907,0.06322943670675159,375.0,5.310643055570542,-15.0,-0.04699867172166705,-4.108150456963758,0.004227657197043299,0.0047119140625,-0.0316214713267982,-4.108150456963758,-0.9912532299757004,0.0,0.4114041097462177
-5.65143600599565,49,5.1889219490001235,0.49271340668201447,0.0014892578125,-0.9993586018681526,-4.179016609082056,-4.18724110944232,5000.0,0.0,0.20214617043465571,0.0,1500.0,-1.5116102475862134,-5.420430346952169,1406250.0,-0.013251317664980888,-4.181299778517134,-0.049205289036035535,5.345281669855529,-0.70525791371183,0.0,0.0,-15.0,1250.0,0.0,0.33318838477134705,0.0,0.2428374696522951,-5.340603393294623,0.06318415133282543,375.0,5.374582259569241,-15.0,-0.047813852317631245,-4.1893561345407875,0.0043389150057919325,0.003857421875,-0.0316189699806273,-4.1893561345407875,-0.9912624821066857,0.0,0.416190567612648
-5.66581196929147,50,5.159322498360336,0.49867369830608366,0.00126953125,-0.9994146957993507,-4.163940627880256,-4.161335518649238,5100.0,0.0,0.20313902222314112,0.0,1500.0,-1.5096629385501728,-5.432230004824959,1434375.0,-0.013251317664980888,-4.179437514729295,-0.05099774831905961,5.343537531279934,-0.7039309787629463,0.0,0.0,-15.0,1275.0,0.0,0.33318838477134705,0.0,0.24282045289874077,-5.34041299146044,0.06217220760881901,375.0,5.353738171387055,-15.0,-0.04892124626785517,-4.159338312794025,0.004066456854343414,0.0034912109375,-0.03161989115178585,-4.159338312794025,-0.991469432413578,0.0,0.4205610670149326
-5.741371516993617,51,5.26705102608759,0.5030733570456505,0.0013916015625,-0.9994285494089127,-4.262644635966028,-4.259128810940104,5200.0,0.0,0.2030444217606245,0.0,1500.0,-1.5109102410096966,-5.506012838503774,1462500.0,-0.013251317664980888,-4.228971617621618,-0.05073048174381256,5.406293664532501,-0.7095531411316187,0.0,0.0,-15.0,1300.0,0.0,0.33318838477134705,0.0,0.24288152493536472,-5.402322490573127,0.06083762748166919,375.0,5.394336609810604,-15.0,-0.05083512384444475,-4.26738795469349,0.003999151173047721,0.0041259765625,-0.031616594083607195,-4.26738795469349,-0.9917423412203789,0.0,0.4248349189758301
-5.667400074853075,52,5.261436261953143,0.5069225311279297,0.0014892578125,-0.9994909331202507,-4.254687502723547,-4.251860984579681,5300.0,0.0,0.20203874372192648,0.0,1500.0,-1.5127537457658036,-5.437468684241742,1490625.0,-0.013251317664980888,-4.248757175232276,-0.05133165949955583,5.358030512598587,-0.7071429258547142,0.0,0.0,-15.0,1325.0,0.0,0.33318838477134705,0.0,0.24287810362875462,-5.3551078746297565,0.05641806339845061,375.0,5.404207920455895,-15.0,-0.05160395624116063,-4.261312336179179,0.0036961368226911873,0.004248046875,-0.03161677801981568,-4.261312336179179,-0.9926461711525917,0.0,0.42886982709169386
-5.683802637721572,53,5.219984130322598,0.5088463097810745,0.001220703125,-0.9995173051953316,-4.212398499754668,-4.210636341792717,5400.0,0.0,0.19910149058387855,0.0,1500.0,-1.5188120288730715,-5.44997549952305,1518750.0,-0.013251317664980888,-4.210692766712722,-0.052844783384352924,5.360126044527748,-0.7089505485833797,0.0,0.0,-15.0,1350.0,0.0,0.33318838477134705,0.0,0.24285492710769177,-5.356674865166788,0.05841241385787725,375.0,5.422190331755099,-15.0,-0.05288100270554423,-4.22022405610913,0.0035680057597346606,0.0037841796875,-0.03161802673712373,-4.22022405610913,-0.9922383219003678,0.0,0.43320009857416153
-5.714267538387807,54,5.352641353291374,0.5095727041363716,0.0012939453125,-0.9995245650410652,-4.348800646004613,-4.346353948851498,5500.0,0.0,0.20102552466436524,0.0,1500.0,-1.512849137102603,-5.480270232877922,1546875.0,-0.013251317664980888,-4.285939404128942,-0.05499548465013504,5.390012940071521,-0.7105777101460262,0.0,0.0,-15.0,1375.0,0.0,0.33318838477134705,0.0,0.24292954318225385,-5.3874653718109,0.055007600132375954,375.0,5.400482490266962,-15.0,-0.05356780095025897,-4.352929962954007,0.0035327764868270605,0.003564453125,-0.03161401944234967,-4.352929962954007,-0.9929345905780792,0.0,0.43702612221241
-5.656982273476309,55,5.4054263635792745,0.5107361972332001,0.0009521484375,-0.9995351344347,-4.404723511773686,-4.40581893920992,5600.0,0.0,0.20062117632540205,0.0,1500.0,-1.528659563860856,-5.4251344158116535,1575000.0,-0.013251317664980888,-4.380226522707055,-0.0556525707244873,5.337399328442284,-0.7083979448216269,0.0,0.0,-15.0,1400.0,0.0,0.33318838477134705,0.0,0.24295884594321251,-5.334946040986502,0.05617874134331942,375.0,5.428317900340596,-15.0,-0.054054697323590514,-4.405375372557293,0.003481353260576725,0.0038330078125,-0.03161245584487915,-4.405375372557293,-0.9926951110363007,0.0,0.44067531526088716
-5.6594474253802005,56,5.306426364837824,0.5118439853191376,0.0012451171875,-0.999544021487236,-4.306438539177463,-4.30499782660672,5700.0,0.0,0.20035496196574698,0.0,1500.0,-1.5403219907871972,-5.427934249334999,1603125.0,-0.013251317664980888,-4.36479726103464,-0.055439282488077876,5.343252294508592,-0.7085976954920625,0.0,0.0,-15.0,1425.0,0.0,0.33318838477134705,0.0,0.24290352165699006,-5.340989428980306,0.054938823264092204,375.0,5.467883569630574,-14.999999999999982,-0.05499232597649097,-4.3065096083036325,0.003438234416535124,0.0047119140625,-0.03161541260778904,-4.3065096083036325,-0.9929486677050591,0.0,0.4443687409162521
-5.651519526252601,57,5.213989166071524,0.5145723730325699,0.00107421875,-0.9995420426130295,-4.206466828710673,-4.210290783579792,5800.0,0.0,0.19966228993219481,0.0,1500.0,-1.5400246959696233,-5.417921846475798,1631250.0,-0.013251317664980888,-4.272644039744285,-0.05660260496661067,5.3427853142036765,-0.7052763903913728,0.0,0.0,-15.0,1450.0,0.0,0.33318838477134705,0.0,0.24285156577825545,-5.339993938186066,0.05736879911273718,375.0,5.473880702739493,-14.999999999896934,-0.05640158541500569,-4.214278214482853,0.0034478804853279145,0.003662109375,-0.031618207972496745,-4.214278214482853,-0.992451736330986,0.0,0.447452637553215
-5.710680489207277,58,5.1864805351111105,0.517424239218235,0.0008056640625,-0.9995348289608955,-4.200058623775341,-4.201394120886851,5900.0,0.0,0.19934597449862318,0.0,1500.0,-1.5271594391400867,-5.47554726483704,1659375.0,-0.013251317664980888,-4.205999977939872,-0.0566641946323216,5.402312587592871,-0.7071282509728917,0.0,0.0,-15.0,1475.0,0.0,0.33318838477134705,0.0,0.242835533618927,-5.399522798521419,0.060702205542474984,375.0,5.3700925826766825,-15.0,-0.05707129891961813,-4.185939067835443,0.0034829311014618726,0.004345703125,-0.031619074195623396,-4.185939067835443,-0.9917700543999672,0.0,0.45046830400824545
-5.724585490363711,59,5.158662107875794,0.5203112661838531,0.0014892578125,-0.9995163813233375,-4.155858607263817,-4.154173945522368,6000.0,0.0,0.19837818577568322,0.0,1500.0,-1.4998537048137224,-5.488731580100645,1687500.0,-0.013251317664980888,-4.164311487208915,-0.057904186099767684,5.417648506127755,-0.7081444270334032,0.0,0.0,-14.999999999999998,1500.0,0.0,0.33318838477134705,0.0,0.24282022900879383,-5.416695580080477,0.06486697904765606,375.0,5.343956017664954,-15.0,-0.05802890472114086,-4.1589422049625675,0.003572449798230082,0.0041015625,-0.03161990288645029,-4.1589422049625675,-0.9909183442592621,0.0,0.4538837164640427
-5.721784422056812,60,5.163148477311725,0.5222922638058662,0.0008056640625,-0.9994991391897201,-4.161003719899709,-4.161630221116374,6100.0,0.0,0.1999785735347288,0.0,1500.0,-1.518369131423242,-5.487054440101536,1715625.0,-0.013251317664980888,-4.1758206871458095,-0.058099803142249586,5.413173952507817,-0.7091001528817287,0.0,0.0,-15.0,1525.0,0.0,0.33318838477134705,0.0,0.24282272532582283,-5.411053007728244,0.06775799151510001,375.0,5.395537706840061,-14.999999999999993,-0.05939000248908997,-4.163344653060751,0.003656286146724597,0.004248046875,-0.031619767751544715,-4.163344653060751,-0.9903271332383156,0.0,0.4575004778802395
-5.694524330090481,61,5.106379748403185,0.5241899266839027,0.0009033203125,-0.9995185911655426,-4.09916557441853,-4.095910319899166,6200.0,0.0,0.20044643359593817,0.0,1500.0,-1.5150100043552812,-5.460594432691648,1743750.0,-0.013251317664980888,-4.132131649047945,-0.05785043640062213,5.388438341024122,-0.7073398591463047,0.0,0.0,-15.0,1550.0,0.0,0.33318838477134705,0.0,0.242790524661541,-5.385607851024536,0.07028650445863605,375.0,5.411583962559312,-14.999999999999993,-0.06065466916188598,-4.106707672296321,0.003561800706665963,0.004541015625,-0.03162151612341404,-4.106707672296321,-0.9898100405931473,0.0,0.46141197979450227
-5.710517962410641,62,5.132349691002989,0.5263388723134994,0.00087890625,-0.9995501562952995,-4.143873859916639,-4.140720562697415,6300.0,0.0,0.19885595749037732,0.0,1500.0,-1.501779191451351,-5.474990590966915,1771875.0,-0.013251317664980888,-4.119933880077312,-0.058277540002018215,5.400765580999971,-0.7084542779710319,0.0,0.0,-15.0,1575.0,0.0,0.33318838477134705,0.0,0.24280487559735775,-5.39965600015897,0.06800247225910425,375.0,5.307471889777624,-14.999999999999977,-0.06166214570403099,-4.1319162957696305,0.0034084421931765974,0.0050537109375,-0.03162073586136103,-4.1319162957696305,-0.9902771264314651,0.0,0.46488330960273744
-5.625823879146542,63,5.175074777932838,0.5299970835447312,0.00107421875,-0.9995819509029389,-4.170168565368656,-4.167790782539724,6400.0,0.0,0.19903692287004043,0.0,1500.0,-1.5146032397977252,-5.39243502286401,1800000.0,-0.013251317664980888,-4.1410504353995465,-0.05759033039212227,5.317287904980903,-0.7070785731382785,0.0,0.0,-15.0,1600.0,0.0,0.33318838477134705,0.0,0.242829517647624,-5.314863473795308,0.06614654650911689,375.0,5.401797508614462,-14.999999999999343,-0.06331723146140575,-4.175321461312953,0.003254009532975033,0.0041748046875,-0.03161939997226,-4.175321461312953,-0.9906566634774208,0.0,0.46824862584471705
-5.598056524565484,64,5.211537571459084,0.532319986820221,0.00078125,-0.9995955944061279,-4.211781703582738,-4.212060796883106,6500.0,0.0,0.19680446438690263,0.0,1500.0,-1.531323855950177,-5.368418484627134,1828125.0,-0.013251317664980888,-4.182293163705614,-0.058534459117799996,5.289564381861673,-0.7065116595440486,0.0,0.0,-15.0,1625.0,0.0,0.33318838477134705,0.0,0.24285002276301385,-5.287858583785773,0.056625372543931005,375.0,5.431439057028419,-15.0,-0.06527454014867544,-4.211544540940917,0.0031877831963356583,0.0044189453125,-0.03161829123273492,-4.211544540940917,-0.9926037654280663,0.0,0.47168915942311285
-5.693536073604714,65,5.284510456879756,0.5327030688524246,0.00087890625,-0.9996336445212364,-4.286340591964724,-4.287022524534426,6600.0,0.0,0.19897256770059737,0.0,1500.0,-1.5272399864341424,-5.458852651797027,1856250.0,-0.013251317664980888,-4.231838648548559,-0.05932169016450643,5.375767429956096,-0.7100707184341445,0.0,0.0,-15.0,1650.0,0.0,0.33318838477134705,0.0,0.24289098531007766,-5.3739889491307355,0.052393303345888854,375.0,5.412057884163252,-14.999999999812022,-0.06564409807324409,-4.2842010218682045,0.0030030084133613856,0.005908203125,-0.031616085674613714,-4.2842010218682045,-0.9934692353010177,0.0,0.4758212961256504
-5.754089048500701,66,5.26679353352621,0.5341422617435455,0.000927734375,-0.9996411189436912,-4.267800032523985,-4.268285264392663,6700.0,0.0,0.20135771036393563,0.0,1500.0,-1.5222839939553523,-5.518101477054242,1884375.0,-0.013251317664980888,-4.304046060519599,-0.060052364505827426,5.438357635512422,-0.7114416552554758,0.0,0.0,-15.0,1675.0,0.0,0.33318838477134705,0.0,0.2428810853511095,-5.437306286251529,0.053228380624204874,375.0,5.39996955036941,-14.99999999567906,-0.06623436361551285,-4.266605586534473,0.002966583735542372,0.005224609375,-0.03161661755293608,-4.266605586534473,-0.9932984605431556,0.0,0.47881877720355986
-5.659173405869671,67,5.179236803945329,0.5356845512986184,0.001025390625,-0.9996048733592033,-4.182191435131011,-4.180540273861727,6800.0,0.0,0.19671481578305755,0.0,1500.0,-1.5030562422711227,-5.426268046435533,1912500.0,-0.013251317664980888,-4.252210375620607,-0.06017419286072254,5.351561607192577,-0.7061745078783133,0.0,0.0,-15.0,1700.0,0.0,0.33318838477134705,0.0,0.24283175878226756,-5.349609892395115,0.06721264012157917,375.0,5.337374980603859,-14.999999999999343,-0.06690314654260873,-4.179274129557028,0.0031426567933522166,0.00478515625,-0.031619278527796266,-4.179274129557028,-0.9904386594891548,0.0,0.4820056617259979
-5.704593355755942,68,4.974283647242359,0.5368780598044396,0.0007080078125,-0.9995511591434478,-3.9764269568921713,-3.9749686929556534,6900.0,0.0,0.2003371560198107,0.0,1500.0,-1.4923952204400848,-5.4702017187930165,1940625.0,-0.013251317664980888,-4.08203759763141,-0.06127550350502133,5.396070087614939,-0.7072340789003647,0.0,0.0,-15.0,1725.0,0.0,0.33318838477134705,0.0,0.2427145976573229,-5.395851179812494,0.07919286079704761,375.0,5.296845484527499,-15.0,-0.06743046939373017,-3.9741787899915906,0.0034035447693895548,0.0049072265625,-0.031625666189938784,-3.9741787899915906,-0.9879886850714683,0.0,0.4853213429450989
-5.650180115058286,69,4.910382328591664,0.539748951792717,0.0009765625,-0.9995596200227738,-3.9016366754040086,-3.902956942456349,7000.0,0.0,0.19564064737805387,0.0,1500.0,-1.4834612741600721,-5.417428927539516,1968750.0,-0.013251317664980888,-3.9621082698472723,-0.06296060774475336,5.348519568653319,-0.7041865501189022,0.0,0.0,-15.0,1750.0,0.0,0.33318838477134705,0.0,0.24267799146473407,-5.347309603162991,0.08287809323519468,375.0,5.2890221050041415,-15.0,-0.06838149558752775,-3.9108098982866366,0.0033624617382884024,0.0044189453125,-0.03162768241018057,-3.9108098982866366,-0.9872350603342056,0.0,0.48916527107357977
-5.672802729959801,70,4.848888931155811,0.5430845364928245,0.0010498046875,-0.9995320901274681,-3.8551168110596374,-3.858029161458778,7100.0,0.0,0.19732871027592686,0.0,1500.0,-1.4891808838932774,-5.439841986872305,1996875.0,-0.013251317664980888,-3.876099435679614,-0.06390957608819008,5.36530667462889,-0.7052347959994222,0.0,0.0,-15.0,1775.0,0.0,0.33318838477134705,0.0,0.24264173731207847,-5.363802529211242,0.09009476080536842,375.0,5.259147964713138,-15.0,-0.06917353440076113,-3.84840088331048,0.003496192756574601,0.0038330078125,-0.03162968847900629,-3.84840088331048,-0.9857592314481736,0.0,0.4923659272491932
-5.61855893788749,71,4.8503952010258145,0.5457121342420578,0.0011962890625,-0.9995168700814248,-3.8522861565915942,-3.851416499526912,7200.0,0.0,0.1961553202301955,0.0,1500.0,-1.4983081019126985,-5.3866528044108835,2025000.0,-0.013251317664980888,-3.8311587036945407,-0.0649380685761571,5.319507045354419,-0.7020533580791379,0.0,0.0,-15.0,1800.0,0.0,0.33318838477134705,0.0,0.2426428973674774,-5.318175026524356,0.09347310736775398,375.0,5.316836843497373,-15.0,-0.0692449415102601,-3.85039035479175,0.003570124285761267,0.0040771484375,-0.03162962421774864,-3.85039035479175,-0.9850683510303497,0.0,0.4952692359685898
-5.702383008019796,72,4.813485799468323,0.5480260774493217,0.000830078125,-0.9995502024888993,-3.8219938973375576,-3.819344594958964,7300.0,0.0,0.19631935191939395,0.0,1500.0,-1.4911157290815027,-5.466137178849172,2053125.0,-0.013251317664980888,-3.819808180312026,-0.0648286420851946,5.400858632632854,-0.7045114235224901,0.0,0.0,-15.0,1825.0,0.0,0.33318838477134705,0.0,0.2426210854202509,-5.398865392568051,0.08955723773688078,375.0,5.274597149271043,-15.0,-0.06993408314883709,-3.8130124936170136,0.003408280125586316,0.0041259765625,-0.03163083512336016,-3.8130124936170136,-0.9858691617846489,0.0,0.4987837187945843
-5.697872448000029,73,4.77102620736025,0.5501081496477127,0.0008056640625,-0.9995722934603691,-3.763831758118966,-3.76225840877962,7400.0,0.0,0.1943980245474827,0.0,1500.0,-1.4854355103059789,-5.463025125422247,2081250.0,-0.013251317664980888,-3.806461576213675,-0.06379442736506462,5.388136821514123,-0.7037290220912837,0.0,0.0,-15.0,1850.0,0.0,0.33318838477134705,0.0,0.2425967626273632,-5.388119651552487,0.08374607767909766,375.0,5.296058216331934,-15.0,-0.07190050333738326,-3.771481679708619,0.0033008762169629336,0.0042724609375,-0.031632190477102994,-3.771481679708619,-0.9870575442910194,0.0,0.503178459405899
-5.640387270876584,74,4.73462395851061,0.5521357178688049,0.0010498046875,-0.9995377629995346,-3.742395804279333,-3.749694009420316,7500.0,0.0,0.19277703904427668,0.0,1500.0,-1.4860248102253535,-5.408857955349104,2109375.0,-0.013251317664980888,-3.7540694119617437,-0.06444053445011377,5.346887312388061,-0.7004524734002189,0.0,0.0,-15.0,1875.0,0.0,0.33318838477134705,0.0,0.24257491976022721,-5.344470451143093,0.09039866272360086,375.0,5.229663209090241,-15.0,-0.07321745604276657,-3.7343278872023005,0.0034686672152020037,0.0039306640625,-0.031633411161601545,-3.7343278872023005,-0.9856970623135567,0.0,0.5082416430115699
-5.67593769720869,75,4.675811294755488,0.5548366338014603,0.0011474609375,-0.9995263814926147,-3.686160484885449,-3.6893371395148096,7600.0,0.0,0.1915643856948793,0.0,1500.0,-1.488979608137015,-5.442676224659233,2137500.0,-0.013251317664980888,-3.689765250923967,-0.06406899597495794,5.383857618945462,-0.6997387751551287,0.0,0.0,-15.0,1900.0,0.0,0.33318838477134705,0.0,0.24254012070596218,-5.381626088331094,0.0992262128740549,375.0,5.248734314909184,-15.0,-0.07384078819304704,-3.675418476580609,0.0035239489283412696,0.0041259765625,-0.03163536284118891,-3.675418476580609,-0.9838918387889862,0.0,0.5124305188655853
-5.699968506975155,76,4.6217580585016425,0.5562329709529876,0.000732421875,-0.9995393753051758,-3.6253394504988052,-3.622804325215982,7700.0,0.0,0.19372368697669565,0.0,1500.0,-1.4742362546676304,-5.4628303534500215,2165625.0,-0.013251317664980888,-3.661833533245253,-0.06437149345874786,5.404271561682355,-0.699647616330185,0.0,0.0,-15.0,1925.0,0.0,0.33318838477134705,0.0,0.2425082366913557,-5.403761486538629,0.09812496267259121,375.0,5.226590680543502,-15.0,-0.07556811701506376,-3.621755600607277,0.003460824390640482,0.005419921875,-0.031637159362435344,-3.621755600607277,-0.984117041528225,0.0,0.5162229180335999
-5.603748254680012,77,4.654630011576226,0.5578424841165542,0.00107421875,-0.9995225831866265,-3.646515551464947,-3.6443166884334417,7800.0,0.0,0.18928089244969698,0.0,1500.0,-1.4739720131110516,-5.372639260222473,2193750.0,-0.013251317664980888,-3.6328044887806925,-0.06562691479921341,5.311028262345731,-0.6962334567499056,0.0,0.0,-15.0,1950.0,0.0,0.33318838477134705,0.0,0.24252797178924085,-5.309254006358065,0.10357441902160644,375.0,5.258250976679905,-15.0,-0.07734814714640378,-3.6549347024826737,0.0035424092260655017,0.004931640625,-0.03163604643195868,-3.6549347024826737,-0.9830026313662529,0.0,0.5187543302774429
-5.65553283144133,78,4.788070389492596,0.5589676856994629,0.0007080078125,-0.9995253056287765,-3.7848161842077848,-3.7861239157203124,7900.0,0.0,0.19330928809806208,0.0,1500.0,-1.4798305589451046,-5.4212151999852765,2221875.0,-0.013251317664980888,-3.704450943788203,-0.0666062843054533,5.357303803289606,-0.6983222279690381,0.0,0.0,-15.0,1975.0,0.0,0.33318838477134705,0.0,0.2426064744591713,-5.355985066155293,0.1069252636283636,375.0,5.2586106427820996,-14.999999963052773,-0.07849336806684733,-3.788042359148703,0.003529110021190718,0.004296875,-0.03163164844736457,-3.788042359148703,-0.9823173671960831,0.0,0.5221932172775269
-5.677685439564399,79,4.6536385361781445,0.5603656679391861,0.000830078125,-0.9995331794023514,-3.645725954628411,-3.6495930361199327,8000.0,0.0,0.1914805422520507,0.0,1500.0,-1.4578484305624442,-5.442666608916154,2250000.0,-0.013251317664980888,-3.709597008902867,-0.06810597181320191,5.380406799603824,-0.6996445215721906,0.0,0.0,-15.0,2000.0,0.0,0.33318838477134705,0.0,0.24252733513712882,-5.378962155543659,0.10689850207418203,375.0,5.179573772982396,-14.999999999916783,-0.07896102853119373,-3.6538638750835775,0.0034908915811683984,0.0048095703125,-0.03163608238101005,-3.6538638750835775,-0.9823228344321251,0.0,0.524648965895176
-5.6192601633497565,80,4.710293400690135,0.5628407165408135,0.0009033203125,-0.9995091021060943,-3.7224198760490146,-3.719337660842251,8100.0,0.0,0.19208321884610657,0.0,1500.0,-1.4773235206164828,-5.38814633033609,2278125.0,-0.013251317664980888,-3.676857108656496,-0.06915783416479826,5.326459400770381,-0.6990099201146223,0.0,0.0,-14.999999998341936,2025.0,0.0,0.33318838477134705,0.0,0.24256048686802387,-5.322383664525103,0.10183673948049546,375.0,5.215790565835602,-14.99999992661457,-0.08043039217591286,-3.7098531804446297,0.003607886657118797,0.0054931640625,-0.03163421973586082,-3.7098531804446297,-0.983357971906662,0.0,0.5278980553150177
-5.674781775219834,81,4.725012458127181,0.5659784972667694,0.000830078125,-0.9995116025209427,-3.7281331554904367,-3.728801012143214,8200.0,0.0,0.1937357566345303,0.0,1500.0,-1.4670472266559955,-5.440723602888443,2306250.0,-0.013251317664980888,-3.7361346734539342,-0.06925705764442683,5.375146884058384,-0.7018798260491167,0.0,0.0,-15.0,2050.0,0.0,0.33318838477134705,0.0,0.24256932251155378,-5.372706652851238,0.10384643878787755,375.0,5.19175965914164,-14.999999998897017,-0.08131041377782822,-3.724829129827981,0.003595708147622645,0.0046142578125,-0.031633724458515644,-3.724829129827981,-0.9829469949007035,0.0,0.5309157177805901
-5.598894303672545,82,4.937800251675966,0.5676687061786652,0.001171875,-0.9994780004024506,-3.946478807531107,-3.9461659988400797,8300.0,0.0,0.19392630437445157,0.0,1500.0,-1.4746625884879905,-5.367702777649931,2334375.0,-0.013251317664980888,-3.831132598127498,-0.07015296332538128,5.298100111484141,-0.7010573593557637,0.0,0.0,-14.99999999999416,2075.0,0.0,0.33318838477134705,0.0,0.24269334301352502,-5.296268240074061,0.10840084627270699,375.0,5.2102406469425375,-14.999999999993417,-0.08269278947263956,-3.937339998267248,0.003758942027343437,0.0050048828125,-0.03162683611735702,-3.937339998267248,-0.9820156097412109,0.0,0.5338454261422158
