train_0/fw_bonus,test_1/avg_q,train_1/reward_-0.0_frac,train_1/reward_-27.0_frac,train_0/fw_loss,train_0/mu_grads_std,test/episodes,train_1/q_grads_std,train_1/current_q,train_1/fw_loss,test_1/subgoal_succ_rate,train_1/q_loss,train/episodes,train_1/mu_grads_std,train_0/mu_loss,train_0/q_loss,train_1/reward_-1.0_frac,train_0/reward_-1.0_frac,test_0/avg_q,train/success_rate,train_0/q_grads,epoch,train_0/avg_q,train_1/reward,train_1/target_q,train_1/mu_loss,train_1/mu_grads,train_1/avg_q,train_0/next_q,train_1/q_grads,train_0/target_q,train_0/current_q,train_1/subgoal_succ_rate,train_0/mu_grads,test/success_rate,train_1/n_subgoals,train_1/fw_bonus,policy/steps,train_0/reward_-0.0_frac,train_0/q_grads_std,train_0/reward,test_1/n_subgoals,train_1/next_q
-0.9989091649651527,-4.804358564633797,0.0,0.0,0.00029525077043217606,0.6209589630365372,1000.0,0.7481251195073128,-8.730412462706218,0.001479036797536537,0.32122905027932963,6.295155991145156,4000.0,0.578460519015789,5.769484347254904,0.43746376213032095,0.0076171875,0.0888427734375,-0.8535544302922811,0.84,0.03906845878809691,39,-13.235176560185213,-1.7719217606969324,-8.778483300406801,8.34640579944202,-0.0564250685274601,-11.429777347569573,-5.5475473890856986,-0.05724336821585894,-6.007547594463544,-5.992893380505557,0.43829787234042555,-0.13448187261819838,0.68,1410.0,-0.9975991547107697,2033295.0,0.0,0.4675359144806862,-0.7964619099609991,358.0,-8.330208366950625
-0.9989133104681969,-6.507253358947523,0.0,0.0,0.0002941453509265557,0.6271097436547279,1025.0,0.7587181448936462,-8.952221087482366,0.001538314067875035,0.9296499656829101,6.23352052490311,4100.0,0.5854042679071426,6.72748966767804,0.23605385875766655,0.007958984375,0.087255859375,-1.9994341455823088,0.84,0.0390865471214056,40,-11.540047702046133,-1.7859571205557585,-9.026708880777472,8.697018361486176,-0.056844229158014056,-10.972202063021163,-6.489967697787935,-0.058443070575594905,-7.004869060268396,-7.012661250472116,0.3481717011128776,-0.1344643708318472,0.48,1258.0,-0.9973441138863564,2070822.0,0.0,0.4714532010257244,-0.7945403412421002,2914.0,-8.663001960116162
-0.998863622546196,-12.333207540179943,0.0,0.0,0.00030736908702237996,0.6298905313014984,1050.0,0.7657903507351875,-8.979549428010293,0.0018152836477383972,0.004424778761061947,6.472829984140226,4200.0,0.5923532277345658,5.498985778910011,0.5301680602877334,0.0082763671875,0.0727783203125,-0.8375997548719083,0.58,0.03814774071797729,41,-8.955982142297904,-1.8766809268345241,-9.058985536032424,8.708292959781039,-0.059342315513640644,-10.999079041991447,-5.319451883673655,-0.05866267178207636,-5.714633565236832,-5.734312548438049,0.21424533634821932,-0.1327838446944952,0.0,1769.0,-0.9961524173617363,2130150.0,0.0,0.4731602676212788,-0.7882473992303858,678.0,-8.685113102853284
-0.9988379523158073,-11.744982502296583,0.0,0.0,0.00031419920996995644,0.6348354533314705,1075.0,0.7708687037229538,-11.653205476957812,0.0021803885465487838,0.024566473988439308,7.943579484740811,4300.0,0.5966238781809807,1.960111375650967,0.7043790051217782,0.0080322265625,0.0654296875,-0.5273839535530909,0.03,0.03717450127005577,42,-7.29854189254853,-2.084460809560187,-11.745466725210811,11.72599971219274,-0.05987200811505318,-16.186559024860372,-1.8925699042267516,-0.06019400460645556,-2.3550125964245674,-2.1759671726051395,0.029901589704769114,-0.13083477094769477,0.0,2642.0,-0.9945815205574036,2218337.0,0.0,0.47903580591082573,-0.7677331694605527,692.0,-11.744593069155787
-0.9989251151680947,-15.407339216183487,0.0,0.0,0.00029100842657499016,0.635153952240944,1100.0,0.7754412591457367,-13.921961336242779,0.0021662899845978243,0.005891016200294551,8.607511716261378,4400.0,0.6017103508114815,2.755207158362235,0.882930048532019,0.0080810546875,0.0590576171875,-1.412360193067462,0.0,0.038284685276448724,43,-1.3235669015706926,-2.2265658174306737,-13.992865510203625,14.223296484872671,-0.060006798803806306,-14.810869293000724,-2.6754754227093147,-0.06197163118049502,-2.9277424563139625,-2.894379809359612,0.027777777777777776,-0.13085647597908973,0.0,2700.0,-0.9946421727538108,2307971.0,0.0,0.481185469776392,-0.7539488060465374,679.0,-14.294905370829474
-0.9989690482616425,-15.458490294140883,0.0,0.0,0.0002793175630358746,0.6352777481079102,1125.0,0.7832176312804222,-16.159854717775467,0.002104604308260605,0.010263929618768328,9.26546599286414,4500.0,0.6056249856948852,2.0525326131274277,1.2006328090319969,0.0069091796875,0.0478759765625,-1.580014267748715,0.0,0.0390847397968173,44,-2.0834628609735306,-2.4076136155530548,-16.252835221913053,16.937817927859918,-0.0603151997551322,-16.68359407887559,-2.0248404840048004,-0.06398664098232984,-2.180730541263373,-2.097353960693233,0.024444444444444446,-0.1309198573231697,0.0,2700.0,-0.9949075952172279,2397850.0,0.0,0.4787265807390213,-0.734257641727163,682.0,-17.087772729106277
-0.9990702867507935,-14.07385216971652,0.0,0.0,0.0002523802391806385,0.6385926768183708,1150.0,0.7916070088744164,-18.173652741259286,0.0022212811629287897,0.16839378238341968,6.254627187656417,4600.0,0.611448360979557,3.5981009791992293,0.5820044427305966,0.0062744140625,0.06513671875,-1.1165068372402902,0.06,0.03934634225443005,45,-5.048079851788658,-2.5527090598570794,-18.312030819502375,19.580687216990224,-0.059164207149297,-15.922735768034775,-3.558900942941199,-0.06650105472654104,-3.850070131954541,-3.8235711077000283,0.04854000758437618,-0.13196242563426494,0.04,2637.0,-0.9944055765867233,2484563.0,0.0,0.47731033638119696,-0.7174738687426725,772.0,-19.678823989076353
-0.999104055762291,-14.659587716428419,0.0,0.0,0.00024339103074453306,0.6407418072223663,1175.0,0.7995135203003884,-19.049912293919043,0.002051517754443921,0.004424778761061947,4.1666068105657965,4700.0,0.6138772234320641,4.146996257258377,0.4467219164782124,0.0072998046875,0.067578125,-0.9841371005972636,0.17,0.04018527679145336,46,-6.705323217518919,-2.5955918591891534,-19.20850376124445,20.760461240720332,-0.05970847168937325,-18.646696730000443,-4.055239064354374,-0.06772882789373398,-4.358641398752698,-4.387850453288515,0.050597609561752986,-0.13044313490390777,0.0,2510.0,-0.9951359897851944,2568361.0,0.0,0.47964415028691293,-0.7121905664422229,678.0,-20.787906566529113
-0.9991826996207237,-10.697584891978396,0.0,0.0,0.00022246796179388185,0.6422691628336906,1200.0,0.8041191801428795,-15.903689763339386,0.0017696129594696685,0.1441326530612245,5.550786545869437,4800.0,0.617809708416462,4.597686037549437,0.4039817603550434,0.0069580078125,0.0871337890625,-1.2642662409005816,0.39,0.0405690835788846,47,-7.3026500069854166,-2.566286939077327,-16.00004336953645,16.604259014978673,-0.061789702903479335,-18.168699584170632,-4.483583151131549,-0.06830965522676706,-4.786008593660841,-4.85246458432613,0.21122994652406418,-0.12796150408685208,0.0,2244.0,-0.9963489189743996,2638769.0,0.0,0.4793945044279099,-0.7229218947089976,784.0,-16.674156077928693
-0.9992240026593209,-12.798255274052426,0.0,0.0,0.00021147662700968795,0.6435863569378852,1225.0,0.8096856281161309,-17.466586135605063,0.0014992991666076705,0.0014792899408284023,5.325533164308712,4900.0,0.6215096563100815,4.544964405458179,0.366597099109368,0.0065185546875,0.086376953125,-1.0615705527076589,0.51,0.04035799112170935,48,-8.624027799939217,-2.5207464035749583,-17.62823650717125,18.733206105288872,-0.0631934493780136,-15.711702530831596,-4.4166083160746625,-0.06729823406785726,-4.751365313422895,-4.829643049382883,0.3311720698254364,-0.12924281433224677,0.0,2005.0,-0.9975119829177856,2699852.0,0.0,0.4799067974090576,-0.728095795797708,676.0,-18.743526377780114
-0.9992052733898162,-18.319378350080246,0.0,0.0,0.00021645921806339173,0.6446669146418571,1250.0,0.8183540120720864,-15.705798240441112,0.0014781102945562452,0.6423544465770953,4.660377820066628,5000.0,0.6260731130838394,4.934058548649201,0.38424122121315757,0.00693359375,0.10185546875,-0.974674907241984,0.69,0.04044349631294608,49,-9.042698576522143,-2.420024564852065,-15.845491224569491,16.692200770407702,-0.06431100592017173,-16.898421367946042,-4.812031220245657,-0.06660878043621779,-5.144626029612278,-5.203131218004678,0.33121754183496827,-0.13015912249684333,0.2,1733.0,-0.9976031392812729,2752799.0,0.0,0.4818460501730442,-0.7340969736556872,1563.0,-16.62361664043994
-0.9992891415953636,-13.65369137982887,0.0,0.0,0.000194145381465205,0.6461256504058838,1275.0,0.8262482285499573,-11.86692636039228,0.001413150114240125,0.9686565625322198,5.094057221386135,5100.0,0.6299804404377938,5.084596942025854,0.46008083903762576,0.007666015625,0.1166015625,-1.0500544275008366,0.55,0.040602415706962346,50,-9.2847565315989,-2.2764665110986244,-11.965200652882462,11.923174177487155,-0.06636138372123242,-17.560179471153912,-4.951841279508093,-0.06857333462685347,-5.2700894025382805,-5.3369378033631785,0.414387031408308,-0.132811027020216,0.0,1974.0,-0.9978826448321343,2810018.0,0.0,0.48384499177336693,-0.7395561711025949,9699.0,-11.912925878047155
-0.9992792174220085,-11.69831372505803,0.0,0.0,0.0001967883919860469,0.650389452278614,1300.0,0.8374455749988556,-13.99270004375919,0.0013701631047297268,0.9258464473056748,5.095071529009175,5200.0,0.6333859413862228,5.400354956524104,0.47761967094530666,0.0072998046875,0.1003173828125,-1.6735886514364342,0.59,0.04091497072950005,51,-9.632496189116127,-2.1888784715243674,-14.109007888257597,14.234105437066182,-0.06789896544069052,-15.615076799969339,-5.232431725901418,-0.06940981056541204,-5.563477399457791,-5.619733957202446,0.45831120552310145,-0.13447507619857788,0.36,1883.0,-0.9980675905942917,2857448.0,0.0,0.48662537932395933,-0.7494230727312242,4194.0,-14.20947152119353
-0.9992993280291558,-14.799613064730787,0.0,0.0,0.00019143530080327763,0.6561289340257644,1325.0,0.8441719934344292,-13.116884260989488,0.001252777167246677,0.3068062827225131,5.9984636341223325,5300.0,0.6351564198732376,5.7575968431921485,0.48171115396521974,0.00693359375,0.14326171875,-1.4998505221661989,0.58,0.041155589185655116,52,-10.410838323352312,-2.05537436607774,-13.153914593107407,13.260121567179747,-0.07036412097513675,-15.61634820440074,-5.592728578918218,-0.07203951440751552,-5.924053157351834,-5.9857570182704,0.4687819856704197,-0.13699113726615905,0.04,1954.0,-0.9985726654529572,2911866.0,0.0,0.489146264642477,-0.7581256119348836,955.0,-13.176595389327028
-0.9992912232875824,-15.585756222350934,0.0,0.0,0.00019359191319381352,0.6627073183655738,1350.0,0.8481631577014923,-12.765213312543416,0.00122679396008607,0.9128440366972477,3.6881416602804498,5400.0,0.6366173297166824,5.712878150506718,0.46949765378059494,0.0064208984375,0.126123046875,-1.4993994212288977,0.57,0.041452756896615026,53,-12.856341153277654,-1.9803473846684938,-12.85274767179664,13.003861721916461,-0.06911062560975552,-16.109365424996046,-5.547731077410186,-0.07382037471979856,-5.904097532101623,-5.943098714844191,0.3934760448521916,-0.13644994385540485,0.28,1962.0,-0.9986844509840012,2965058.0,0.0,0.492889541387558,-0.7641294451368594,4142.0,-12.832220267116758
-0.999318365752697,-16.87341843456165,0.0,0.0,0.00018636825152498204,0.6661071434617043,1375.0,0.8537502810359001,-12.216230235797346,0.0011146494318381884,0.9206745783885072,4.4800514085701035,5500.0,0.6398500978946686,5.873361833260394,0.5116165948208556,0.006787109375,0.1381591796875,-1.2629943420310568,0.63,0.041526241693645716,54,-12.420204423222321,-1.8539055119108525,-12.324248349859761,12.46006951623311,-0.06918595265597105,-15.15284789291654,-5.704590381482051,-0.07668808083981275,-6.04055388894424,-6.109398030769593,0.4320794148380355,-0.1370531652122736,0.2,1914.0,-0.9991669669747353,3017288.0,0.0,0.49842038974165914,-0.7660588395443483,4803.0,-12.26145195058005
-0.9993275359272957,-13.70377175501233,0.0,0.0,0.00018392830206721557,0.6689529165625572,1400.0,0.863786718249321,-10.86511978856332,0.0010631524768541568,0.9797702297702298,4.057374377473938,5600.0,0.6403830647468567,5.745970453223305,0.4885560901722788,0.006787109375,0.145458984375,-1.3174870406120902,0.61,0.04145189868286252,55,-12.855505987056302,-1.8720517252739228,-10.933916200338114,10.83172291183473,-0.07154629826545715,-15.3654909952129,-5.563103361533334,-0.08181465193629264,-5.924353080660643,-5.973021227143045,0.3311546840958606,-0.1390889972448349,0.24,1836.0,-0.999388524889946,3070286.0,0.0,0.5046820595860482,-0.7707120108705567,8008.0,-10.585804339852038
-0.9993091925978661,-9.401286442236348,0.0,0.0,0.00018881238320318517,0.6731202185153962,1425.0,0.8666238382458686,-11.161302512341692,0.0010999451740644872,0.9468325791855203,4.5933687957864775,5700.0,0.6423611685633659,5.565176546190188,0.5053161133820655,0.0065185546875,0.1414306640625,-1.1969984706920194,0.65,0.041478111408650875,56,-11.826892145342013,-1.8628385654745216,-11.216976766603398,11.143343056473,-0.07256754767149687,-15.285833873734315,-5.4156577282303955,-0.08217497374862433,-5.777958480326559,-5.820829530860869,0.3426410703897615,-0.14189721271395683,0.36,1719.0,-0.9992302343249321,3118275.0,0.0,0.511360077559948,-0.7635846192082681,4420.0,-10.984005164252537
-0.9992688685655594,-6.950062118580001,0.0,0.0,0.00019953806331614033,0.6752791255712509,1450.0,0.8724061936140061,-10.468781690419979,0.0011174377170391381,0.6188178528347407,6.063533892005795,5800.0,0.6465175747871399,5.455922472969993,0.5177350129728001,0.0069091796875,0.1231201171875,-0.9022251648319751,0.64,0.041266781836748125,57,-10.041514791270616,-1.8862023164703714,-10.522357198385643,10.261454059053603,-0.07342553343623877,-12.357313808833034,-5.284058383822826,-0.08293743133544922,-5.635746333394492,-5.697789488880859,0.35981062598632296,-0.14317769035696984,0.0,1901.0,-0.9991549700498581,3175546.0,0.0,0.5156629115343094,-0.7666507139489113,1658.0,-10.089614518431977
-0.9992449805140495,-14.144279382931147,0.0,0.0,0.00020589266241586302,0.6775752693414688,1475.0,0.8824311479926109,-10.782357311502924,0.0011646908038528635,0.7765820060266896,6.255725963888895,5900.0,0.6502267003059388,4.83931203570892,0.8068474957355736,0.00673828125,0.139453125,-1.5052886655992703,0.51,0.0408757708966732,58,-9.212324896884782,-1.9151737060561573,-10.874156852015142,10.774726552679851,-0.07574284598231315,-12.359750264948644,-4.626908588173378,-0.08406766280531883,-4.8995271369563085,-4.997457523235034,0.208104052026013,-0.14213626123964787,0.12,1999.0,-0.9989516630768775,3238090.0,0.0,0.5179974272847175,-0.7693913252765924,2323.0,-10.528483289585356
-0.9992062628269196,-9.105609082394945,0.0,0.0,0.00021619701146846637,0.6808682203292846,1500.0,0.888020695745945,-10.592587509807888,0.0011330857625580393,0.003076923076923077,8.360193347561196,6000.0,0.6550091594457627,5.368388951723283,0.5612229502606205,0.0072021484375,0.096533203125,-0.9267990163194127,0.68,0.0415594476275146,59,-9.315454884016837,-1.9405861204435495,-10.735602215435703,10.551662598061728,-0.07547896374017,-13.189708106064325,-5.217530842486473,-0.08475554045289754,-5.567899873362334,-5.6114252446197765,0.25787631271878647,-0.14375634640455245,0.04,1714.0,-0.9990876540541649,3294218.0,0.0,0.5225049123167992,-0.7709563509422879,650.0,-10.389622376048004
-0.999240729212761,-14.286607076052631,0.0,0.0,0.00020702555193565785,0.6842299252748489,1525.0,0.8953964546322822,-11.113848838722975,0.001190421829232946,0.3928944618599791,6.236510564024266,6100.0,0.6593656733632087,5.4000852630621905,0.6098615102059889,0.007763671875,0.1369873046875,-1.3239482764537374,0.63,0.04228977663442492,60,-9.102715723098077,-2.026803744142671,-11.233819627741749,11.298662875907828,-0.0759189309552312,-12.896469832172762,-5.247848199503936,-0.086830466799438,-5.589069055243233,-5.655693157527662,0.25920084121976866,-0.14607755690813065,0.12,1902.0,-0.9988409519195557,3353256.0,0.0,0.5256545260548592,-0.7720636008900328,957.0,-11.016782862129123
-0.9992594376206398,-14.393807322705955,0.0,0.0,0.00020204569154884665,0.6871730521321296,1550.0,0.9024537950754166,-11.922781658305363,0.00113134461134905,0.96,6.323156496174566,6200.0,0.6628826260566711,4.638197110312298,0.6116027266842579,0.0059326171875,0.134375,-1.0839634224929209,0.65,0.041996915079653266,61,-9.371703886493963,-2.0608699765391068,-12.022252301606919,12.148646629311683,-0.07815794683992863,-13.971827840587801,-4.514974114039033,-0.08882581163197756,-4.8615076256375005,-4.9197014614794625,0.27603305785123966,-0.14717420674860476,0.48,1815.0,-0.9990951433777809,3405121.0,0.0,0.5270680487155914,-0.7681132015917683,5325.0,-11.909641634733994
-0.999242103099823,-11.060986474903345,0.0,0.0,0.00020665909178205766,0.6898102313280106,1575.0,0.9079984322190284,-11.744911958803687,0.0010948681097943335,0.8615326251896813,6.204295639519242,6300.0,0.6666012898087501,4.202706908320721,0.5947333474593821,0.0068115234375,0.1322021484375,-1.3115836908542169,0.7,0.04189645266160369,62,-8.359428457498144,-2.0685447090778326,-11.847137533634974,11.895669250578013,-0.07962827477604151,-14.372077780877662,-4.0751993581774535,-0.08974501322954893,-4.410253069778567,-4.452363247898324,0.3098159509202454,-0.1446831241250038,0.32,1630.0,-0.9992520779371261,3452607.0,0.0,0.5254869848489762,-0.765710185367061,2636.0,-11.696023469124176
-0.9991975456476212,-13.286917151255025,0.0,0.0,0.00021851909841643646,0.6926039904356003,1600.0,0.91511490046978,-12.238605904056081,0.0011172952144988813,0.9214410808106079,5.920480460599966,6400.0,0.6721104785799981,4.699685422966262,0.5338927957305362,0.00654296875,0.049609375,-1.319102741408901,0.75,0.04204936735332012,63,-7.798705387298876,-2.0983850874428756,-12.338231800925858,12.589386338237684,-0.07994043137878179,-14.502962624674291,-4.562577546374239,-0.09019979368895292,-4.904625750877537,-4.9639283079269365,0.3389335281227173,-0.1430318418890238,0.32,1369.0,-0.9991555899381638,3494450.0,0.0,0.525267131626606,-0.7617622747791757,3997.0,-12.368509922888611
-0.9992337971925735,-10.882112551051312,0.0,0.0,0.00020887422469968443,0.698419214785099,1625.0,0.921772351861,-11.873340807253644,0.0011927177634788676,0.5547640249332146,6.1304391334429225,6500.0,0.676534178853035,4.691961358813872,0.6969321811942903,0.0064453125,0.1202392578125,-1.407400739781931,0.62,0.04228071048855782,64,-7.676166672099338,-2.122034428922416,-11.988496368563569,12.031701572793057,-0.08148058466613292,-16.19584189078735,-4.556788743274973,-0.09025542866438627,-4.839383483304096,-4.9167926409686835,0.27607025246981337,-0.14394135773181915,0.2,1822.0,-0.9988310724496842,3548990.0,0.0,0.5240950509905815,-0.7606360826124728,1123.0,-11.834932661141215
-0.9992854624986649,-18.194743753474103,0.0,0.0,0.00019512376093189232,0.7008754640817643,1650.0,0.9271888986229897,-11.866153875132934,0.0012608391902176664,0.9861553784860557,4.988738594599745,6600.0,0.681839756667614,5.0497329236600805,0.6618505652807178,0.0073974609375,0.1366943359375,-1.2768675511447882,0.65,0.04234007438644767,65,-7.981231286368995,-2.117017305007175,-11.984642960262914,12.09280202329455,-0.08208084739744663,-15.08452332000837,-4.922342254894342,-0.0904803778976202,-5.197400401813073,-5.281267599821062,0.3304647160068847,-0.14568463303148746,0.24,1743.0,-0.9985379666090012,3599798.0,0.0,0.5241911381483078,-0.7548994902241247,10040.0,-11.871616963861811
-0.9992332547903061,-13.53801122458352,0.0,0.0,0.0002090153833705699,0.7018079951405525,1675.0,0.9321359008550644,-11.567170617759226,0.0011862257932079956,0.9312107831745294,4.847596502584989,6700.0,0.6865947142243385,4.896800743903432,0.7185704741348499,0.0070068359375,0.1229248046875,-1.3566306860732544,0.72,0.041618299297988416,66,-10.098393228479194,-2.0535965863869934,-11.666433521964342,11.741802574823712,-0.08075410425662995,-16.328060347996495,-4.720386495441055,-0.09084727689623832,-4.96893117877128,-5.058326062384614,0.4242781378903948,-0.1468950942158699,0.32,1697.0,-0.9988590002059936,3645725.0,0.0,0.5236683771014213,-0.7558019655731186,4303.0,-11.550192845524485
-0.9992562249302864,-13.872960234823058,0.0,0.0,0.00020290363536332734,0.7002705112099648,1700.0,0.9368842765688896,-11.802656334233504,0.0011141697672428564,0.9662381692329425,5.097924629472706,6800.0,0.6900640979409218,4.6437926693917655,0.537562497983133,0.0058837890625,0.1416015625,-1.4183075260994762,0.77,0.04144501704722643,67,-8.608270525565088,-2.03554665263473,-11.89823072722194,12.109741258489473,-0.0796493288129568,-14.531888227792578,-4.512012008394077,-0.09219484366476535,-4.811076309058701,-4.905908888159014,0.36036036036036034,-0.1468117531388998,0.2,1443.0,-0.99916902333498,3690084.0,0.0,0.5234547629952431,-0.7565950616324699,7079.0,-11.893717951459395
-0.9992403030395508,-17.724737971247297,0.0,0.0,0.00020713690828415564,0.6996715530753136,1725.0,0.9416898295283318,-11.794656909908566,0.0011048691099858842,0.9769512195121951,5.135657365233679,6900.0,0.6920729264616966,4.590784989563498,0.5428163059041035,0.0055908203125,0.1351318359375,-1.56184442795615,0.79,0.04097978845238685,68,-8.876254400048612,-2.024387223658414,-11.910676652937042,12.241218775158497,-0.07971170097589493,-14.157665907680864,-4.434864264482011,-0.0927857244387269,-4.747403207852128,-4.827511176624526,0.3724722765818656,-0.14574616514146327,0.28,1533.0,-0.9992090538144112,3735653.0,0.0,0.5244328156113625,-0.7611504102424078,8200.0,-12.015033967297352
-0.9992630422115326,-18.012483972165708,0.0,0.0,0.00020108771313971375,0.7020199120044708,1750.0,0.9474237486720085,-11.056313996504919,0.001096839537785854,0.963306152705708,4.935239185273697,7000.0,0.6940265163779259,5.064465645200871,0.6216437874704568,0.006640625,0.131640625,-1.7098548586586533,0.81,0.041495104972273114,69,-9.467240090277613,-1.9685120704471046,-11.153315062952114,11.362651128841167,-0.07973675709217787,-14.544280046686858,-4.899292160194067,-0.09687337838113308,-5.180547935459527,-5.2762482794764995,0.4444444444444444,-0.14685296416282653,0.32,1431.0,-0.9992436036467552,3775847.0,0.0,0.5273703321814537,-0.7597278710542014,5396.0,-11.109218708103084
-0.999237097799778,-19.175179284910815,0.0,0.0,0.00020799233279831242,0.7053714632987976,1775.0,0.9520633205771446,-10.395817879763785,0.0011317675263853744,0.9708347886831994,4.6500394723340515,7100.0,0.695185762643814,4.726103036853544,0.5656214366763106,0.0061279296875,0.148291015625,-1.874443481993456,0.79,0.041229195706546304,70,-10.040677962548525,-1.9138358289492317,-10.505328242717754,10.672193477828818,-0.08177077453583478,-15.289581099036432,-4.5805050658854904,-0.09767494592815637,-4.883395615631055,-4.975209973995807,0.4290633608815427,-0.14509319327771664,0.4,1452.0,-0.9990933254361153,3815505.0,0.0,0.5311329811811447,-0.7576889130486961,5726.0,-10.417563963532093
-0.9992120906710624,-13.962830592573473,0.0,0.0,0.0002146473285392858,0.7083932116627694,1800.0,0.9573035597801208,-10.727003740662116,0.00110813348001102,0.9714093508240834,5.076606699796545,7200.0,0.6974266573786736,5.043631448843269,0.5133774615365687,0.0064208984375,0.1112060546875,-1.1515326213019215,0.81,0.04123865570873022,71,-9.972706920643631,-1.8592592006130872,-10.820981250899468,11.003940246402184,-0.08403832595795394,-15.529894238126891,-4.883905748847155,-0.09872379936277867,-5.220035516914777,-5.304841271823863,0.41580756013745707,-0.14571357183158398,0.36,1455.0,-0.9991949990391731,3855452.0,0.0,0.5348542407155037,-0.7630659614009346,5946.0,-10.836133163188384
