train/episodes,train_0/q_loss,train_1/target_q,train_1/reward_-0.0_frac,train_1/q_grads,train_1/avg_q,train_0/fw_bonus,train_0/fw_loss,test_1/avg_q,train_0/mu_grads_std,train_1/q_grads_std,train_1/reward_-27.0_frac,policy/steps,train_0/reward_-0.0_frac,epoch,train_0/avg_q,train_0/reward_-1.0_frac,train_1/reward_-1.0_frac,test_0/avg_q,test_1/n_subgoals,train_1/fw_loss,test_1/subgoal_succ_rate,train_0/current_q,train_0/mu_grads,train_1/subgoal_succ_rate,train_1/mu_grads_std,train_1/next_q,train_0/target_q,train/success_rate,train_1/reward,train_1/current_q,train_0/mu_loss,test/success_rate,train_0/next_q,train_1/fw_bonus,train_0/q_grads_std,train_1/mu_grads,train_0/reward,train_1/n_subgoals,train_1/q_loss,train_1/mu_loss,train_0/q_grads,test/episodes
4100.0,0.4722605435823576,-8.830224747815333,0.0,-0.06607354339212179,-13.92338062503803,-0.9975826695561409,0.011967600788921118,-13.525293782123011,0.45270720645785334,0.31975590661168096,0.0,3731789.0,0.0,40,-26.914767968620477,0.0088623046875,0.0007568359375,-26.923233998887312,675.0,0.18018036261200904,0.0,-10.033288886471357,-0.03038241728208959,0.0,0.3621268801391125,-8.299109969898392,-10.182632667459671,0.0,-2.10682010206001,-8.841478063710804,9.882609980366263,0.0,-9.855460870022338,-0.9633960604667664,0.34645785167813303,-0.061843893770128486,-0.8042600846318237,2700.0,0.5278126413740439,6.274571774391679,0.04346789894625545,1025.0
4200.0,0.6173494354896532,-9.862658194999273,0.0,-0.06746950130909682,-13.922930493381374,-0.9974838122725487,0.012432167609222233,-12.589784274615193,0.4570182390511036,0.32384506314992906,0.0,3822863.0,0.0,41,-26.238743590498363,0.0092041015625,0.0005615234375,-25.281332164970507,678.0,0.17880950756371022,0.004424778761061947,-10.07988649329179,-0.03182932203635573,0.0007407407407407407,0.36277599930763244,-9.386931871815275,-10.2090071269389,0.0,-2.1296253988926765,-9.82938334565792,9.931214842148874,0.0,-9.911900614919324,-0.9636941477656364,0.35005337968468664,-0.06203279579058289,-0.8052116347222181,2700.0,1.2381351481356786,6.04734019488718,0.03968964600935578,1050.0
4300.0,0.48086922739217053,-9.404793244348841,0.0,-0.06745172273367643,-13.676134064411318,-0.9974309772253036,0.012680504377931357,-13.289668341209286,0.46142068058252333,0.3259801775217056,0.0,3913494.0,0.0,42,-25.798227677630607,0.0110107421875,0.0005859375,-26.97715031978945,666.0,0.18446155600249767,0.0,-10.120951002272175,-0.028937972523272036,0.003703703703703704,0.3638376951217651,-8.953772564079255,-10.266885806298262,0.0,-2.0802682046909466,-9.398499935361878,9.973341016984245,0.04,-9.950902355750191,-0.9624651163816452,0.354204823076725,-0.06346017681062222,-0.8046114829179715,2700.0,1.4124818876861238,6.867716781910644,0.042603990994393826,1075.0
4400.0,0.40266432368001037,-9.562294641788021,0.0,-0.06805268209427595,-13.853734765470811,-0.9974780291318893,0.01245936646591872,-13.62671023411045,0.4657259576022625,0.3271123364567757,0.0,4004408.0,0.0,43,-26.952581911111192,0.0130615234375,0.0008056640625,-26.999979652980766,675.0,0.17645727284252644,0.0,-10.016046196748253,-0.02936772131361067,0.0,0.36359642297029493,-9.146934213978657,-10.17144015018681,0.01,-2.0657454030530062,-9.572831631925842,9.881288778275819,0.0,-9.863057127449641,-0.9642056360840797,0.3599675498902798,-0.06305582895874977,-0.7900842290393484,2693.0,1.8181115344369594,6.601603071547709,0.04385949904099107,1100.0
4500.0,0.36666980526731896,-8.365260147054869,0.0,-0.06741358563303948,-13.767963413698332,-0.9976488679647446,0.011656453739851714,-13.042618196235608,0.46851263791322706,0.3301292844116688,0.0,4095533.0,0.0,44,-26.76550682305448,0.0113525390625,0.0008056640625,-26.999996163171808,675.0,0.17482369728386402,0.0,-9.833475771402508,-0.029688127944245933,0.0,0.3655377432703972,-7.7756515475245775,-9.982096537599457,0.0,-2.0955738924421894,-8.314342262170761,9.712091178921577,0.0,-9.69604522325732,-0.9645608782768249,0.3657403111457825,-0.06267089433968068,-0.7754235592226906,2700.0,1.4761316539630416,5.990978737429849,0.04574831081554294,1125.0
4600.0,0.3410349922863153,-11.448590229937041,0.0,-0.06705615743994713,-13.917966209012366,-0.9977633908390999,0.011118287942372263,-13.686173957377807,0.4718989171087742,0.3316266521811485,0.0,4186658.0,0.0,45,-26.98802743289205,0.013134765625,0.000439453125,-26.99999998444261,675.0,0.17989290952682496,0.0,-9.945758799079092,-0.027347486419603228,0.0,0.365740355104208,-11.259495423104493,-10.099037657114607,0.0,-2.1099153215916884,-11.452862365062867,9.827099872773221,0.0,-9.811687928079015,-0.9634585723280906,0.36946224197745325,-0.06347740981727838,-0.7722703668521718,2700.0,2.274245813966119,6.806630554804039,0.046890970692038535,1150.0
4700.0,0.3259542223765687,-12.714550953793427,0.0,-0.06692025568336249,-14.404479443088196,-0.9977031499147415,0.011401373357512058,-14.254495976616663,0.47541837096214296,0.333502958714962,0.0,4277783.0,0.0,46,-26.993040584665273,0.01103515625,0.0004638671875,-26.999999999340474,675.0,0.18507533557713032,0.0,-9.837197370194541,-0.027998729888349772,0.0,0.3679002456367016,-12.826576879155056,-9.989353167590295,0.0,-2.1123547916744427,-12.696849036735586,9.705760884746566,0.0,-9.688814076222865,-0.9623316496610641,0.3722947873175144,-0.06502398867160082,-0.773094740765373,2700.0,3.1476733249577133,6.87816690286863,0.04723359057679773,1175.0
4800.0,0.3220313526070513,-7.070300528581049,0.0,-0.06823766976594925,-14.279314016035388,-0.9976434424519539,0.011682029278017581,-14.527927806864941,0.47957364544272424,0.3349670432507992,0.0,4368908.0,0.0,47,-26.997277878601377,0.011767578125,0.0006103515625,-27.0,675.0,0.1874128807336092,0.0,-9.906682833392114,-0.031310612056404355,0.0,0.37078356742858887,-6.3444853223844095,-10.062085424631075,0.0,-2.094156304716307,-6.610721767577982,9.781525946578569,0.0,-9.763008888753344,-0.9618233501911163,0.3755673684179783,-0.06519732140004635,-0.7732479865735513,2700.0,2.1421676261088147,4.969715743219951,0.04759489465504885,1200.0
4900.0,0.317764602510711,-11.69508982227246,0.0,-0.07036919705569744,-13.886393913804254,-0.9978222891688346,0.010841487813740969,-14.141398998969445,0.48344684541225436,0.33565801084041597,0.0,4460033.0,0.0,48,-26.99997190608488,0.013818359375,0.0006591796875,-26.999999999136648,675.0,0.1819654442369938,0.0,-9.832883833297966,-0.033617292810231444,0.0,0.3718285284936428,-11.960022727050397,-9.988266039909382,0.0,-2.15730961365407,-11.64432155698879,9.71169427150841,0.0,-9.697430516327032,-0.9630079001188279,0.37892288342118263,-0.06607367936521769,-0.765158702993358,2700.0,1.9059851205476008,7.812409219748747,0.04744951408356428,1225.0
5000.0,0.3047364741272043,-10.48108093029135,0.0,-0.06979942470788955,-14.05599186314201,-0.9979360416531563,0.010306858364492655,-13.034111860169634,0.48794259801506995,0.3390694119036198,0.0,4551158.0,0.0,49,-26.99995294857639,0.0118896484375,0.000439453125,-27.0,675.0,0.18140488490462303,0.0,-9.762007498097546,-0.03553303638473153,0.0,0.37485925406217574,-10.506468611403193,-9.911850249116648,0.0,-2.107932082886691,-10.473773885077794,9.644771593940494,0.0,-9.630048633100085,-0.9631297960877419,0.38246538788080214,-0.06620801668614149,-0.763201423350256,2700.0,1.0244261362904366,6.952805097815992,0.04756300467997789,1250.0
5100.0,0.4541083593414662,-11.040012280813713,0.0,-0.06998652443289757,-13.905456372260186,-0.9979632556438446,0.010179015249013901,-14.148962370928158,0.4944394566118717,0.3432891696691513,0.0,4642283.0,0.0,50,-24.999210237426944,0.013525390625,0.0005615234375,-26.962863049814562,675.0,0.1639147076755762,0.0,-9.570898192690466,-0.03426134902983904,0.0,0.3767537407577038,-11.085124257714037,-9.740139162933614,0.0,-2.1487863391703286,-10.901100709873937,9.54774275250752,0.0,-9.542472782185047,-0.9669330313801765,0.38235127851366996,-0.06654226966202259,-0.7608224470342975,2700.0,2.5907339568641112,6.949488402117611,0.03489836435765028,1275.0
5200.0,0.31901091013998983,-11.51229207361757,0.0,-0.07155238389968872,-14.121763696982622,-0.9981712609529495,0.009201465407386422,-14.310755227766602,0.49467468410730364,0.3475606955587864,0.0,4733408.0,0.0,51,-26.97916634430669,0.014453125,0.000927734375,-26.99999952537176,675.0,0.1584406614303589,0.0,-9.598321879980213,-0.03351330915465951,0.0,0.3780537135899067,-11.729250158946021,-9.752670693370556,0.0,-2.080301914822485,-11.504074476737058,9.543573410544155,0.0,-9.536202576048963,-0.9681233540177345,0.3825052224099636,-0.06716172713786364,-0.7479259627099963,2700.0,3.4314806213329647,6.9586516145463495,0.03583555882796645,1300.0
5300.0,0.28458370519211373,-9.942693814376474,0.0,-0.07089640945196152,-14.104604181985703,-0.9983180180191994,0.008511763857677579,-13.491956247516645,0.4959350794553757,0.3481406144797802,0.0,4824533.0,0.0,52,-26.99957726835019,0.012060546875,0.001123046875,-26.992348185392647,675.0,0.15645268708467483,0.0,-9.674257955932799,-0.033656613621860745,0.0,0.3794572904706001,-10.135242334639008,-9.823955138152376,0.0,-2.1252690333225472,-9.754048984816606,9.609442242287068,0.0,-9.601276908929492,-0.968555648624897,0.3832372136414051,-0.06769741084426642,-0.7417493418950472,2700.0,1.7347311040701119,6.0875862044898685,0.03615403454750776,1325.0
5400.0,0.28700415678886937,-3.3942369288434797,0.0,-0.07005545012652874,-13.325213267810195,-0.9982022687792778,0.009055792307481169,-2.684534658192258,0.49951362833380697,0.3514945313334465,0.0,4915643.0,0.0,53,-26.998203095442708,0.0116455078125,0.000927734375,-26.999746995018278,675.0,0.15922217555344104,0.0,-9.72329625680887,-0.03322623651474714,0.0,0.378279972076416,-1.6921390024682252,-9.875071865734766,0.01,-2.1069259276504453,-2.6879281094437157,9.633795023692048,0.0,-9.625225617588047,-0.9679534077644348,0.3844385229051113,-0.06899064686149359,-0.7446455628305557,2700.0,2.0125208936711623,1.7795606741243746,0.03738976884633303,1350.0
5500.0,0.29390105219239687,-7.897559814224314,0.0,-0.07046973202377557,-12.971181108745363,-0.9982576549053193,0.008795453794300556,-15.237871828300065,0.5028076618909836,0.35104009285569193,0.0,5005770.0,0.0,54,-26.11277659532331,0.0134521484375,0.00166015625,-26.97499603163151,675.0,0.1460684545338154,0.0,-9.686507241346488,-0.034488558676093815,0.015185185185185185,0.3791149914264679,-7.382419625815731,-9.83564830230922,0.0,-2.1019839958469673,-7.8131168234738535,9.593429322294897,0.0,-9.585264444356179,-0.9708136916160583,0.3880465097725391,-0.0699053704738617,-0.745662030265521,2700.0,1.3834058610960298,6.540393765953643,0.040896630939096214,1375.0
5600.0,0.28705254570910765,-14.542486082946889,0.0,-0.07245187032967806,-15.34995105208952,-0.9983543828129768,0.008340868109371513,-16.200047618864065,0.5078333973884582,0.35444953888654707,0.0,5096895.0,0.0,55,-26.842480410359304,0.0107421875,0.0009033203125,-26.999933274068898,675.0,0.14311198219656945,0.0,-9.653223035760934,-0.036804816126823424,0.0,0.3793318085372448,-16.159507445706407,-9.812121610378592,0.0,-2.1023420595622158,-14.559645386238618,9.559183212673709,0.0,-9.549496277763835,-0.9714565813541413,0.38987568989396093,-0.06979356873780489,-0.748945257980813,2700.0,2.6296738837321967,16.13408716755787,0.042417262122035025,1400.0
5700.0,0.2799003976075477,-12.834244687836456,0.0,-0.0727303646504879,-14.779234475988881,-0.9984245404601098,0.008011114271357655,-13.953772610694648,0.5114764094352722,0.35827297419309617,0.0,5188020.0,0.0,56,-26.999977651128628,0.0100830078125,0.00126953125,-26.999999999999805,675.0,0.13248369935899973,0.0,-9.690655325427503,-0.03770257914438844,0.0,0.3795791782438755,-13.913415686502066,-9.848391136724235,0.0,-2.104986875675968,-12.806630371972403,9.591478581748012,0.0,-9.58178589418795,-0.9737676873803138,0.3912084370851517,-0.06938112266361714,-0.7535213569273764,2700.0,1.099838058566823,13.78501305543669,0.042448180448263886,1425.0
5800.0,0.28344595376365717,-12.831413958785015,0.0,-0.07359015718102455,-15.001921643821365,-0.9983956068754196,0.008147175214253366,-13.980870099535581,0.5145368263125419,0.36186864525079726,0.0,5279145.0,0.0,57,-26.999999996360803,0.010498046875,0.0013427734375,-27.0,675.0,0.13012835048139096,0.0,-9.718977947935498,-0.03781278375536203,0.0,0.38012775778770447,-13.91355350265473,-9.868186203235343,0.0,-2.121148724066006,-12.786040538224345,9.62473328414973,0.0,-9.613072613780137,-0.974279873073101,0.39363662600517274,-0.07072681710124015,-0.7525425255458685,2700.0,0.9994171830139177,13.906510292419247,0.04271597377955914,1450.0
5900.0,0.25762511639985386,-12.811040987477913,0.0,-0.07392088454216719,-13.968352666852228,-0.9985461860895157,0.007439498964231461,-13.846419334319904,0.5180701285600662,0.36532912850379945,0.0,5370270.0,0.0,58,-27.0,0.0106689453125,0.0013916015625,-27.0,675.0,0.12015216797590256,0.0,-9.66870237685373,-0.03633623588830233,0.0,0.38012394309043884,-13.954324928336376,-9.825107311757293,0.0,-2.1041547705091945,-12.764069831468847,9.576219873761692,0.0,-9.565168009551126,-0.9764491826295852,0.39781835600733756,-0.07072360813617706,-0.7457452586022555,2700.0,0.9707300393872856,13.95122450784304,0.044831930007785556,1475.0
6000.0,0.23183747875351784,-12.810368225386217,0.0,-0.07507933396846056,-13.955114860747504,-0.9986663401126862,0.006874786701519042,-14.184818143890181,0.5195786520838738,0.3690018758177757,0.0,5461395.0,0.0,59,-27.0,0.012548828125,0.0021240234375,-27.0,675.0,0.11542147435247899,0.0,-9.729690692884942,-0.03619136409834027,0.0,0.3803877666592598,-13.998099585916265,-9.887466528097647,0.0,-2.1205870839723504,-12.7469008351997,9.633516782378285,0.0,-9.624012069484106,-0.9774778753519058,0.3988983377814293,-0.07065890096127987,-0.741764812204201,2700.0,0.7860181458596479,14.003592202830905,0.04435825124382973,1500.0
6100.0,0.21117895138089054,-12.763075646805019,0.0,-0.07588843014091254,-14.068891516143648,-0.9987122297286988,0.006659170822240412,-14.01123562685808,0.5211985021829605,0.3721541233360767,0.0,5552520.0,0.0,60,-27.0,0.0112060546875,0.0027099609375,-27.0,675.0,0.1141341557726264,0.0,-9.60717372045507,-0.0356895400211215,0.0,0.3806990087032318,-13.982697665984873,-9.76009029393487,0.0,-2.1223627902232693,-12.694752981993622,9.51179578181445,0.0,-9.506179251037267,-0.9777578040957451,0.3999457977712154,-0.07018683850765228,-0.7355865801677283,2700.0,0.9422655528118018,13.9807674948175,0.043960573803633454,1525.0
6200.0,0.19786614587564588,-12.679778869461526,0.0,-0.07683139145374299,-14.03418386715196,-0.9987349286675453,0.006552451394964009,-14.096903238720929,0.5223961412906647,0.3754307508468628,0.0,5643645.0,0.0,61,-27.0,0.0115478515625,0.002197265625,-27.0,675.0,0.1215952519327402,0.0,-9.674406079760569,-0.036169597506523134,0.0,0.3806823492050171,-13.964367845372323,-9.827955438172477,0.0,-2.106707832541724,-12.608977340083129,9.581126853953146,0.0,-9.57349914416021,-0.9761353924870491,0.4007508583366871,-0.07021131366491318,-0.7371726414799923,2700.0,0.9946298323498943,13.96509932700729,0.042876276560127734,1550.0
6300.0,0.1919355181380314,-12.733855500066005,0.0,-0.07815533448010684,-14.019641711922644,-0.998832818865776,0.0060924265184439715,-13.961064129942955,0.5228942155838012,0.37986068055033684,0.0,5734770.0,0.0,62,-27.0,0.01044921875,0.002001953125,-27.0,675.0,0.11421540845185518,0.0,-9.730303151656637,-0.03681382322683931,0.0,0.3806823492050171,-14.000384570204535,-9.88491856527492,0.0,-2.0886869628979183,-12.67506511572203,9.641534541659468,0.0,-9.633964462231429,-0.9777401342988015,0.4014605112373829,-0.07021131366491318,-0.7357933620965923,2700.0,0.8927765410053409,13.999758970697496,0.04234351385384798,1575.0
6400.0,0.19004864490488088,-12.679994621755913,0.0,-0.07936029881238937,-13.991648546253165,-0.9988362848758697,0.006076108885463327,-14.042373632660148,0.5224754571914673,0.3853213094174862,0.0,5825895.0,0.0,63,-27.0,0.010791015625,0.002099609375,-27.0,675.0,0.11276293192058802,0.0,-9.619252139958082,-0.03789615174755454,0.0,0.3806823492050171,-14.000672661556479,-9.772611543481862,0.0,-2.1057150013788486,-12.621713663317088,9.529149099623277,0.0,-9.522901589139908,-0.9780559837818146,0.40243793874979017,-0.07021131366491318,-0.7326700982885086,2700.0,0.8079458920977147,14.000601722384957,0.041640504729002714,1600.0
6500.0,0.181812172439332,-12.667017166559328,0.0,-0.0806068131700158,-14.088752628772248,-0.9988577783107757,0.005975146032869816,-14.000937562813792,0.5207196548581123,0.3910421222448349,0.0,5917020.0,0.0,64,-27.0,0.0087646484375,0.002294921875,-27.0,675.0,0.11145062744617462,0.0,-9.566112596042458,-0.03749919719994068,0.0,0.3806823492050171,-13.973157391061275,-9.718075057550427,0.0,-2.1105818021896994,-12.642428138347086,9.47067432014837,0.0,-9.46371896244193,-0.9783413335680962,0.40305581167340276,-0.07021131366491318,-0.7313502732591587,2700.0,0.6396489864255575,13.971734058475011,0.0411404138430953,1625.0
6600.0,0.19551495611150496,-12.74299072069697,0.0,-0.08090796787291765,-14.05145444734957,-0.998821584880352,0.006145254103466868,-14.5750347639223,0.5214155569672585,0.39373346120119096,0.0,6008145.0,0.0,65,-27.0,0.00966796875,0.0020263671875,-27.0,675.0,0.11516675688326358,0.0,-9.57316628992896,-0.038800699170678854,0.0,0.38069450855255127,-14.100852600737355,-9.722653222909527,0.0,-2.0875215159292564,-12.74508553588101,9.472394134192383,0.0,-9.46387730561544,-0.9775332763791085,0.40438142567873003,-0.07019215822219849,-0.7341519995745329,2700.0,0.7320309416704956,14.066390368927335,0.04037524908781052,1650.0
6700.0,0.21003682444542177,-13.37868694271495,0.0,-0.08191187214106321,-14.182809515817032,-0.99865602850914,0.0069232900394126775,-13.075864719680926,0.52256388515234,0.3967409856617451,0.0,6099270.0,0.0,66,-27.0,0.0100830078125,0.0017333984375,-27.0,675.0,0.12244777660816908,0.0,-9.53973481880519,-0.040005773026496175,0.0,0.3807031810283661,-14.785932558880821,-9.686970095887947,0.0,-2.0837757852787036,-13.418105992243298,9.435749459792312,0.0,-9.425794052342784,-0.9759500026702881,0.40530084893107415,-0.07018385082483292,-0.7398675621960138,2700.0,1.6393583211038423,14.762522412357772,0.03984686303883791,1675.0
6800.0,0.2246124049569196,-12.794735322390348,0.0,-0.0838039018213749,-13.674619671339622,-0.9985329374670983,0.007501790428068489,-14.234331826044913,0.5244041472673416,0.3990617737174034,0.0,6190395.0,0.0,67,-27.0,0.0098876953125,0.00224609375,-27.0,675.0,0.14227229356765747,0.0,-9.653940964685896,-0.039398105815052986,0.0,0.3807080388069153,-14.010992198844558,-9.806149563845945,0.0,-2.097452885904204,-12.801399822564354,9.540699915889451,0.0,-9.53264857424799,-0.9716391742229462,0.4064112715423107,-0.07017771154642105,-0.7466297442995711,2700.0,0.7381378740384451,13.994375346061366,0.039691660180687906,1700.0
6900.0,0.23430434200579225,-12.925355892951774,0.0,-0.08515343666076661,-14.018273511766257,-0.9984919711947441,0.007694297446869313,-14.250504763452067,0.5263149380683899,0.4004999965429306,0.0,6281520.0,0.0,68,-27.0,0.0092041015625,0.0019287109375,-27.0,675.0,0.15006062313914298,0.0,-9.723971013325563,-0.039984884206205606,0.0,0.3809160590171814,-14.117881989602102,-9.88200173131482,0.0,-2.136022603278252,-12.915514270162891,9.61231523727433,0.0,-9.602384797036358,-0.969945602118969,0.4073344022035599,-0.06989063322544098,-0.7533475442229246,2700.0,0.6735526248394306,13.971852233743414,0.03937065955251455,1725.0
7000.0,0.21885860448421432,-12.92122969788264,0.0,-0.08634645529091359,-14.12169548044559,-0.9985191822052002,0.00756641001207754,-13.750193685127867,0.5283511742949486,0.40371841117739676,0.0,6372645.0,0.0,69,-27.0,0.0096435546875,0.0021728515625,-27.0,675.0,0.1555331364274025,0.0,-9.69402204442965,-0.03930626148357987,0.0,0.3809811472892761,-14.174341252543849,-9.844993245538792,0.0,-2.1154202811019784,-12.924518352159144,9.57899714490008,0.0,-9.571248299191337,-0.9687555953860283,0.40832222923636435,-0.0698043629527092,-0.7511272640316747,2700.0,0.5776971975285687,13.99148706275609,0.03909494671970606,1750.0
7100.0,0.22051241703182273,-12.883640501853415,0.0,-0.08724500499665737,-13.93280723177796,-0.9985504299402237,0.0074195844936184585,-13.692141680421898,0.5295573502779007,0.40687004551291467,0.0,6463770.0,0.0,70,-27.0,0.0089599609375,0.002099609375,-27.0,675.0,0.15918766036629678,0.0,-9.548442589393252,-0.03953285235911608,0.0,0.3809811472892761,-14.100821429995653,-9.696839569735184,0.0,-2.093074701025762,-12.874249798696436,9.434668237419887,0.0,-9.426594284487106,-0.9679609388113022,0.4092296354472637,-0.06980433315038681,-0.7477981585507223,2700.0,0.5198581848951189,13.919895191152511,0.03886161064729095,1775.0
7200.0,0.21065629207141062,-12.946830583314247,0.0,-0.08734750412404538,-13.910753160918073,-0.9985566481947898,0.007390337542165071,-13.974653025204558,0.5304992154240609,0.40939109176397326,0.0,6554895.0,0.0,71,-27.0,0.00859375,0.0019287109375,-27.0,675.0,0.1565841492265463,0.0,-9.650420013889649,-0.039416953641921285,0.0,0.3809811472892761,-14.139474952005866,-9.805758285620206,0.0,-2.143528665591293,-12.947534908369553,9.538788674063415,0.0,-9.52858917596539,-0.9685270667076111,0.4099154002964497,-0.06980433315038681,-0.7480332035287575,2700.0,0.5828563483622042,13.99735399438843,0.03768286434933543,1800.0
7300.0,0.21670191786085366,-12.98035406118467,0.0,-0.08690846543759108,-14.019083601881759,-0.9985743001103401,0.007307351473718882,-13.78603207424649,0.5325144991278649,0.411055625975132,0.0,6646020.0,0.0,72,-27.0,0.0103515625,0.0024658203125,-27.0,675.0,0.15803896002471446,0.0,-9.558729601077598,-0.03757505863904953,0.0,0.3809811472892761,-14.135220524301198,-9.70869290350372,0.0,-2.0534046704990034,-12.984246091055109,9.443503980209897,0.0,-9.436223184286012,-0.9682107031345367,0.4110292121767998,-0.06980433315038681,-0.747211954757222,2700.0,0.697212669322833,14.032983183834924,0.03709384063258767,1825.0
7400.0,0.21666192067077192,-12.961383742871174,0.0,-0.08821625988930464,-13.96802668731472,-0.9985389515757561,0.007473474985454231,-14.098946284980979,0.53518947660923,0.41414581909775733,0.0,6737145.0,0.0,73,-27.0,0.009521484375,0.002001953125,-27.0,675.0,0.15571178868412971,0.0,-9.670365469082501,-0.03768721958622336,0.0,0.3809813857078552,-14.048964006823109,-9.826610896282606,0.0,-2.0734819124852946,-12.958928797397155,9.557237890989109,0.0,-9.54692010884951,-0.9687167599797248,0.4121645264327526,-0.06980396062135696,-0.7500263118250586,2700.0,0.6095625477015473,13.984367462287299,0.03650913015007973,1850.0
7500.0,0.2398757483665896,-13.017756456721354,0.0,-0.08935474567115306,-14.03433019814268,-0.9982715144753456,0.008730284357443451,-13.842729946972726,0.5376296952366829,0.41817198395729066,0.0,6828270.0,0.0,74,-26.999999999999986,0.009130859375,0.0021728515625,-27.0,675.0,0.17780631892383097,0.0,-9.854166973381933,-0.03739178199321032,0.0,0.3810422420501709,-14.045497423920427,-10.007800005254575,0.0,-2.0796001924849405,-13.018762962906559,9.729322942295738,0.0,-9.72038707182529,-0.9639123052358627,0.4136550985276699,-0.0697656199336052,-0.7597192566383455,2700.0,0.5310326615148908,13.984272984922836,0.035569214075803754,1875.0
7600.0,0.26053966776902476,-13.027888736562517,0.0,-0.09053940828889609,-13.90268845580121,-0.9981823861598969,0.00914914885070175,-14.06243723464012,0.5397275373339653,0.4214965723454952,0.0,6919395.0,0.0,75,-26.99999999701156,0.0081787109375,0.0019775390625,-26.999999999999922,675.0,0.19041621014475824,0.0,-9.917889088609275,-0.03818726595491171,0.0,0.3810422420501709,-14.015958862896005,-10.071910606877612,0.0,-2.101373714381771,-13.02793914102763,9.7867021845959,0.0,-9.775729677377964,-0.9611702755093574,0.4162545226514339,-0.0697656199336052,-0.7670233256678329,2700.0,0.5098639271618668,13.952090469547448,0.0351899023167789,1900.0
7700.0,0.282883280423635,-13.070102419254425,0.0,-0.09139082096517086,-13.966567629703768,-0.9979268625378609,0.010350049403496087,-14.388575050317382,0.5416897267103196,0.4247930683195591,0.0,7010520.0,0.0,76,-26.99999911978373,0.0094970703125,0.001611328125,-27.0,675.0,0.20199447497725487,0.0,-9.870441676139793,-0.037843940686434506,0.0,0.38103628158569336,-14.103662203490995,-10.024211817133033,0.0,-2.0665577392894194,-13.071800495648239,9.735185282775655,0.0,-9.723223002926858,-0.9586525812745095,0.4186425760388374,-0.0697726458311081,-0.7694590352279193,2700.0,0.6179311083301791,14.010564559072293,0.03552984166890383,1925.0
7800.0,0.2675398002173889,-13.080490979001166,0.0,-0.0920514116063714,-14.175020156830918,-0.9977344274520874,0.011254404066130519,-13.96986310436421,0.5433594733476639,0.42771405577659605,0.0,7101645.0,0.0,77,-27.0,0.0078125,0.0015380859375,-27.0,675.0,0.22121820785105228,0.0,-9.833599833117367,-0.03838448682799935,0.0,0.381172776222229,-14.090641991651037,-9.98671415748591,0.0,-2.0937767209819866,-13.083066084721187,9.694004906474085,0.0,-9.677775270427007,-0.9544724017381668,0.4204790160059929,-0.06958930194377899,-0.7725854749623977,2700.0,0.3872322068148672,13.991835506942829,0.035614396911114454,1950.0
7900.0,0.29699108868951896,-13.040724577997509,0.0,-0.09297164510935545,-14.028130296814824,-0.9975334241986274,0.012199044111184776,-13.890474644719331,0.545964066684246,0.4302490472793579,0.0,7192770.0,0.0,78,-27.0,0.0102294921875,0.0015869140625,-27.0,675.0,0.2360281113535166,0.0,-9.894002887139617,-0.03983693448826671,0.0,0.381172776222229,-14.059796048183983,-10.046401165929248,0.0,-2.0855991328637176,-13.046208137380892,9.742611984500135,0.0,-9.73145322311808,-0.9512519747018814,0.4224920153617859,-0.06958930194377899,-0.7811885857045127,2700.0,0.5983329932667827,13.932866489167827,0.03491658577695489,1975.0
8000.0,0.29509630496531974,-13.076666006266919,0.0,-0.0937143413349986,-13.968934466473378,-0.997582359611988,0.011968999868258834,-14.133497153542882,0.5489734813570977,0.43300537914037707,0.0,7283895.0,0.0,79,-26.99999999999089,0.0086669921875,0.0013916015625,-27.0,675.0,0.22401295602321625,0.0,-9.993327436561577,-0.04030104205012321,0.0,0.38136613368988037,-14.095897913387159,-10.148682585525833,0.0,-2.1053380961464425,-13.075036505580636,9.855384077314152,0.0,-9.840982295291017,-0.9538646712899208,0.42387695163488387,-0.06935884058475494,-0.7759152090809949,2700.0,0.4888799201477575,13.971261209627485,0.03431212930008769,2000.0
8100.0,0.26680092218440027,-13.155235056824859,0.0,-0.09405602179467679,-14.11685898027714,-0.997689999639988,0.01146318402606994,-13.949740942336701,0.5521017372608185,0.435692723095417,0.0,7375020.0,0.0,80,-27.0,0.00771484375,0.00185546875,-27.0,675.0,0.21804376132786274,0.0,-9.762649352930222,-0.04007449448108673,0.0,0.38136613368988037,-14.225820240925978,-9.915400090101658,0.0,-2.126128699634137,-13.159444228620156,9.619758532494663,0.0,-9.605889754668794,-0.95516267567873,0.42495947927236555,-0.06935884058475494,-0.7711472467461136,2700.0,0.38032540613570776,13.984724523310044,0.03346542017534375,2025.0
8200.0,0.2532889981444024,-13.164185674084166,0.0,-0.09445445723831654,-14.016983158037117,-0.997833751142025,0.010787615203298628,-13.731975498825742,0.5546440824866294,0.43776271492242813,0.0,7466086.0,0.0,81,-27.0,0.0080322265625,0.0012939453125,-27.0,675.0,0.2121063396334648,0.0,-9.876438917298804,-0.040094407927244904,0.0,0.38136613368988037,-14.104738977402935,-10.02665977284144,0.01,-2.127250319189625,-13.15903519344786,9.72658077144419,0.0,-9.71696099947668,-0.9564537569880486,0.4263997867703438,-0.06935884058475494,-0.771182501079602,2698.0,0.6592723066080355,13.957261505027066,0.03251831438392401,2050.0
