train_0/mu_grads,train_1/fw_bonus,train_1/avg_q,train/episodes,train_0/q_grads_std,train_1/q_grads,test_1/avg_q,train_0/current_q,train_0/fw_loss,policy/steps,train_0/reward,train_0/q_grads,train_1/reward,train_1/subgoal_succ_rate,train_0/target_q,train_1/reward_-0.0_frac,train_1/q_loss,train_0/avg_q,train_0/mu_grads_std,test_1/subgoal_succ_rate,train_0/reward_-1.0_frac,train_1/mu_loss,test/success_rate,test/episodes,train/success_rate,train_1/mu_grads,train_0/fw_bonus,epoch,test_0/avg_q,train_1/n_subgoals,train_1/next_q,train_1/fw_loss,train_1/current_q,train_1/reward_-1.0_frac,train_0/q_loss,test_1/n_subgoals,train_1/q_grads_std,train_0/mu_loss,train_1/target_q,train_1/mu_grads_std,train_0/reward_-0.0_frac,train_0/next_q,train_1/reward_-27.0_frac
-0.1492749448865652,-0.9993741318583489,-14.31705570049428,4000.0,0.420145870000124,-0.09789712559431792,-20.10354699287065,-5.603706402696853,0.00022489440852950792,2389340.0,-0.7747585968794738,0.019883596524596214,-2.0057517373068547,0.36544074722708697,-5.597853344193988,0.0,7.411418730915796,-10.781325242813123,0.6247241407632828,0.7333026255181944,0.093212890625,10.230784437536027,0.08,1000.0,0.66,-0.04748021988198161,-0.9991808712482453,39,-0.7262963427867766,1713.0,-9.958691616599712,0.000984149018768221,-10.17559554584485,0.0073974609375,0.48698677675084906,2171.0,0.7300448194146156,5.352171138234333,-10.36747140636064,0.6548649683594704,0.0,-5.188897155188904,0.0
-0.1480175420641899,-0.9990270629525184,-14.938931610255363,4100.0,0.42201189920306204,-0.09924400206655264,-17.907522429731053,-5.685703052071572,0.00021372903283918278,2438979.0,-0.774219708416058,0.020934946835041046,-2.0119088625400763,0.36479444122756227,-5.62464541277499,0.0,5.999944361075203,-10.50901552234152,0.6322082415223121,0.8720099409754583,0.1111328125,12.715063669300182,0.24,1025.0,0.63,-0.048520000744611026,-0.999222582578659,40,-1.3412502372049955,1727.0,-12.506098414579231,0.001066304580308497,-12.491924754814567,0.007763671875,0.6205321497716106,3219.0,0.7443915918469429,5.4445480761831035,-12.61822156040569,0.6645998060703278,0.0,-5.29369533601519,0.0
-0.1506087753921747,-0.999513067305088,-16.398962180224867,4200.0,0.4260522723197937,-0.10027960054576397,-16.4774474526628,-5.820065227802485,0.00024250254573416897,2489257.0,-0.7703659309470823,0.022137099551036953,-2.0213138143273683,0.30128205128205127,-5.793777970238073,0.0,5.906590903170122,-11.868404075821251,0.6379905313253402,0.8933010003031222,0.059326171875,12.62824589903698,0.4,1050.0,0.65,-0.048520783241838214,-0.9991150930523872,41,-1.6981806627950136,1716.0,-12.486864471264113,0.0009512627395452001,-12.453950583284975,0.00693359375,0.5319138779786571,3299.0,0.7562784254550934,5.590804124444541,-12.551972138542206,0.6745681554079056,0.0,-5.426563519938793,0.0
-0.15479303598403932,-0.9993378758430481,-14.831467120899472,4300.0,0.43050303012132646,-0.10226974748075009,-14.819078743416583,-6.327668588367905,0.00022000072567607276,2538994.0,-0.7685925129855604,0.022360472520813347,-1.975823238025987,0.34617664493183165,-6.278168349714364,0.0,5.942204839589428,-14.5352460046937,0.6431521117687226,0.7870685464268352,0.107080078125,13.159136336628496,0.32,1075.0,0.68,-0.049133222363889215,-0.9991991639137268,42,-1.925878595354241,1687.0,-12.953150026108029,0.0009927316365065052,-12.84557216630825,0.0062744140625,0.5709923990181072,2057.0,0.7672569319605828,6.149492498866621,-12.984872264383762,0.6830469816923141,0.0,-5.94735262955985,0.0
-0.15360504500567912,-0.9842206418514252,-14.768444025507868,4400.0,0.43561294600367545,-0.10307870246469975,-16.334280960854784,-6.879423617395003,0.00034170006110798565,2587647.0,-0.7652745052484533,0.022773962793871762,-2.039133773897265,0.3451917732073374,-6.8420274703374515,0.0,5.328458805874146,-14.133600921749876,0.6493539229035378,0.9710373880989994,0.0648681640625,13.641667670067068,0.56,1100.0,0.69,-0.04853655649349094,-0.9987445026636124,43,-1.633490320329494,1799.0,-13.463744907748998,0.004571092559490353,-13.246629599286214,0.0041259765625,0.40428240411322075,5697.0,0.7764952555298805,6.643350070482633,-13.372260103629449,0.6896568685770035,0.0,-6.462109301694295,0.0
-0.15779306441545488,-0.989079338312149,-14.640876045563779,4500.0,0.4401423178613186,-0.10417913496494294,-12.79925754172282,-6.894640234548646,0.0003295277354482096,2632881.0,-0.767409897259131,0.022976698400452734,-2.017734924613978,0.37305699481865284,-6.862634618482875,0.0,6.122524684593484,-13.293975846799361,0.6551002398133278,0.8992130750605327,0.0757568359375,12.08755122115565,0.24,1125.0,0.79,-0.048606493044644594,-0.9987899750471115,44,-1.9124038065987687,1544.0,-11.913481025856386,0.003421002172399312,-11.926317235839395,0.00615234375,0.5431034853240372,3304.0,0.7871555119752884,6.695386219873853,-12.039746269931989,0.6931583672761917,0.0,-6.539524422648364,0.0
-0.15708346515893937,-0.9915109097957611,-14.100122578653389,4600.0,0.4448652774095535,-0.10707106012851,-13.148665363696656,-6.7135631370896975,0.0002735887832386652,2674061.0,-0.7700805501201102,0.023083999333903194,-1.9976885165771818,0.40667574931880107,-6.684194736072745,0.0,5.577268329001567,-15.173298858888588,0.6624386221170425,0.9579470947320823,0.0685791015625,12.444128158875278,0.36,1150.0,0.78,-0.04827389130368829,-0.9989989623427391,45,-1.5339458676271625,1468.0,-12.33024911157255,0.002845435304334387,-12.251951298258266,0.0057373046875,0.5986004370844276,4423.0,0.7984830304980278,6.499206080642597,-12.36831731988947,0.6968023687601089,0.0,-6.355908168262263,0.0
-0.15994659513235093,-0.9932820856571197,-13.324007449543332,4700.0,0.44918189719319346,-0.10902542602270841,-11.062820295141977,-6.294957288785306,0.0003876871287502581,2717325.0,-0.7710909299756168,0.0229116216301918,-1.9660329222031578,0.34892307692307695,-6.290274642706656,0.0,5.838110658388656,-13.019223488676728,0.6720537662506103,0.6727066817667045,0.097265625,12.527100107147968,0.6,1175.0,0.73,-0.04821384325623512,-0.9985727086663246,46,-2.9845464226387146,1625.0,-12.418891404072275,0.002426184358773753,-12.268166001033544,0.00634765625,0.5263963826722268,883.0,0.8094084098935127,6.083385568889472,-12.375002529345632,0.6993401303887368,0.0,-5.918913861043777,0.0
-0.16200222373008727,-0.9938248947262764,-13.77001489530953,4800.0,0.4540488734841347,-0.11108725238591433,-10.487595734752233,-5.694016018879369,0.00027486715734994507,2764173.0,-0.7728442488132714,0.02338845287449658,-1.941540939634433,0.35398230088495575,-5.7008511021997,0.0,5.757904691710988,-14.273755624598577,0.6772744908928872,0.05379746835443038,0.0778564453125,12.149273711645288,0.12,1200.0,0.79,-0.04809190109372139,-0.9989941731095314,47,-2.9714363644501,1469.0,-12.067622314325451,0.0022976969601586463,-11.967626371400256,0.0075439453125,0.5970037201690779,632.0,0.8230073735117912,5.5373836042781015,-12.075983545635612,0.7027318596839904,0.0,-5.346214914429801,0.0
-0.1613157007843256,-0.9944445088505744,-12.047559550896876,4900.0,0.4589823096990585,-0.11305836290121078,-11.328736235635548,-6.754669989615668,0.00034363641316303983,2812068.0,-0.7696855386497191,0.023779648588970304,-2.0048672338354665,0.243858597962852,-6.738806338963485,0.0,6.296742074044346,-12.393000046341337,0.6837883681058884,0.9328404189772027,0.10048828125,12.085842822393346,0.48,1225.0,0.68,-0.04845051746815443,-0.9987372785806656,48,-2.159656780116499,1669.0,-12.01743429702373,0.0021510262944502757,-11.962746685208769,0.007373046875,0.5190732755989764,3246.0,0.8334868058562279,6.566374228815446,-12.070700129740178,0.7057869404554367,0.0,-6.38789772800664,0.0
-0.1611705504357815,-0.9944033935666085,-12.860139585663134,5000.0,0.4639956921339035,-0.11395631525665521,-10.70360765101898,-5.2468107678845035,0.000243746497653774,2856295.0,-0.7751255112667422,0.023343278933316468,-1.9391037780391343,0.3985313751668892,-5.358124827037672,0.0,6.210392066055113,-13.645145649559096,0.6896059900522232,0.9625372498935717,0.094189453125,11.608050144741535,0.24,1250.0,0.82,-0.048253164533525704,-0.9991104394197464,49,-1.0272736809612564,1498.0,-11.497439269283756,0.0021607609145576135,-11.486626757282036,0.0080810546875,0.5417154183641363,7047.0,0.8438916459679604,5.0568132190677275,-11.593964122444003,0.7092316716909408,0.0,-4.889383695864764,0.0
-0.16359035409986972,-0.9940074115991593,-12.127441109188247,5100.0,0.46691111102700233,-0.11516052056103945,-9.06187598155475,-6.14949353219867,0.0003376700060471194,2891124.0,-0.7786449683590035,0.023629413824528454,-1.9317721148800047,0.396859386152748,-6.106373207120411,0.0,7.4608964885115,-10.71778107180088,0.6945487156510353,0.9821388702835454,0.080859375,11.381360287152892,0.76,1275.0,0.82,-0.048619665391743186,-0.9987595483660698,50,-1.473306560280968,1401.0,-11.333485884104874,0.0022544950887095185,-11.393540408680646,0.0070556640625,0.5834352047307361,4479.0,0.8568298876285553,5.932214863706248,-11.442468065557083,0.7121698066592217,0.0,-5.7503189814336135,0.0
-0.16639452911913394,-0.9938766762614251,-11.667394594522278,5200.0,0.4696956627070904,-0.11623737867921591,-11.741381123900304,-6.560624581503649,0.0003213772924937075,2928277.0,-0.7796123335272569,0.023596643609926103,-1.9686718090481008,0.4556338028169014,-6.526502237867744,0.0,6.28164648512097,-11.401632795925952,0.699368679523468,0.8281660535995796,0.0828369140625,10.76837299178462,0.48,1300.0,0.79,-0.05025647934526205,-0.9988204210996627,51,-1.3866253023741848,1420.0,-10.67568550109296,0.002285436526290141,-10.887806392527,0.0065185546875,0.6835197204034904,1903.0,0.8681094825267792,6.403732788180764,-10.98208366795821,0.714847457408905,0.0,-6.2158137382784435,0.0
-0.16972039230167865,-0.9940967664122582,-12.76310548510785,5300.0,0.47159905806183816,-0.11764858402311802,-10.46409793683405,-6.652260808104184,0.0002663935472810408,2970358.0,-0.782337025839297,0.02359860176220536,-1.9553235080562446,0.41696364932287955,-6.643255064997687,0.0,5.810712823775276,-12.314000768366451,0.7058764934539795,0.9122036874451273,0.1094970703125,10.232607131689255,0.2,1325.0,0.81,-0.05025896402075887,-0.9990258350968361,52,-1.0105732343892582,1403.0,-10.127323138141506,0.0022333411092404277,-10.360281375161545,0.0076904296875,0.5723894215291173,4556.0,0.8787233412265778,6.458007797271804,-10.493574653959044,0.7183455437421798,0.0,-6.281597771782183,0.0
-0.1733729351311922,-0.9939938127994538,-12.444131513617616,5400.0,0.47338286936283114,-0.11826104912906885,-9.00169061353332,-6.506926177954161,0.00035778575802396516,3008059.0,-0.7859503998966829,0.023358471831306814,-1.9062255048429506,0.4139633286318759,-6.47960476544722,0.0,5.909223302272628,-12.090050927311937,0.7118690922856331,0.9433693796243597,0.107666015625,9.931127544300246,0.48,1350.0,0.81,-0.05044365450739861,-0.9986844033002853,53,-1.4194454646729697,1418.0,-9.799762010794092,0.002257711149286479,-9.998664373864315,0.007763671875,0.5477519437323917,3514.0,0.8882896929979325,6.290482283352293,-10.122029167884879,0.7211517259478569,0.0,-6.109113861576672,0.0
-0.17582265697419644,-0.9940898671746254,-12.812716626135332,5500.0,0.4763579308986664,-0.12128319274634122,-9.358413064362205,-6.819811963451332,0.00023206645455502438,3048109.0,-0.787019964981664,0.023800392914563418,-1.8243281295202904,0.3971631205673759,-6.801822067745737,0.0,6.334769339005292,-12.858304237588012,0.7170399740338326,0.9934192486975596,0.1035400390625,9.671837392903274,0.52,1375.0,0.82,-0.050166362430900335,-0.9991540715098381,54,-1.3398441994198405,1551.0,-9.59109549572566,0.00223497643310111,-9.871980223136308,0.0078125,0.46238349540066137,7294.0,0.8988411471247673,6.577857227144977,-9.952639272452483,0.7250186264514923,0.0,-6.408946439599606,0.0
-0.17449965551495553,-0.9940122693777085,-11.811412161897087,5600.0,0.4800547532737255,-0.1224061606451869,-11.691278311099413,-6.9446241017801045,0.0002329523311345838,3087045.0,-0.7932081022408966,0.023952757846564053,-1.882664444729744,0.4493712772998015,-6.944477792790826,0.0,6.349980531000634,-12.552676332381633,0.7225623697042465,0.8935108153078203,0.124658203125,9.546776984376466,0.6,1400.0,0.78,-0.05017083147540689,-0.9991507634520531,55,-0.9638334964014229,1511.0,-9.480761044966417,0.002253343310439959,-9.75300893157566,0.007470703125,0.46004584029157874,2404.0,0.9079487890005111,6.705890435381377,-9.855001403864156,0.7289601653814316,0.0,-6.526414678397169,0.0
-0.1747912358492613,-0.994000680744648,-12.904430413068958,5700.0,0.4825874984264374,-0.12324921526014805,-11.040528962147317,-6.780692226017626,0.00023671000853937586,3125376.0,-0.7901650421394152,0.02413204754702747,-1.8321061267721235,0.4139821795750514,-6.759130523150992,0.0,6.268975473181704,-13.232061058730276,0.728068046271801,0.8263971462544589,0.09873046875,9.415673732236863,0.52,1425.0,0.71,-0.0492530413903296,-0.9991367354989051,56,-1.6271729918231257,1459.0,-9.322626396338233,0.0022560857149073856,-9.621440674310659,0.00751953125,0.5652120342430637,1682.0,0.9152400732040405,6.55825487507722,-9.74710345241933,0.7335306242108345,0.0,-6.391064258033113,0.0
-0.17604454085230828,-0.9943372026085854,-11.940187800081215,5800.0,0.4858041450381279,-0.12387720178812742,-12.472595450602531,-6.600100880446094,0.0002200359889684478,3158682.0,-0.7925609860922123,0.02451926819048822,-1.8174868914702529,0.4456681350954479,-6.6264873763199645,0.0,6.289779075328066,-11.791950348550142,0.7352213814854622,0.9192520186995325,0.115625,9.106948554270717,0.76,1450.0,0.82,-0.04996821321547031,-0.999199016392231,57,-1.3783628931744398,1362.0,-8.98508302192283,0.0021764254342997447,-9.348634670788275,0.0082275390625,0.4260734750929128,2353.0,0.9211880430579186,6.413842368768866,-9.454372657418725,0.7390603393316268,0.0,-6.181804703615951,0.0
-0.17611434757709504,-0.9942856416106224,-12.108357797578684,5900.0,0.4890733450651169,-0.1247872281819582,-13.02180502200416,-6.484161686468684,0.00023401018443109934,3188391.0,-0.7905154638890963,0.0246215614490211,-1.7701595436403295,0.4124203821656051,-6.480725767471085,0.0,5.642596140953168,-13.400434720606517,0.7390208095312119,0.9880102769055096,0.1166015625,8.947733309797329,0.88,1475.0,0.82,-0.05036013247445226,-0.9991468206048012,58,-1.3161301541528967,1256.0,-8.880264348391075,0.0021886353613808753,-9.256140310951068,0.007421875,0.3944152124628041,3503.0,0.9281786054372787,6.214983364280695,-9.368726243436962,0.7418835178017616,0.0,-6.034657926534954,0.0
-0.17555566802620887,-0.9940615177154541,-12.758475216221827,6000.0,0.4916925571858883,-0.1253158777952194,-8.626061166132569,-6.651069677015639,0.00022940924027352593,3222438.0,-0.7972763530284283,0.02498082211241126,-1.7888352010035304,0.4001386962552011,-6.603663034068504,0.0,6.760724490428624,-13.691001273421028,0.7452176317572594,0.9599271402550091,0.1043701171875,9.38402135671948,0.8,1500.0,0.71,-0.050215940456837416,-0.9991640090942383,59,-0.9205511769641752,1442.0,-9.310136334171847,0.002241687651257962,-9.590734170065623,0.0078857421875,0.47133955061973226,2196.0,0.9378410965204239,6.350945476294899,-9.68387457104674,0.7444418966770172,0.0,-6.1902915825625255,0.0
-0.17787837237119675,-0.9942934945225715,-13.70682683295027,6100.0,0.4942601636052132,-0.1264543529599905,-9.119004187147693,-6.789853309828549,0.00021358633057388943,3265776.0,-0.792914910151012,0.025787780759856105,-1.8155899779067113,0.35948158253751705,-6.809135706486091,0.0,6.581127164073149,-14.75323118423599,0.7509979158639908,0.9077223306384165,0.1346435546875,7.496039429691571,0.32,1525.0,0.75,-0.051005045976489784,-0.9992231130599976,60,-1.1857075160522699,1466.0,-7.466763307488617,0.0021867714734980837,-7.858499378430793,0.0080810546875,0.4688130304959994,3587.0,0.9484701946377754,6.532025991666737,-7.999860758959608,0.7475551322102547,0.0,-6.388712786619028,0.0
-0.1804740060120821,-0.9938106551766396,-11.231373905380702,6200.0,0.4962134785950184,-0.12861970588564872,-11.562551302435232,-6.517345993226504,0.0002242457001557341,3310174.0,-0.7940951402280916,0.02612862610258162,-1.8004179940835456,0.4042042042042042,-6.46523736316625,0.0,6.800911254641562,-11.794944876457931,0.7587437346577645,0.9780579662682168,0.1227294921875,8.625115267508018,0.4,1550.0,0.72,-0.05114117199555039,-0.9991832986474037,61,-3.4421127389587074,1665.0,-8.534957117214,0.002301068318774924,-8.842525595128285,0.00732421875,0.72023045695686,6107.0,0.9576206296682358,6.347584938958265,-8.94932545869935,0.7510767713189125,0.0,-6.130656955868236,0.0
-0.18357004411518574,-0.9937506899237633,-10.63137504852046,6300.0,0.49817394390702247,-0.12941391691565513,-12.081502497339207,-5.7445249687308575,0.0002310911331733223,3355412.0,-0.7931549090229965,0.025623720278963445,-1.8316591062066436,0.35662824207492794,-5.7359856277287395,0.0,7.400083549239359,-10.732509568346078,0.7676788941025734,0.035168195718654434,0.1122802734375,8.864304723434381,0.12,1575.0,0.77,-0.050332503486424686,-0.9991577208042145,62,-0.9975675852277348,1388.0,-8.849446761074251,0.002315262466436252,-9.129369799344229,0.007763671875,0.733516986398122,654.0,0.9635027632117271,5.541679398254983,-9.243025934430621,0.755037260055542,0.0,-5.372425135285975,0.0
-0.1862908974289894,-0.9935701355338097,-10.515498424680262,6400.0,0.5002688646316529,-0.13195335678756237,-12.492651646675332,-6.145567882547046,0.0002195928551373072,3409287.0,-0.7865372298634611,0.025725065218284725,-1.8649940959367086,0.22759059122695485,-6.072324592929545,0.0,7.605724434102501,-9.247396646565218,0.7749737069010735,0.8766009852216748,0.119677734375,7.931688600850224,0.0,1600.0,0.66,-0.04947071867063642,-0.9992006868124008,63,-1.297249698644955,1573.0,-7.9053431627133195,0.00235799930524081,-8.31284202577223,0.007568359375,0.7774520247447263,4060.0,0.9723541140556335,5.9632674399524195,-8.447241781856212,0.7584629639983177,0.0,-5.76869929010793,0.0
-0.18839436434209347,-0.9936324879527092,-12.1649469683545,6500.0,0.5036019369959831,-0.13389678113162518,-11.013716719288848,-6.6296857099058055,0.0002141642427886836,3452998.0,-0.7831548488909903,0.026292884768918157,-1.9167369787217468,0.21451104100946372,-6.569289724571101,0.0,7.27865031905952,-9.861076112641037,0.7804565832018853,0.8852924474730267,0.106396484375,9.166198771475607,0.72,1625.0,0.69,-0.05018151979893446,-0.9992209553718567,64,-1.6614229323706453,1585.0,-9.12153491839852,0.00234324072371237,-9.500423712778959,0.007861328125,0.755145372850718,1761.0,0.9811087146401405,6.390816627849942,-9.595387115958358,0.7623760178685188,0.0,-6.256130281802488,0.0
-0.1904273647814989,-0.9936841443181038,-12.437755309808317,6600.0,0.5061896488070488,-0.13537726290524005,-8.387297530584334,-6.350217715930759,0.00022648885278613305,3482735.0,-0.7832715121239744,0.026467881817370652,-1.8856402729805268,0.41446872645064053,-6.315574969201843,0.0,6.759620215148749,-11.922660754920319,0.7855676233768463,0.9330819981149858,0.119140625,9.29967389048895,0.88,1650.0,0.83,-0.05129245780408383,-0.9991749063134193,65,-2.5344342038533645,1327.0,-9.226343009678326,0.002331014379160479,-9.572875528471574,0.0080810546875,0.679227030962477,1061.0,0.9913048774003983,6.189663618330682,-9.64554913601356,0.7664931580424309,0.0,-5.970722815552968,0.0
-0.1943763505667448,-0.9930117860436439,-12.007057274546728,6700.0,0.5076958447694778,-0.13636602126061917,-14.558256488556786,-6.5246590587726185,0.000243499275893555,3515755.0,-0.7821020605104423,0.026239879475906492,-1.9372177900942915,0.3737458193979933,-6.419995189885017,0.0,7.392068036111462,-12.323967613159065,0.7915520131587982,0.826201448321264,0.1021240234375,10.183408853564027,0.56,1675.0,0.84,-0.05284754680469632,-0.999111370742321,66,-1.6970531799099522,1196.0,-10.184069309364716,0.002490164351183921,-10.428658564459838,0.0079345703125,0.8094997430453572,1519.0,0.9989100098609924,6.333701410530736,-10.506837766678856,0.76861020475626,0.0,-6.119522526457634,0.0
-0.19505824372172356,-0.9932495936751365,-13.191562820078646,6800.0,0.5108615294098854,-0.13818651475012303,-10.919685579023135,-4.888882616890482,0.00020507248991634696,3557284.0,-0.784756357733204,0.026873033493757248,-1.9636810508927738,0.3698727015558699,-4.873761514947217,0.0,7.335794086071246,-12.481911724459176,0.7975284337997437,0.8352826510721247,0.1383544921875,9.820824092124354,0.4,1700.0,0.76,-0.05317201288416982,-0.9992549225687981,67,-1.833121818033161,1414.0,-9.858044801076648,0.0024338734743651,-10.158197053777238,0.0078857421875,0.663280225886476,2052.0,1.007332867383957,4.663135285394056,-10.223943496670213,0.7709045767784118,0.0,-4.485728266540186,0.0
-0.19824945963919163,-0.9931235685944557,-12.467398914132183,6900.0,0.513289387524128,-0.14018783681094646,-12.495357124705846,-6.084249838224602,0.00021474121203937102,3591403.0,-0.7846557748711348,0.02686771578155458,-1.9344076007124387,0.4209737827715356,-6.006705291050708,0.0,7.095417816461788,-8.024289512925904,0.802810138463974,0.9281978126485972,0.1530029296875,10.148366262675596,0.72,1725.0,0.84,-0.053166871517896654,-0.9992187961935997,68,-1.3483977447978956,1335.0,-10.135871903954328,0.002463705837726593,-10.38948357020407,0.007666015625,0.5862045221333411,2103.0,1.016614991426468,5.8493096285486805,-10.468268040049121,0.7736873626708984,0.0,-5.652900366484866,0.0
-0.20085946880280972,-0.9925470694899559,-12.552627662661312,7000.0,0.516468633711338,-0.14153193309903145,-10.990332135045898,-5.575414826336479,0.00021486028308572713,3629378.0,-0.7870726558136084,0.026902643078938127,-1.8805037091431587,0.4548215641609719,-5.590647936583658,0.0,7.335803532952484,-9.446238082746168,0.8090518042445183,0.9006400487656202,0.1355712890625,9.526947271659747,0.44,1750.0,0.78,-0.0534470927901566,-0.999218362569809,69,-1.3348183373826308,1317.0,-9.505891636717712,0.002600167749915272,-9.826026373475269,0.00869140625,0.5729990406382285,3281.0,1.024826428294182,5.33991051546153,-9.923206333860495,0.7771623224020004,0.0,-5.1694984975986475,0.0
-0.20145670808851718,-0.9928270414471626,-13.21281890907709,7100.0,0.5208019271492959,-0.14330932013690473,-12.187831067076727,-6.3770002726944615,0.00023076868128555362,3664761.0,-0.7833956887541718,0.027355357958003878,-1.925306371763145,0.41388699795779443,-6.325136342504014,0.0,7.417294043203718,-11.532705522764541,0.8142853274941444,0.9931812837996709,0.110498046875,10.07194831774693,0.76,1775.0,0.76,-0.05446287160739303,-0.9991589307785034,70,-1.676038254316309,1469.0,-10.089197295062236,0.0025338943931274118,-10.337812619189654,0.0075927734375,0.4708246847349704,4253.0,1.0339768379926682,6.12949937502731,-10.46132575066687,0.7794853031635285,0.0,-5.932320369821995,0.0
-0.2027524970471859,-0.9928870782256126,-13.974307894721855,7200.0,0.5239714816212654,-0.14515942186117173,-8.886026524254321,-6.201460055252838,0.00021940535261819605,3701215.0,-0.7880205593017309,0.027368074236437678,-1.9423318730503525,0.39666666666666667,-6.132274530472904,0.0,6.412641698871623,-13.132162744384594,0.8192170977592468,0.9542074363992172,0.153466796875,10.084807227775027,0.76,1800.0,0.7,-0.054128220025449994,-0.9992013856768608,71,-1.0360981906649986,1500.0,-10.074893755305363,0.0025196863687597217,-10.321743174201297,0.008056640625,0.6187091427825473,2555.0,1.042738339304924,5.978390609285164,-10.44353283775812,0.7819612711668015,0.0,-5.771374329143777,0.0
-0.2040289707481861,-0.9927480682730675,-12.371071550223808,7300.0,0.5268761411309242,-0.14747020974755287,-13.425277190711702,-5.831320005052591,0.00022070800077926832,3732290.0,-0.7938420967064304,0.027121518505737185,-1.9173215398855974,0.45990566037735847,-5.804811210520034,0.0,6.483818408000521,-10.107457910372762,0.8241027265787124,0.965629522431259,0.1453369140625,9.990919474775072,0.68,1825.0,0.82,-0.053850069642066956,-0.9991965189576149,72,-2.445070431436999,1272.0,-9.974839142395714,0.0025525889708660544,-10.209480538595155,0.008203125,0.5372943172067316,2764.0,1.0535010695457458,5.6064989194812895,-10.33147395671163,0.7849355816841126,0.0,-5.4016873785214585,0.0
-0.2017389964312315,-0.9930334225296974,-13.080512212803242,7400.0,0.5296333521604538,-0.1480786506086588,-11.610646432604232,-5.287804989952166,0.0002165783997043036,3766380.0,-0.7922346253035357,0.02723435005173087,-1.8632119683406927,0.4431401320616288,-5.281673113284752,0.0,6.930923575317041,-11.146439787077176,0.826794558763504,0.9460632362058277,0.1537841796875,9.373349465567,0.6,1850.0,0.8,-0.05290508884936571,-0.9992119506001472,73,-1.6483660211233464,1363.0,-9.32766476290207,0.002485044422792271,-9.739438494879437,0.008056640625,0.6482495055370887,3226.0,1.0612295806407928,5.093100451143119,-9.835948796180391,0.7869427189230919,0.0,-4.862538667978365,0.0
-0.20345952324569225,-0.9921019360423088,-12.665524168272775,7500.0,0.5340836197137833,-0.14915803037583827,-11.393239789427861,-5.278493305485553,0.00021955815973342396,3802845.0,-0.7963150944873633,0.02743307766504586,-1.8136871061484272,0.4536015574302401,-5.2746174524778,0.0,6.232503340973946,-9.034288644120377,0.8303493648767472,0.9594464113292566,0.1796875,8.4139254141887,0.68,1875.0,0.71,-0.051974558364599945,-0.9992008104920387,74,-1.8528886952343406,1541.0,-8.307998772974807,0.002705533237894997,-8.766550734319733,0.007421875,0.5165623160572143,3107.0,1.0670597463846208,5.025911978651047,-8.891454773036699,0.7885245606303215,0.0,-4.835600576602323,0.0
-0.20347648710012436,-0.9922906026244164,-12.36620872731503,7600.0,0.5376621171832084,-0.1495040126144886,-11.79581758135239,-6.431635789703881,0.00022638839291175828,3837242.0,-0.7997327875269548,0.02780502256937325,-1.8124159115257499,0.4129692832764505,-6.387604459154902,0.0,5.427631957507034,-10.525415605854404,0.8352846965193749,0.998109640831758,0.1229248046875,9.508085762323208,0.84,1900.0,0.73,-0.051753430254757406,-0.999175301194191,75,-1.9931370816270992,1465.0,-9.456991701657818,0.0026608759362716228,-9.793117070191585,0.007080078125,0.4688965384303458,3703.0,1.0731063961982727,6.176370959455525,-9.888507719659447,0.7896575585007668,0.0,-5.964824959548187,0.0
-0.20224825404584407,-0.9930786311626434,-12.117063893986087,7700.0,0.539770320057869,-0.15083648450672626,-8.35839583424945,-6.057345495442827,0.00021737897950515616,3878606.0,-0.8025976471770264,0.029306000843644143,-1.7599884061986812,0.4383289124668435,-6.0937012854890416,0.0,5.728903010145072,-11.987505617902498,0.8364525303244591,0.826044703595724,0.1575439453125,10.058115639174675,0.4,1925.0,0.81,-0.05229424983263016,-0.9992089465260505,76,-1.8817750748888171,1508.0,-10.034979055230384,0.0024743446905631573,-10.24891019832133,0.0076171875,0.5293126009510094,2058.0,1.0814588606357574,5.832180262623214,-10.372820828642423,0.7915278404951096,0.0,-5.638637465334723,0.0
-0.20343348644673825,-0.9927246049046516,-11.401155432501042,7800.0,0.5412441223859787,-0.15198311470448972,-13.264428764919005,-6.564025531876064,0.0002126214993040776,3914404.0,-0.810915078713515,0.029390372894704343,-1.756842038765535,0.3881401617250674,-6.548354928059178,0.0,5.579114591315519,-12.659621252650645,0.8394492238759994,0.986034255599473,0.172119140625,10.300587223881069,0.68,1950.0,0.72,-0.05246354155242443,-0.999226713180542,77,-1.6033963852656794,1484.0,-10.299066738799862,0.0025581441179383544,-10.414763226671056,0.0083251953125,0.4074412243109786,3795.0,1.090084618330002,6.304537355784371,-10.538414873940672,0.7920133277773858,0.0,-6.078460700030663,0.0
-0.208537258207798,-0.992661964893341,-11.838526786485053,7900.0,0.5438530206680298,-0.15334623865783215,-7.6275748156774315,-6.847974430319712,0.00021067372654215433,3949421.0,-0.807950589342363,0.029911717819049954,-1.748842980117115,0.410092395167022,-6.834701985727412,0.0,5.599358790911284,-12.22071066422808,0.8450462430715561,0.944547134935305,0.1890380859375,10.248604444490173,0.68,1975.0,0.79,-0.052667225059121844,-0.999234002828598,78,-2.332770892057969,1407.0,-10.283386513864482,0.002572971151676029,-10.368394337288134,0.0075439453125,0.5355769434980535,2705.0,1.0973088294267654,6.673148476336751,-10.50762184702804,0.7939979940652847,0.0,-6.44240596632832,0.0
