policy/steps,train_0/fw_loss,train_1/subgoal_succ_rate,train_1/reward_-1.0_frac,train/episodes,train_1/reward_-0.0_frac,train_0/q_loss,train_1/reward_-10.0_frac,train_0/q_grads,train_1/fw_loss,train_0/current_q,train_1/next_q,train_1/target_q,train_0/mu_loss,train_0/q_grads_std,test_1/avg_q,test/success_rate,test_1/subgoal_succ_rate,train_0/next_q,train_1/avg_q,test/episodes,train_1/q_grads,train_0/avg_q,train/success_rate,train_1/q_grads_std,train_1/mu_grads_std,test_0/avg_q,test_1/n_subgoals,epoch,train_1/n_subgoals,train_0/mu_grads,train_1/mu_grads,train_1/q_loss,train_1/fw_bonus,train_0/mu_grads_std,train_0/fw_bonus,train_0/reward,train_1/reward,train_0/reward_-1.0_frac,train_1/mu_loss,train_0/reward_-0.0_frac,train_0/target_q,train_1/current_q
1341677.0,1.9861984378621854e-05,0.0,0.0,4300.0,0.0,1.083769579608076,0.0,0.03174481596797705,0.00017247153773496392,-10.26263689857918,-10.0,-8.42661197611393,9.246569684175025,0.3322340726852417,-10.0,0.0,0.0,-10.257251966234923,-9.990712344727354,1075.0,0.0250428460072726,-25.0,0.0,0.7063123837113381,0.1177799254655838,-25.0,250.0,42,1000.0,-0.018057471280917524,1.8710847143665887e-05,2.485979069338284,-1.0143762916326522,0.32537279576063155,-0.9999200060963631,-0.7427578560869733,-1.3249615854889272,0.2819580078125,11.0,0.0,-10.463445390303036,-8.247931132561993
1372927.0,1.8573171496427675e-05,0.0,0.0,4400.0,0.0,0.6347089000385389,0.0,0.031914154160767795,0.00020310756299295462,-10.189312964911196,-10.0,-8.41177364132091,9.376216746640955,0.3352773658931255,-10.0,0.0,0.0,-10.186462225594278,-9.990112861691825,1100.0,0.023913027439266443,-25.0,0.0,0.7141945794224739,0.1177799254655838,-25.0,250.0,43,1000.0,-0.017552967788651584,1.8710847143665887e-05,2.4791392989166297,-1.0142455250024796,0.3330055058002472,-0.9999259248375892,-0.7432612997945398,-1.350079305383406,0.29794921875,11.0,0.0,-10.375137010004746,-8.260945461496528
1404177.0,1.6719589211788843e-05,0.0,0.0,4500.0,0.0,0.5109822530634054,0.0,0.03255690122023225,0.00021929889408056624,-10.475844674880358,-10.0,-8.403069651092522,9.285133558589186,0.338849763572216,-10.0,0.0,0.0,-10.47394608689316,-9.99999999999999,1125.0,0.02250769534148276,-25.0,0.0,0.7220655307173729,0.1177799254655838,-25.0,250.0,44,1000.0,-0.01479535058606416,1.8710847143665887e-05,2.5470755971329067,-1.0141764163970948,0.3371154569089413,-0.9999344199895859,-0.7453163311547542,-1.3334798073425191,0.32861328125,11.0,0.0,-10.63621436636589,-8.242102729770503
1435427.0,2.11738880352641e-05,0.0,0.0,4600.0,0.0,0.4707783607859911,0.0,0.031962848734110594,0.0001853020574344555,-10.347550738049435,-10.0,-8.422082639127186,9.436485397010422,0.339849853515625,-10.0,0.0,0.0,-10.341831030584189,-9.991197861829097,1150.0,0.021371628763154148,-25.0,0.0,0.7294523298740387,0.1177799254655838,-25.0,250.0,45,1000.0,-0.013546757237054407,1.8710847143665887e-05,2.4607137424540246,-1.014321517944336,0.3433461368083954,-0.999914002418518,-0.7450375628905022,-1.331916623502184,0.2687744140625,11.0,0.0,-10.500679695284045,-8.249998934088314
1466677.0,1.9283246911072637e-05,0.0,0.0,4700.0,0.0,0.680283696935492,0.0,0.031701257452368736,0.00020821746184083168,-10.509037426694949,-10.0,-8.398920938593076,9.6212451158241,0.3416001424193382,-10.0,0.0,0.0,-10.50931819451982,-9.990497804290321,1175.0,0.020672096917405725,-25.0,0.0,0.7375966414809227,0.1177799254655838,-25.0,250.0,46,1000.0,-0.01499245841987431,1.8710847143665887e-05,2.5048942307205158,-1.0142237365245819,0.35008271113038064,-0.999922651052475,-0.7426126989412296,-1.3300488682805736,0.32802734375,11.0,0.0,-10.694568961732992,-8.228203596844551
1497927.0,2.11073971058795e-05,0.0,0.0,4800.0,0.0,0.5225369455636969,0.0,0.031972544733434916,0.00018120861604984385,-10.255170001913061,-10.0,-8.46901276231671,9.672717054737058,0.34379917159676554,-10.0,0.0,0.0,-10.254277345966504,-9.999999984657348,1200.0,0.019655936304479836,-25.0,0.0,0.7473828926682472,0.1177799254655838,-25.0,250.0,47,1000.0,-0.017629245296120644,1.8710847143665887e-05,2.4830127180248676,-1.0143389999866486,0.3559422709047794,-0.9999143078923225,-0.741827266242035,-1.3374551451292063,0.3072021484375,11.0,0.0,-10.412209156209238,-8.29388248090911
1529177.0,1.7976215053749912e-05,0.0,0.0,4900.0,0.0,0.6199986444664256,0.0,0.03265503952279687,0.00019023802524316126,-10.344581497956531,-10.0,-8.479464682421533,9.180393869544286,0.3459932379424572,-10.0,0.0,0.0,-10.342539440785966,-9.99999898273982,1225.0,0.01904161893762648,-25.0,0.0,0.7575654581189155,0.1177799254655838,-25.0,250.0,48,1000.0,-0.01878852555528283,1.8710847143665887e-05,2.43421824243295,-1.0143004477024078,0.3614943377673626,-0.9999286532402039,-0.7424325903630233,-1.3447967136715306,0.2768798828125,11.0,0.0,-10.563504888098581,-8.310211524712923
1560427.0,1.9645317911454187e-05,0.0,0.0,5000.0,0.0,0.4995573378146204,0.0,0.03291650805622339,0.00018779704696498812,-10.185270343757049,-10.0,-8.425050946870764,9.174776602874823,0.3478683322668076,-10.0,0.0,0.0,-10.184543727194436,-9.999999869611894,1250.0,0.019173416821286083,-25.0,0.0,0.7651012375950813,0.1177799254655838,-25.0,250.0,49,1000.0,-0.02057264088653028,1.8710847143665887e-05,2.5346827830562804,-1.0143108785152435,0.36662106662988664,-0.9999210014939308,-0.7421235872898251,-1.3334493843707604,0.2988037109375,11.0,0.0,-10.385403917734221,-8.255336055933261
1591677.0,2.396065167431516e-05,0.0,2.44140625e-05,5100.0,0.0,0.5215658770058335,0.0,0.032904007472097874,0.00017810045792430174,-10.491181566342522,-10.0,-8.50071129056407,9.420476130812709,0.3492568895220757,-10.0,0.0,0.0,-10.49396974126535,-9.99999587531402,1275.0,0.018327192589640617,-25.0,0.0,0.773539912700653,0.1177799254655838,-25.0,250.0,50,1000.0,-0.01977883051149547,1.8710847143665887e-05,2.3900568391009296,-1.0143522500991822,0.3732760936021805,-0.9999012261629104,-0.7442133019474568,-1.326805040564068,0.21123046875,11.0,0.0,-10.677048024092265,-8.313440216467182
1622904.0,1.6945835159276613e-05,0.001,2.44140625e-05,5200.0,0.0,0.6140407612897557,0.0,0.03306079907342792,0.00017312462405243422,-10.33188591415632,-10.0,-8.503883531936593,9.190914564361373,0.35093641877174375,-10.0,0.0,0.0,-10.326439433396349,-9.994795687495456,1300.0,0.018244517082348467,-24.99894154587355,0.0,0.7811093538999557,0.11784094572067261,-25.0,250.0,51,1000.0,-0.02071412596851587,-0.00016732786025386304,2.366968921549141,-1.014373505115509,0.3802978344261646,-0.9999333828687668,-0.7414461834596295,-1.3263884147490899,0.3424072265625,11.0,0.0,-10.482465501113571,-8.311906290695443
1654154.0,1.7469278145654243e-05,0.0,0.0,5300.0,0.0,0.46449693280067483,0.0,0.03326644850894809,0.00015940550620143767,-10.331261373805727,-10.0,-8.511888886263336,9.123706352236562,0.3522295609116554,-10.0,0.0,0.0,-10.329802346095756,-9.999985506361012,1325.0,0.018805312039330602,-24.989707012272213,0.0,0.7886515513062478,0.11784094572067261,-25.0,250.0,52,1000.0,-0.019854523008689284,-0.00016732786025386304,2.478758337424113,-1.0144320636987687,0.38819524720311166,-0.9999309867620468,-0.7421774050351815,-1.325062714388332,0.32822265625,11.0,0.0,-10.52310794029702,-8.32343226836746
1685404.0,1.6369977925023704e-05,0.0,0.0,5400.0,0.0,0.44560037840431177,0.0,0.03357531195506454,0.00018418688232486603,-10.237878187069418,-10.0,-8.517111874726837,9.486035916427705,0.3539786070585251,-10.0,0.0,0.0,-10.241391965103187,-9.999999999999867,1350.0,0.01844646641984582,-25.0,0.0,0.7963393568992615,0.11784094572067261,-25.0,250.0,53,1000.0,-0.022357838274911047,-0.00016732793301343918,2.5593959820623007,-1.0143262892961502,0.39490080773830416,-0.9999360248446465,-0.744157464732416,-1.3094702731643337,0.33349609375,11.0,0.0,-10.355205512604162,-8.312626565857432
1716654.0,2.0251444607310986e-05,0.0,0.0,5500.0,0.0,0.4937282716354202,0.0,0.03329297248274088,0.00016611135397397446,-10.338806515080433,-10.0,-8.472968324283723,9.45607575555482,0.35539553612470626,-10.0,0.0,0.0,-10.336963887232018,-10.0,1375.0,0.01790090133436024,-24.999999795228042,0.0,0.8020266622304917,0.1178409531712532,-25.0,250.0,54,1000.0,-0.024110058369114996,-0.0001673269143793732,2.343865819193456,-1.0144034504890442,0.40098299011588096,-0.9999182254076004,-0.7468829397395893,-1.31293902740872,0.3296875,11.0,0.0,-10.51073034453933,-8.273061942836947
1747896.0,1.7314983392680005e-05,0.0,0.0,5600.0,0.0,0.4873829627175034,0.0,0.03355541378259659,0.0001706909344648011,-10.489235990932624,-9.999999999999998,-8.527816948223045,10.332833875273534,0.3571468755602837,-10.0,0.0,0.0,-10.488393777323674,-9.990442292632462,1400.0,0.01767491828650236,-24.997155561486583,0.01,0.8085528522729873,0.1178409606218338,-25.0,250.0,55,1000.0,-0.02492663487792015,-0.00016731767391320318,2.340072860287022,-1.0143838793039321,0.4060882404446602,-0.999931700527668,-0.7447534425024059,-1.310365776348044,0.3308837890625,10.999999999999995,0.0,-10.686245666330787,-8.319501894241302
1779146.0,1.723855491491122e-05,0.0,0.0,5700.0,0.0,0.5427565889578133,0.0,0.03270529042929411,0.00015004916713223793,-9.673324626505812,-10.0,-8.480946940945726,9.25371342533941,0.35811507999897,-10.0,0.0,0.0,-9.677435588683693,-9.999343800488795,1425.0,0.017350517213344574,-25.0,0.0,0.814573447406292,0.1178409606218338,-25.0,250.0,56,1000.0,-0.025734803220257164,-0.00016731767391320318,2.3770611348444595,-1.0144720047712326,0.4077538773417473,-0.9999320402741432,-0.741640824778733,-1.3166110034457232,0.3562255859375,11.0,0.0,-10.014926533950836,-8.285407870321698
1810291.0,1.6078411977105134e-05,0.0,2.44140625e-05,5800.0,0.0,0.5974718305586002,0.0,0.03352392436936498,0.0001549407283164328,-10.185926027673792,-10.0,-8.476742165881154,9.640656613380937,0.3597031943500042,-10.0,0.0,0.0,-10.186668837339713,-9.999999999999986,1450.0,0.01682775462977588,-25.0,0.01,0.8211945116519928,0.1178409606218338,-25.0,250.0,57,996.0,-0.026534525351598857,-0.00016731767391320318,2.5935934568284744,-1.0144511312246323,0.41162349209189414,-0.9999373555183411,-0.7457694614175125,-1.3138417752561509,0.3550537109375,11.0,0.0,-10.426544368132705,-8.293366095648972
1841541.0,1.6547587370041585e-05,0.0,2.44140625e-05,5900.0,0.0,0.5338462578921708,0.0,0.03468337841331959,0.00016394567755924073,-10.500901081418593,-10.0,-8.458827438237353,9.846129240830345,0.3611724816262722,-10.0,0.0,0.0,-10.502832739581478,-9.999999998204606,1475.0,0.015503530157729983,-24.999080060027847,0.0,0.8284469425678254,0.1178409606218338,-25.0,250.0,58,1000.0,-0.02822763007134199,-0.00016731767391320318,2.873358088450268,-1.014412698149681,0.4159561194479465,-0.9999352097511292,-0.7461590105995128,-1.3222454069873493,0.3356689453125,11.0,0.0,-10.691804063084103,-8.284570330551853
1872791.0,1.559865800118132e-05,0.0,0.0,6000.0,0.0,0.5347636381987041,0.0,0.03396211452782154,0.00015118016344786155,-10.196104034070155,-10.0,-8.439045113708564,9.676215251643765,0.3625516042113304,-10.0,0.0,0.0,-10.194747870932273,-9.990973397749203,1500.0,0.014352687983773649,-25.0,0.0,0.8347456648945808,0.1178409606218338,-25.0,250.0,59,1000.0,-0.02855816106311977,-0.00016731767391320318,2.400821471281182,-1.0144671887159347,0.41963670402765274,-0.9999395579099655,-0.7434268113662256,-1.335480660583562,0.3393310546875,11.0,0.0,-10.455634167433043,-8.266369746155084
1904041.0,1.8735575440587127e-05,0.0,0.0,6100.0,0.0,0.4089673899847684,0.0,0.034060201980173586,0.00013891234339098447,-10.3907453377426,-10.0,-8.487076667263757,10.237480437573215,0.3642440505325794,-10.0,0.0,0.0,-10.390837434928594,-9.99010786150023,1525.0,0.01292689663823694,-24.999999999999943,0.0,0.8407172963023186,0.1178409606218338,-25.0,250.0,60,1000.0,-0.029429463529959322,-0.00016731767391320318,2.4833378115717357,-1.0145195305347443,0.42293196320533755,-0.999925172328949,-0.7430412006287952,-1.3186733469512546,0.3201904296875,11.0,0.0,-10.546018520188701,-8.298755083506535
1935291.0,1.5424307548528304e-05,0.0,0.0,6200.0,0.0,0.5177040603330545,0.0,0.034974119253456594,0.00015070980480231811,-10.581207977239188,-10.0,-8.499961644537109,10.338588570141553,0.36541223526000977,-10.0,0.0,0.0,-10.584932019758662,-9.999996449918173,1550.0,0.011946602747775615,-25.0,0.0,0.8469323173165322,0.1178409606218338,-25.0,250.0,61,1000.0,-0.02924524350091815,-0.00016731767391320318,2.371731240408118,-1.0144691824913026,0.42601975724101065,-0.9999403685331345,-0.744818812792073,-1.3205524648496065,0.3217529296875,11.0,0.0,-10.766554865411226,-8.301607794189211
1966541.0,1.8801890450959036e-05,0.0,2.44140625e-05,6300.0,0.0,0.8093708469455729,0.0,0.033671384863555434,0.00016463732899865135,-10.118885415230324,-10.0,-8.531946079314224,10.11415105019861,0.36661134734749795,-10.0,0.0,0.0,-10.11844757385423,-10.0,1575.0,0.011251441016793252,-25.0,0.0,0.853631554543972,0.1178409606218338,-25.0,250.0,62,1000.0,-0.02906543416902423,-0.00016731767391320318,2.4425041782660744,-1.014409738779068,0.42922854647040365,-0.9999248698353768,-0.7455068689712789,-1.3355495949392207,0.323486328125,11.0,0.0,-10.419908273939466,-8.350330820410957
1997791.0,1.6768058003435726e-05,0.0,0.0,6400.0,0.0,0.5126079809054114,0.0,0.034542111400514844,0.00015602649800712244,-10.476504820365307,-10.0,-8.438858988876458,10.310042854220459,0.368119265884161,-10.0,0.0,0.0,-10.477332316541961,-9.990157537980103,1600.0,0.01106674368493259,-25.0,0.0,0.8591562882065773,0.1178409606218338,-25.0,250.0,63,1000.0,-0.030129280965775253,-0.00016731767391320318,3.0067448584307988,-1.014446485042572,0.43275782093405724,-0.9999341905117035,-0.7418372159831051,-1.3171109420014546,0.3226318359375,11.0,0.0,-10.652240461213312,-8.264355682378172
2029041.0,1.528069210507965e-05,0.0,0.0,6500.0,0.0,0.5919082859209412,0.0,0.03397796768695116,0.00015516269486397504,-10.467569243338545,-10.0,-8.436514640607786,10.630970544635053,0.3690892316401005,-10.0,0.0,0.0,-10.466052814301728,-9.991650518100244,1625.0,0.010417326563037932,-25.0,0.0,0.8655402779579162,0.1178409606218338,-25.0,250.0,64,1000.0,-0.0315820143558085,-0.00016731767391320318,2.351025392912268,-1.0144501745700836,0.43437184393405914,-0.9999410197138786,-0.7419993179319135,-1.3236191327952838,0.33046875,11.0,0.0,-10.619800575325298,-8.252973822592073
2060291.0,3.712332509167027e-05,0.0,0.0,6600.0,0.0,0.5022986980347662,0.0,0.03434381261467934,0.00017907398141687737,-10.519609319704855,-10.0,-8.408568099459956,10.543547488144037,0.3694968782365322,-10.0,0.0,0.0,-10.521186341579028,-9.990904794889106,1650.0,0.009357848903164268,-24.999993199150573,0.0,0.8699615135788917,0.1178409606218338,-25.0,250.0,65,1000.0,-0.03220738917589187,-0.00016731767391320318,2.289944703500249,-1.0143481135368346,0.4375820368528366,-0.999840846657753,-0.7436093900061678,-1.3057214197724534,0.1409423828125,11.0,0.0,-10.714600525570496,-8.209280126825153
2091541.0,1.7910249357555586e-05,0.0,0.0,6700.0,0.0,0.6622948309690468,0.0,0.03386281607672572,0.00017761239578248933,-10.334359626907325,-10.0,-8.377606863499826,10.33195450592496,0.37110433503985407,-10.0,0.0,0.0,-10.331351034697688,-9.999999999656469,1675.0,0.008827105700038373,-25.0,0.0,0.873065185546875,0.1178409606218338,-25.0,250.0,66,1000.0,-0.03364698179066181,-0.00016731767391320318,2.3185121856230375,-1.0143543630838394,0.43784986808896065,-0.999928955733776,-0.7437511010859452,-1.3132806916248227,0.277685546875,11.0,0.0,-10.544697925964245,-8.19144238164844
2122791.0,1.8494407004254754e-05,0.0,0.0,6800.0,0.0,0.635052881794197,0.0,0.03402759609743953,0.00018029189959634095,-10.165682897102904,-10.0,-8.38472272680374,10.24487185550847,0.37187072187662124,-10.0,0.0,0.0,-10.166249266255283,-9.990429995029618,1700.0,0.008852891041897237,-24.999999999987214,0.0,0.8782373398542405,0.1178409606218338,-25.0,250.0,67,1000.0,-0.038476118072867396,-0.00016731767391320318,2.662401707322968,-1.0143429070711136,0.4340848743915558,-0.9999262720346451,-0.7436643123743124,-1.3230283908662386,0.337744140625,11.0,0.0,-10.395521892844494,-8.214537827353094
2154041.0,2.252780313938274e-05,0.0,0.0,6900.0,0.0,0.7869130203909371,0.0,0.034158424101769926,0.00015491867779928725,-10.447254584662932,-10.0,-8.425394556015386,10.584766880711296,0.37226864099502566,-10.0,0.0,0.0,-10.450179510879911,-10.0,1725.0,0.008714348054490983,-25.0,0.0,0.8832059964537621,0.1178409606218338,-25.0,250.0,68,1000.0,-0.03990816492587328,-0.00016731767391320318,2.3717250188752623,-1.0144512325525283,0.4322053030133247,-0.9999077782034874,-0.7449978372103943,-1.3089101810153807,0.2978515625,11.0,0.0,-10.641368185112123,-8.232510622769002
2185291.0,1.9330782060933414e-05,0.0,0.0,7000.0,0.0,0.6246326689478627,0.0,0.033845850452780726,0.0001614319106010953,-10.472558259727291,-10.0,-8.408947549363223,10.527112251126773,0.37344675064086913,-10.0,0.0,0.0,-10.467737097288301,-9.999993580243215,1750.0,0.00922924350015819,-25.0,0.0,0.8874301671981811,0.1178409606218338,-25.0,250.0,69,1000.0,-0.04001559112221002,-0.00016731767391320318,2.5264518267621967,-1.0144234031438828,0.4297761470079422,-0.9999224424362183,-0.7434670821901819,-1.3228489165507198,0.3185546875,11.0,0.0,-10.641912641988096,-8.222978039821994
2216524.0,1.7099274987231184e-05,0.0,4.8828125e-05,7100.0,0.0,0.855539443079946,0.0,0.03355065044015646,0.00016275911475531756,-10.336097845691661,-10.0,-8.437638564370577,10.365101442879237,0.3737978063523769,-10.0,0.0,0.0,-10.336136656458141,-9.999999999857149,1775.0,0.008177492138929664,-25.0,0.01,0.8906477093696594,0.1178409606218338,-25.0,250.0,70,1000.0,-0.04002019194886088,-0.00016731767391320318,2.275932923583904,-1.014417764544487,0.4269587241113186,-0.9999326825141907,-0.744424347266613,-1.3034491112455726,0.319384765625,11.0,0.0,-10.546302982639919,-8.233573463760989
2247774.0,0.00020714287402370246,0.0,0.0,7200.0,0.0,0.9850081180007152,0.0,0.03407911602407694,0.00018029245438810904,-10.415554329317487,-10.0,-8.403514229409778,10.437675067597134,0.3746253877878189,-10.0,0.0,0.0,-10.412556941430193,-9.999999999077762,1800.0,0.00782257723622024,-24.99999998866845,0.0,0.896076574921608,0.1178409606218338,-25.0,250.0,71,1000.0,-0.03871499672532082,-0.00016731767391320318,2.400451925408332,-1.014342901110649,0.42468110248446467,-0.9990611508488655,-0.743500304895133,-1.330096260659775,4.8828125e-05,11.0,0.0,-10.62230433152665,-8.231799746525141
2279024.0,1.9514219775373932e-05,0.0,2.44140625e-05,7300.0,0.0,0.7051607532266803,0.0,0.033297743368893865,0.00015193242288660258,-10.139778006639602,-10.0,-8.372024464649297,10.17597319065796,0.3758825160562992,-10.0,0.0,0.0,-10.136871460494035,-9.995791618399341,1825.0,0.007121803774498403,-25.0,0.0,0.9012011244893074,0.1178409606218338,-25.0,250.0,72,1000.0,-0.037642941903322936,-0.00016731767391320318,2.3963152811779933,-1.0144639700651168,0.4236073262989521,-0.9999216049909592,-0.7445164659591683,-1.3323418474617938,0.281103515625,11.0,0.0,-10.407072439081722,-8.204461348984609
