train_0/q_grads_std,train_0/target_q,train_1/next_q,train_1/q_grads,train_0/avg_q,test_1/subgoal_succ_rate,test_1/avg_q,train_1/fw_loss,train_1/fw_bonus,train_1/mu_grads_std,train_1/reward_-1.0_frac,train/episodes,train_1/avg_q,train_0/mu_grads,train_1/mu_grads,train/success_rate,train_0/q_loss,train_1/q_loss,train_1/q_grads_std,train_0/fw_bonus,train_1/reward_-0.0_frac,policy/steps,train_0/mu_grads_std,train_1/reward_-27.0_frac,train_0/fw_loss,train_0/reward_-1.0_frac,train_1/reward,train_0/mu_loss,train_1/n_subgoals,test_1/n_subgoals,train_0/q_grads,epoch,test_0/avg_q,train_0/next_q,train_0/current_q,train_0/reward_-0.0_frac,train_1/subgoal_succ_rate,train_0/reward,test/success_rate,train_1/current_q,test/episodes,train_1/target_q,train_1/mu_loss
0.32654345855116845,-10.277149927988578,-24.353514402992516,0.10717135407030583,-26.99574084620803,0.0014792899408284023,-20.1561362927036,0.0003224869695259258,-1.0020542442798615,0.3826103091239929,0.0011474609375,4000.0,-20.690100719787882,0.008312635123729706,-0.030369244795292617,0.0,0.6779212936907912,6.250180628238329,0.7729523435235024,-0.9999708384275436,0.0,3590698.0,0.2240734100341797,0.0,1.1868476394738537e-05,0.3725830078125,-2.4437142436105206,10.108682004512023,2700.0,676.0,0.03311255788430571,39,-26.99586278733117,-10.076195540621066,-10.061598815925526,0.0,0.0014814814814814814,-0.5644214198113332,0.0,-14.16834547670474,1000.0,-14.338524131876502,24.378750124342552
0.32787259444594385,-10.324309757818167,-24.35261897482282,0.10743311494588852,-26.991964378935233,0.0029542097488921715,-20.510887057300067,0.00031889001038507556,-1.0020670592784882,0.3837915524840355,0.0009765625,4100.0,-20.528328234341014,0.008312635123729706,-0.031725461967289446,0.0,0.7587748695513056,4.002877592681538,0.774983486533165,-0.9999737188220024,0.0,3681727.0,0.2240734100341797,0.0,1.1010912339770585e-05,0.3899169921875,-2.451133220342308,10.187481055543689,2700.0,677.0,0.032822356279939416,40,-26.992617540229144,-10.161173103326984,-10.15322849005523,0.0,0.0014814814814814814,-0.565868676858372,0.0,-13.996101082036102,1025.0,-14.173963355318147,24.361677464993953
0.33013268783688543,-10.351210834090878,-24.392389858722574,0.10787418056279421,-26.975943420632998,0.004424778761061947,-20.385973117331186,0.0003460822728811763,-1.0019701302051545,0.3860030859708786,0.0010498046875,4200.0,-20.4673324332034,0.008312635123729706,-0.03285086331889033,0.0,0.6169429574856162,5.609407614805634,0.7785667687654495,-0.9999727636575699,0.0,3772626.0,0.2240734100341797,0.0,1.1297696755718788e-05,0.386962890625,-2.5018108944695996,10.226507891350943,2700.0,678.0,0.03255676068365574,41,-26.990976590798567,-10.191516201160741,-10.170264977680437,0.0,0.003703703703703704,-0.565795192627047,0.0,-14.100871064096754,1050.0,-14.26966323000681,24.3584032328098
0.33177963420748713,-10.142879540457653,-24.375424993651087,0.10707160215824843,-26.915318252924106,0.0029542097488921715,-20.502949740923466,0.0003416208761336748,-1.0019860506057738,0.38787246197462083,0.0011962890625,4300.0,-20.46279191837735,0.008312635123729706,-0.03268133383244276,0.0,0.5827939145542317,5.460111931810663,0.7807085514068604,-0.9999789074063301,0.0,3862968.0,0.2240734100341797,0.0,9.476948423525756e-06,0.38623046875,-2.4628317163595055,9.995538576904153,2700.0,677.0,0.03247082009911537,42,-26.95720513548938,-9.95905135136247,-9.96005982528219,0.0,0.012592592592592593,-0.5648995124498469,0.0,-14.036284513781672,1075.0,-14.19919559869766,24.358200207766433
0.33369415402412417,-10.13463005346619,-24.17758066920843,0.10420249588787556,-26.842487348810824,0.025974025974025976,-20.909857277509005,0.0003423906411626376,-1.001983305811882,0.3901792362332344,0.001171875,4400.0,-20.494815013474046,0.008312635123729706,-0.03366908878087997,0.0,0.5682959732181084,8.812658730329284,0.7860380411148071,-0.9999654695391655,0.0,3952015.0,0.2240734100341797,0.0,1.3457390139137715e-05,0.3751220703125,-2.5249220958579826,9.938968383464395,2700.0,693.0,0.03226074893027544,43,-26.94728405139554,-9.917205366838568,-9.91066890767937,0.0,0.03185185185185185,-0.5630101667578856,0.0,-13.727207251076726,1100.0,-13.929954398366945,24.265854267698813
0.33531571477651595,-10.23070493345919,-24.064521527321766,0.10512868091464042,-26.95101484648965,0.0,-19.936622103029002,0.0003537231750669889,-1.0019429117441176,0.3928396314382553,0.0011962890625,4500.0,-20.60315764289543,0.008312635123729706,-0.032522601541131735,0.0,0.8369075569950126,7.731501562647047,0.7894044578075409,-0.9999758690595627,0.0,4042686.0,0.2240734100341797,0.0,1.0379881211974862e-05,0.3852294921875,-2.517075082152587,10.075692718211934,2700.0,675.0,0.0318668719381094,44,-26.99995968692101,-10.051326918344115,-10.03221458468008,0.0,0.008148148148148147,-0.5636353226691426,0.0,-13.850635569287945,1125.0,-13.99748905472315,23.864628000540044
0.3365256771445274,-10.137087759217097,-24.151421610187413,0.10475564077496528,-26.967967214794733,0.0,-20.10978283343382,0.0003294323141744826,-1.0020294725894927,0.39455191493034364,0.0010009765625,4600.0,-20.484977541586876,0.008312635123729706,-0.032321611884981394,0.0,0.46369176507060716,3.745158301282035,0.7961635679006577,-0.999984210729599,0.0,4132245.0,0.2240734100341797,0.0,7.910122997145664e-06,0.389501953125,-2.540735642294385,9.984775542198767,2700.0,675.0,0.031941380072385075,45,-26.999999278045536,-9.961413124002148,-9.952567641554639,0.0,0.02259259259259259,-0.5613852098009374,0.0,-13.820956443340966,1150.0,-13.988507899148356,24.087587283440648
0.3379358947277069,-10.139708082697164,-24.182129993851124,0.10458693746477365,-26.99682979132599,0.0,-19.991141636378273,0.000344192553893663,-1.0019768685102464,0.39844836443662646,0.001123046875,4700.0,-20.678957639075712,0.008312635123729706,-0.03216641824692488,0.0,0.6471687000955272,6.02872425489587,0.7979765936732293,-0.9999725475907326,0.0,4223360.0,0.2240734100341797,0.0,1.1360685391537118e-05,0.3747802734375,-2.4812681452673133,10.004349663325598,2700.0,675.0,0.03143105236813426,46,-26.99999122540008,-9.967108775319426,-9.956631350913597,0.0,0.00037037037037037035,-0.560704807302318,0.0,-13.802670613367846,1175.0,-13.98830393969862,24.177855717138353
0.33943523094058037,-10.04101677966203,-24.27781508884102,0.10309855975210666,-26.99111404466459,0.0,-20.35161065959414,0.00031761322534293865,-1.0020716100931168,0.40244207382202146,0.0011962890625,4800.0,-20.375935359215834,0.008312635123729706,-0.03181645208969712,0.0,0.7751422912141983,4.112417983206295,0.8027166292071343,-0.9999775603413582,0.0,4314180.0,0.2240734100341797,0.0,9.876263470687264e-06,0.3841064453125,-2.4807608238232204,9.859783644166228,2700.0,675.0,0.03123086062259972,47,-26.99999455781712,-9.841629804664175,-9.835073767914409,0.0,0.004814814814814815,-0.5623723199991219,0.0,-14.133214340270456,1200.0,-14.309567298192974,24.260737629861637
0.340498410910368,-10.056050246691004,-24.36955741003714,0.1023285573348403,-26.990892322897352,0.0029542097488921715,-20.413253894337018,0.0003518088917189743,-1.0019497275352478,0.4045510195195675,0.0013427734375,4900.0,-20.41154617127354,0.008312635123729706,-0.03137819524854422,0.0,0.9078038971170599,5.731694217433477,0.8046224862337112,-0.9999592244625092,0.0,4405151.0,0.2240734100341797,0.0,1.5308580475448253e-05,0.3219970703125,-2.410857305471654,9.868982221038786,2700.0,677.0,0.03099448112770915,48,-26.99151540796424,-9.861547644675204,-9.845980987855423,0.0,0.0025925925925925925,-0.5614888289212103,0.0,-13.925815400229897,1225.0,-14.096473707842296,24.367698601342443
0.3417457818984985,-10.024711345380307,-24.36694289116254,0.10189019311219454,-26.99942345430156,0.0,-20.176042669509357,0.00032990922991302794,-1.0020277947187424,0.4065993010997772,0.0015380859375,5000.0,-20.45943482647569,0.008312635123729706,-0.03156819259747863,0.0,0.5255559857704836,4.070120822002152,0.8061748877167701,-0.9999673619866372,0.0,4496276.0,0.2240734100341797,0.0,1.2898009447326331e-05,0.343798828125,-2.4700565062852546,9.872971846214863,2700.0,675.0,0.03036186983808875,49,-26.999986018474416,-9.835694349310938,-9.838108111350486,0.0,0.0,-0.5621134218963562,0.0,-13.941735310497416,1250.0,-14.111431305990175,24.141694518453686
0.3437954470515251,-10.246022190966837,-24.423998687589847,0.102561616897583,-26.99853943426285,0.0,-19.856821644629843,0.0003382421607966535,-1.0019980907440185,0.4095221385359764,0.0013916015625,5100.0,-20.327048642078076,0.008312635123729706,-0.03230568515136838,0.0,0.6740383500385103,5.7474415095516305,0.8099466845393181,-0.9999854624271393,0.0,4587358.0,0.2240734100341797,0.0,7.536083353443246e-06,0.3957275390625,-2.488030038461511,10.064833781236086,2700.0,675.0,0.030291709024459122,50,-27.0,-10.051646998774967,-10.039103493872044,0.0,0.0007407407407407407,-0.5666223418927985,0.0,-13.92243085057333,1275.0,-14.098448014339075,24.322652559045764
0.3453972592949867,-10.427692384078279,-24.421199336575313,0.10159145444631576,-26.99914735167782,0.0,-20.348859916643832,0.0003282583391410299,-1.0020336717367173,0.4136785216629505,0.0011474609375,5200.0,-20.35576409441554,0.008312635123729706,-0.03334291512146592,0.0,0.7055164893972444,4.3965153756139035,0.8111116766929627,-0.9999803900718689,0.0,4678465.0,0.2240734100341797,0.0,9.035182745265048e-06,0.392919921875,-2.4170123230702303,10.34370144515844,2700.0,675.0,0.03011947642080486,51,-27.0,-10.297524371590148,-10.266251373905934,0.0,0.00037037037037037035,-0.5655956859998696,0.0,-14.043839153427035,1300.0,-14.231638604034597,24.413877451658045
0.3463184371590614,-10.279169704372181,-24.404579401861163,0.10042423214763403,-26.999999987149568,0.0,-20.411462624602088,0.00032877935082069597,-1.0020318180322647,0.4163370683789253,0.0011474609375,5300.0,-20.410202538287074,0.008312635123729706,-0.03431521942839026,0.0,0.7507906785106649,5.845575643702745,0.8125254079699517,-0.9999826118350029,0.0,4769590.0,0.2240734100341797,0.0,8.382180226362834e-06,0.391650390625,-2.4651869082190387,10.159845920268669,2700.0,675.0,0.0297501552850008,52,-27.0,-10.12059715902387,-10.095615752623322,0.0,0.0,-0.5625933073635678,0.0,-13.996665574611239,1325.0,-14.193095038548734,24.38831865367498
0.34755769148468973,-10.209823695495277,-24.44549841338524,0.0983221223577857,-26.999999999999957,0.0,-20.46924055122328,0.0003154135494696675,-1.0020794510841369,0.4183535560965538,0.0009521484375,5400.0,-20.47822319478189,0.008312635123729706,-0.03465366661548615,0.0,0.5214131812107936,3.9982167095444465,0.8119666576385498,-0.9999880939722061,0.0,4860715.0,0.2240734100341797,0.0,6.754596142855007e-06,0.3986572265625,-2.4754710338362202,10.053039324321663,2700.0,675.0,0.02914216835051775,53,-27.0,-10.046279127264768,-10.036047959705705,0.0,0.0,-0.5648468784354919,0.0,-14.129326676923233,1350.0,-14.298096040915416,24.43811132760397
0.3483131527900696,-10.260949366378345,-24.453966376837464,0.09866339601576328,-26.993972826483073,0.0,-20.49936214943935,0.0003668416502478067,-1.0018961668014525,0.41896571069955824,0.0016357421875,5500.0,-20.481760246322125,0.008312635123729706,-0.03505752207711339,0.0,0.7711274825745464,3.109586728900454,0.815920141339302,-0.9999765783548356,0.0,4951693.0,0.2240734100341797,0.0,1.0166533706978953e-05,0.390869140625,-2.455942789179244,10.102086383898506,2700.0,675.0,0.028630613582208753,54,-27.0,-10.092571915773291,-10.074791543834404,0.0,0.0022222222222222222,-0.5673342331563618,0.0,-14.25558866031401,1375.0,-14.42767232352021,24.45206193428958
0.34895257353782655,-10.254213100043433,-24.429399590828723,0.0972188800573349,-26.995446960363637,0.0,-20.559424319933488,0.0003086028904363047,-1.0021037310361862,0.4200784705579281,0.0013671875,5600.0,-20.552538455543495,0.008312635123729706,-0.03526097051799297,0.0,0.6579991615282506,3.6672162951483984,0.8180242851376534,-0.999981914460659,0.0,5042792.0,0.2240734100341797,0.0,8.587871013787662e-06,0.3970703125,-2.4577708059088765,10.134889047693466,2700.0,675.0,0.02855031844228506,55,-27.0,-10.096131494065025,-10.095057129203706,0.0,0.00037037037037037035,-0.5662735538429843,0.0,-14.153211919464113,1400.0,-14.335336256461968,24.42491957877302
0.3495194599032402,-10.021300681171446,-24.382030469312816,0.09594522304832935,-26.96895448231108,0.01171303074670571,-20.133115571785556,0.00031487425512750634,-1.0020813733339309,0.4201077498495579,0.001318359375,5700.0,-20.432539673388153,0.008312635123729706,-0.03629657365381718,0.0,0.6311206140737272,4.767278972407432,0.8196266770362854,-0.9999880820512772,0.0,5132975.0,0.2240734100341797,0.0,6.759593651395334e-06,0.3910888671875,-2.5106643862862255,9.869069513424284,2700.0,683.0,0.027560351835563778,56,-26.980094603490702,-9.85370098499109,-9.842498798169796,0.0,0.013703703703703704,-0.5600861320919648,0.0,-14.054243883661565,1425.0,-14.213912304509062,24.34953109093562
0.34994171410799024,-10.009956247371084,-24.391483027184144,0.09775807224214077,-26.942023474732647,0.0,-20.42410801801581,0.00033128491195384414,-1.0020228892564773,0.42215741202235224,0.0010498046875,5800.0,-20.134363401854383,0.008312635123729706,-0.036677506659179925,0.0,0.5802836308521339,3.684405887962292,0.8190315261483192,-0.9999798655509948,0.0,5222803.0,0.2240734100341797,0.0,9.196813277867476e-06,0.384912109375,-2.4735525949479777,9.859943246444999,2700.0,675.0,0.02730097118765116,57,-27.0,-9.835287133966792,-9.837212141898513,0.0,0.01925925925925926,-0.5624644462553988,0.0,-13.946496359305527,1450.0,-14.11831983524417,24.36375748506899
0.3506645724177361,-10.12573022753159,-24.33039124922834,0.09698487762361765,-26.893042071163354,0.0,-20.37618439860715,0.00034042484185192734,-1.0019903004169464,0.42411899343132975,0.0009521484375,5900.0,-20.324427645180307,0.008312635123729706,-0.03760630125179887,0.0,0.5127811294481264,4.84695446700233,0.8222733750939369,-0.9999760612845421,0.0,5313580.0,0.2240734100341797,0.0,1.0320746525849245e-05,0.3842041015625,-2.476126239362202,9.974197164156749,2700.0,675.0,0.026985824946314095,58,-26.999999995099856,-9.966542497261688,-9.964500635841755,0.0,0.005555555555555556,-0.5653931850913068,0.0,-13.990394824201825,1475.0,-14.163903112349749,24.323761286168754
0.3525755047798157,-10.311201824591425,-24.322219689485127,0.09504606984555722,-26.976696257379324,0.0,-20.58098342656693,0.00032639909186400474,-1.0020402997732163,0.4268465988337994,0.0012939453125,6000.0,-20.45566907386569,0.008312635123729706,-0.03718984378501773,0.0,0.7264831792237295,4.76302728871078,0.823953264951706,-0.9999708354473114,0.0,5404607.0,0.2240734100341797,0.0,1.1865781141295884e-05,0.3677001953125,-2.492380191577831,10.156780013237977,2700.0,675.0,0.026528595387935637,59,-26.997261189477033,-10.146420982035872,-10.130344503472951,0.0,0.001851851851851852,-0.5656299181464419,0.0,-14.142807860081735,1500.0,-14.335048339364652,24.315174439620804
0.3533946469426155,-10.34401764392372,-24.34950664062243,0.09587264582514762,-26.92944240974832,0.0,-20.38379929097819,0.0003106723823293578,-1.0020963579416275,0.42798553332686423,0.001123046875,6100.0,-20.493301451598853,0.008312635123729706,-0.03744871076196432,0.0,0.6912124654447354,4.592053165127995,0.8282926067709923,-0.9999794229865074,0.0,5495402.0,0.2240734100341797,0.0,9.32452551296592e-06,0.39208984375,-2.5245475255498606,10.211137675678062,2700.0,675.0,0.025703154550865293,60,-26.991322609428856,-10.18406811884734,-10.165690895003642,0.0,0.005925925925925926,-0.5653390941999532,0.0,-14.073772749010876,1525.0,-14.249529721043581,24.335233808209118
0.355048206448555,-10.348502091187575,-24.365081594357104,0.09614882655441762,-26.99094041173667,0.0,-20.460723934571007,0.00033953108722926115,-1.0019934952259064,0.4293064005672932,0.001318359375,6200.0,-20.44702134043303,0.008312635123729706,-0.03714981535449624,0.0,0.6517088766065469,4.028895036938306,0.8365339562296867,-0.9999836325645447,0.0,5586514.0,0.2240734100341797,0.0,8.076062488271419e-06,0.396240234375,-2.4102090678064996,10.215410851229402,2700.0,675.0,0.025655894307419658,61,-27.0,-10.187198577605589,-10.179321495939197,0.0,0.00037037037037037035,-0.5669331656579744,0.0,-14.039655232695633,1550.0,-14.211736313602284,24.358048906762598
0.3562166288495064,-10.323158801542919,-24.42540097918725,0.09715351928025484,-26.99999999999999,0.0,-20.65406606320644,0.0003294340051070321,-1.0020294964313508,0.4298517979681492,0.001171875,6300.0,-20.531047730548458,0.008312635123729706,-0.037387095112353566,0.0,0.590931815218437,3.7246720874929737,0.8438613042235374,-0.9999748125672341,0.0,5677639.0,0.2240734100341797,0.0,1.068983494292297e-05,0.383154296875,-2.4385078586998135,10.198532536281718,2700.0,675.0,0.025404559867456555,62,-27.0,-10.15638251514098,-10.147941670493266,0.0,0.0,-0.5664915063938679,0.0,-14.240656928268624,1575.0,-14.414177290449846,24.428308363287947
0.3577504031360149,-10.355245416684042,-24.414934231288946,0.09641604032367468,-26.999999784326157,0.0,-20.597988497473725,0.00033844458957901227,-1.0019973754882812,0.42977665066719056,0.0012939453125,6400.0,-20.600764526013073,0.008312635123729706,-0.03769784485921264,0.0,0.7097377433114535,5.583399785950439,0.8496276140213013,-0.9999851509928703,0.0,5768764.0,0.2240734100341797,0.0,7.628063974607357e-06,0.3956298828125,-2.5159351336817055,10.267150513547353,2700.0,675.0,0.025187249993905425,63,-26.999914923027895,-10.249509979677791,-10.210189454194726,0.0,0.0,-0.5646081041912112,0.0,-14.286296308782903,1600.0,-14.46996562827519,24.404394454272953
0.35827826261520385,-10.321014514039993,-24.440800789057207,0.09575658105313778,-26.99761754628739,0.0,-20.53514687008443,0.00032523589979973624,-1.0020444482564925,0.4298295624554157,0.0012451171875,6500.0,-20.57241377099862,0.008312635123729706,-0.0382222137413919,0.0,0.6221537570679561,3.229295310363777,0.8558748468756676,-0.9999792575836182,0.0,5859889.0,0.2240734100341797,0.0,9.376415687256667e-06,0.398876953125,-2.4909713158132947,10.169171231649461,2700.0,675.0,0.02513577528297901,64,-27.0,-10.150474851424596,-10.15324789535212,0.0,0.0,-0.5688546755322023,0.0,-14.26041438429532,1625.0,-14.429553166961574,24.43280574645572
